"ID","TOKEN","UPOS"
"1","Διαταξης","NOUN"
"2","τοῦ","DET"
"3","Ἰώβ","PROPN"
"4","Βίβλος","NOUN"
"5","Ἰώβ","PROPN"
"6","τοῦ","DET"
"7","καλουμένου","VERB"
"8","Ἰωβάβ","PROPN"
"9",".","PUNCT"
"10","Ἐν","ADP"
"11","ᾗ","PRON"
"12","γὰρ","ADV"
"13","ἡμέρᾳ","NOUN"
"14","νοσήσας","VERB"
"15","ἐξετέλει","VERB"
"16","αὐτοῦ","PRON"
"17","τὴν","DET"
"18","οἰκονομίαν","NOUN"
"19","ἐκάλεσεν","VERB"
"20","τοὺς","DET"
"21","ἑπτὰ","NUM"
"22","υἱοὺς","NOUN"
"23","αὐτοῦ","PRON"
"24","καὶ","CCONJ"
"25","τὰς","DET"
"26","τρεῖς","NUM"
"27","θυγατέρας","NOUN"
"28","ὧν","PRON"
"29","ἐστὶν","AUX"
"30","τὰ","DET"
"31","ὀνόματα","NOUN"
"32","ταῦτα","DET"
"33","·","PUNCT"
"34","Φίφη","PROPN"
"35",",","PUNCT"
"36","Κρύων","NOUN"
"37",",","PUNCT"
"38","Ἡμέρα","NOUN"
"39",",","PUNCT"
"40","Κασσία","PROPN"
"41",",","PUNCT"
"42","Ἀμαλθείας","NOUN"
"43","κέρας","NOUN"
"44",".","PUNCT"
"45","καλέσας","VERB"
"46","δὲ","ADV"
"47","αὐτοῦ","PRON"
"48","τὰ","DET"
"49","δέκα","NUM"
"50","τέκνα","NOUN"
"51","εἶπεν","VERB"
"52","·","PUNCT"
"53","Περικυκλώσαντες","VERB"
"54",",","PUNCT"
"55","τέκνα","NOUN"
"56","μου","PRON"
"57",",","PUNCT"
"58","περικυκλώσατέ","VERB"
"59","με","PRON"
"60","καὶ","CCONJ"
"61","ὑποδείξω","VERB"
"62","ὑμῖν","PRON"
"63","ἃ","PRON"
"64","ἐποίησεν","VERB"
"65","κύριος","NOUN"
"66","μετ᾿","ADP"
"67","ἐμοῦ","PRON"
"68","καὶ","CCONJ"
"69","τὰ","DET"
"70","γενόμενά","VERB"
"71","μοι","PRON"
"72","πάντα","DET"
"73","·","PUNCT"
"74","ἐγὼ","PRON"
"75","γάρ","ADV"
"76","εἰμι","AUX"
"77","ὁ","DET"
"78","πατὴρ","NOUN"
"79","ὑμῶν","PRON"
"80","Ἰὼβ","PROPN"
"81","ὁ","DET"
"82","ἐν","ADP"
"83","πάσῃ","DET"
"84","ὑπομονῇ","NOUN"
"85","γενόμενος","VERB"
"86",",","PUNCT"
