"ID","TOKEN","LEMMA"
"1","Διαταξης","Διαταξης"
"2","τοῦ","ὁ"
"3","Ἰώβ","Ἰώβς"
"4","Βίβλος","Βίβλος"
"5","Ἰώβ","Ἰώβ"
"6","τοῦ","ὁ"
"7","καλουμένου","καλέω"
"8","Ἰωβάβ","Ἰωβάβ"
"9",".","."
"10","Ἐν","ἐν"
"11","ᾗ","ὅς"
"12","γὰρ","γάρ"
"13","ἡμέρᾳ","ἡμέρα"
"14","νοσήσας","νοσέω"
"15","ἐξετέλει","ἐξετέλω"
"16","αὐτοῦ","αὐτός"
"17","τὴν","ὁ"
"18","οἰκονομίαν","οἰκονομία"
"19","ἐκάλεσεν","καλέω"
"20","τοὺς","ὁ"
"21","ἑπτὰ","ἑπτά"
"22","υἱοὺς","υἱός"
"23","αὐτοῦ","αὐτός"
"24","καὶ","καί"
"25","τὰς","ὁ"
"26","τρεῖς","τρεῖς"
"27","θυγατέρας","θυγάτηρ"
"28","ὧν","ὅς"
"29","ἐστὶν","εἰμί"
"30","τὰ","ὁ"
"31","ὀνόματα","ὄνομα"
"32","ταῦτα","οὗτος"
"33","·","·"
"34","Φίφη","φίφη"
"35",",",","
"36","Κρύων","Κρύω"
"37",",",","
"38","Ἡμέρα","ἡμέρα"
"39",",",","
"40","Κασσία","Κασσία"
"41",",",","
"42","Ἀμαλθείας","Ἀμαλθεία"
"43","κέρας","κέρας"
"44",".","."
"45","καλέσας","καλέω"
"46","δὲ","δέ"
"47","αὐτοῦ","αὐτός"
"48","τὰ","ὁ"
"49","δέκα","δέκα"
"50","τέκνα","τέκνον"
"51","εἶπεν","λέγω"
"52","·","·"
"53","Περικυκλώσαντες","Περικυκλώσαντες"
"54",",",","
"55","τέκνα","τέκνον"
"56","μου","ἐγώ"
"57",",",","
"58","περικυκλώσατέ","περικυκλώω"
"59","με","ἐγώ"
"60","καὶ","καί"
"61","ὑποδείξω","ὑποδείγνυμι"
"62","ὑμῖν","ὑμεῖς"
"63","ἃ","ὅς"
"64","ἐποίησεν","ποιέω"
"65","κύριος","κύριος"
"66","μετ᾿","μετ"
"67","ἐμοῦ","ἐμός"
"68","καὶ","καί"
"69","τὰ","ὁ"
"70","γενόμενά","γενόμενός"
"71","μοι","ἐγώ"
"72","πάντα","πᾶς"
"73","·","·"
"74","ἐγὼ","ἐγώ"
"75","γάρ","γάρ"
"76","εἰμι","εἰμί"
"77","ὁ","ὁ"
"78","πατὴρ","πατήρ"
"79","ὑμῶν","ὑμεῖς"
"80","Ἰὼβ","Ἰὼβ"
"81","ὁ","ὁ"
"82","ἐν","ἐν"
"83","πάσῃ","πᾶς"
"84","ὑπομονῇ","ὑπομονή"
"85","γενόμενος","γίγνομαι"
"86",",",","
"87","ὑμεῖς","ὑμεῖς"
"88","δὲ","δέ"
"89","γένος","γένος"
"90","ἐκλεκτὸν","ἐκλεκτόν"
"91","τίμιον","τίμιος"
"92","ἐκ","ἐκ"
"93","σπέρματος","σπέρμα"
"94","Ἰὼβ","Ἰώβ"
"95","τοῦ","ὁ"
"96","πατρὸς","πατήρ"
"97","ὑμῶν","ὑμεῖς"
"98","·","·"
"99","ἐγὼ","ἐγώ"
"100","γὰρ","γάρ"
"101","εἰμι","εἰμί"
"102","ἐκ","ἐκ"
"103","τῶν","ὁ"
"104","υἱῶν","υἱός"
"105","Ἠσαῦ","Ἠσαῦ"
"106","ἀδελφοῦ","ἀδελφός"
"107","Νάωρ","Νάωρς"
"108",",",","
"109","μητὴρ","μητήρ"
"110","δὲ","δέ"
"111","ὑμῶν","ὑμεῖς"
"112","ἐστιν","εἰμί"
"113","Δίνα","Δίνα"
"114",",",","
"115","ἐξ","ἐκ"
"116","ἧς","ὅς"
"117","ἐγέννησα","γεννάω"
"118","ὑμᾶς","ὑμεῖς"
"119","·","·"
"120","ἡ","ὁ"
"121","γὰρ","γάρ"
"122","προτέρα","πρότερος"
"123","μου","ἐγώ"
"124","γυνὴ","γυνή"
"125","ἐτελεύτησεν","τελευτάω"
"126","μετὰ","μετά"
"127","ἄλλων","ἄλλος"
"128","δέκα","δέκα"
"129","τέκνων","τέκνον"
"130","ἐν","ἐν"
"131","πικρῷ","πικρός"
"132","θανάτῳ","θάνατος"
"133",".","."
