"ID","TOKEN","UPOS"
"1","Θ","PROPN"
"2",".","PUNCT"
"3","τί","PRON"
"4","δ᾽","ADV"
"5","ἐν","ADP"
"6","χεροῖν","NOUN"
"7","σοῖν","PRON"
"8","τοῦτ᾽","ADJ"
"9","ἔχεις","VERB"
"10",";","PUNCT"
"11","λέξον","VERB"
"12","τάχος","NOUN"
"13",".","PUNCT"
"14","Μ","PRON"
"15",".","PUNCT"
"16","ῥάβδον","NOUN"
"17","τετραπόδων","NOUN"
"18","καὶ","CCONJ"
"19","βροτῶν","NOUN"
"20","κολάστριαν","NOUN"
"21",".","PUNCT"
"22","Θ","PROPN"
"23",".","PUNCT"
"24","ῥῖψον","VERB"
"25","πρὸς","ADP"
"26","οὖδας","NOUN"
"27","καὶ","CCONJ"
"28","ἀποχώρησον","VERB"
"29","ταχύ","ADJ"
"30",".","PUNCT"
"31","δράκων","NOUN"
"32","γὰρ","ADV"
"33","ἔσται","AUX"
"34","φοβερός","ADJ"
"35",",","PUNCT"
"36","ὥστε","SCONJ"
"37","θαυμάσαι","VERB"
"38",".","PUNCT"
"39","Μ","PRON"
"40",".","PUNCT"
"41","ἰδοὺ","INTJ"
"42","βέβληται","VERB"
"43","·","PUNCT"
"44","δέσποθ᾽","NOUN"
"45",",","PUNCT"
"46","ἵλεως","ADJ"
"47","γενοῦ","VERB"
"48","·","PUNCT"
"49","ὡς","ADV"
"50","φοβερός","ADJ"
"51",",","PUNCT"
"52","ὡς","ADV"
"53","πέλωρος","ADJ"
"54","·","PUNCT"
"55","οἴκτειρον","VERB"
"56","σύ","PRON"
"57","με","PRON"
"58","·","PUNCT"
"59","πέφρικ᾽","VERB"
"60","ἰδών","VERB"
"61",",","PUNCT"
"62","μέλη","NOUN"
"63","δὲ","ADV"
"64","σώματος","NOUN"
"65","τρέμει","VERB"
"66",".","PUNCT"
"67","Θ","CCONJ"
"68",".","PUNCT"
"69","μηδὲν","ADJ"
"70","φοβηθῇς","VERB"
"71",",","PUNCT"
"72","χεῖρα","NOUN"
"73","δ᾽","ADV"
"74","ἐκτείνας","VERB"
"75","λαβέ","VERB"
"76","οὐράν","NOUN"
"77",",","PUNCT"
"78","πάλιν","ADV"
"79","δὲ","ADV"
"80","ῥάβδος","NOUN"
"81","ἔσσεθ᾽","AUX"
"82","ὥσπερ","ADV"
"83","ἦν","AUX"
"84",".","PUNCT"
"85","ἔνθες","VERB"
"86","δὲ","ADV"
"87","χεῖρ᾽","NOUN"
"88","εἰς","ADP"
"89","κόλπον","NOUN"
"90","ἐξένεγκέ","VERB"
"91","τε","CCONJ"
"92",".","PUNCT"
"93","Μ","PRON"
"94",".","PUNCT"
"95","ἰδοὺ","INTJ"
"96","τὸ","DET"
"97","ταχθέν","VERB"
"98",",","PUNCT"
"99","γέγονεν","VERB"
"100","ὡσπερεὶ","ADV"
"101","χιών","NOUN"
"102",".","PUNCT"
"103","Θ","PROPN"
"104",".","PUNCT"
"105","ἔνθες","VERB"
"106","πάλιν","ADV"
"107","δ᾽","ADV"
"108","εἰς","ADP"
"109","κόλπον","NOUN"
"110",",","PUNCT"
"111","ἔσται","AUX"
"112","δ᾽","ADV"
"113","ὥσπερ","ADV"
"114","ἦν","AUX"
"115",".","PUNCT"
