"ID","TOKEN","NER"
"1","Ἰούδας","PERSON"
"2","Ἰησοῦ","LOC"
"3","Χριστοῦ","LOC"
"4","δοῦλος","O"
"5",",","O"
"6","ἀδελφὸς","O"
"7","δὲ","O"
"8","Ἰακώβου","PERSON"
"9",",","O"
"10","τοῖς","O"
"11","ἐν","O"
"12","θεῷ","O"
"13","πατρὶ","O"
"14","ἠγαπημένοις","O"
"15","καὶ","O"
"16","Ἰησοῦ","LOC"
"17","Χριστῷ","LOC"
"18","τετηρημένοις","O"
"19","κλητοῖς","O"
"20","·","O"
"21","ἔλεος","O"
"22","ὑμῖν","O"
"23","καὶ","O"
"24","εἰρήνη","O"
"25","καὶ","O"
"26","ἀγάπη","O"
"27","πληθυνθείη","O"
"28",".","O"
"29","Ἀγαπητοί","O"
"30",",","O"
"31","πᾶσαν","O"
"32","σπουδὴν","O"
"33","ποιούμενος","O"
"34","γράφειν","O"
"35","ὑμῖν","O"
"36","περὶ","O"
"37","τῆς","O"
"38","κοινῆς","O"
"39","ἡμῶν","O"
"40","σωτηρίας","O"
"41","ἀνάγκην","O"
"42","ἔσχον","O"
"43","γράψαι","O"
"44","ὑμῖν","O"
"45","παρακαλῶν","O"
"46","ἐπαγωνίζεσθαι","O"
"47","τῇ","O"
"48","ἅπαξ","O"
"49","παραδοθείσῃ","O"
"50","τοῖς","O"
"51","ἁγίοις","O"
"52","πίστει","O"
"53",".","O"
"54","παρεισέδυσαν","O"
"55","γάρ","O"
"56","τινες","O"
"57","ἄνθρωποι","O"
"58",",","O"
"59","οἱ","O"
"60","πάλαι","O"
"61","προγεγραμμένοι","O"
"62","εἰς","O"
"63","τοῦτο","O"
"64","τὸ","O"
"65","κρίμα","O"
"66",",","O"
"67","ἀσεβεῖς","O"
"68",",","O"
"69","τὴν","O"
"70","τοῦ","O"
"71","θεοῦ","O"
"72","ἡμῶν","O"
"73","χάριτα","O"
"74","μετατιθέντες","O"
"75","εἰς","O"
"76","ἀσέλγειαν","O"
"77","καὶ","O"
"78","τὸν","O"
"79","μόνον","O"
"80","δεσπότην","O"
"81","καὶ","O"
"82","κύριον","O"
"83","ἡμῶν","O"
"84","Ἰησοῦν","LOC"
"85","Χριστὸν","LOC"
"86","ἀρνούμενοι","O"
"87",".","O"
"88","Ὑπομνῆσαι","O"
"89","δὲ","O"
"90","ὑμᾶς","O"
"91","βούλομαι","O"
"92",",","O"
"93","εἰδότας","O"
