"ID","TOKEN","UPOS"
"1","Ἰούδας","PROPN"
"2","Ἰησοῦ","PROPN"
"3","Χριστοῦ","PROPN"
"4","δοῦλος","NOUN"
"5",",","PUNCT"
"6","ἀδελφὸς","NOUN"
"7","δὲ","ADV"
"8","Ἰακώβου","PROPN"
"9",",","PUNCT"
"10","τοῖς","DET"
"11","ἐν","ADP"
"12","θεῷ","NOUN"
"13","πατρὶ","NOUN"
"14","ἠγαπημένοις","VERB"
"15","καὶ","CCONJ"
"16","Ἰησοῦ","PROPN"
"17","Χριστῷ","PROPN"
"18","τετηρημένοις","VERB"
"19","κλητοῖς","ADJ"
"20","·","PUNCT"
"21","ἔλεος","NOUN"
"22","ὑμῖν","PRON"
"23","καὶ","CCONJ"
"24","εἰρήνη","NOUN"
"25","καὶ","CCONJ"
"26","ἀγάπη","NOUN"
"27","πληθυνθείη","VERB"
"28",".","PUNCT"
"29","Ἀγαπητοί","ADJ"
"30",",","PUNCT"
"31","πᾶσαν","DET"
"32","σπουδὴν","NOUN"
"33","ποιούμενος","VERB"
"34","γράφειν","VERB"
"35","ὑμῖν","PRON"
"36","περὶ","ADP"
"37","τῆς","DET"
"38","κοινῆς","ADJ"
"39","ἡμῶν","PRON"
"40","σωτηρίας","NOUN"
"41","ἀνάγκην","NOUN"
"42","ἔσχον","VERB"
"43","γράψαι","VERB"
"44","ὑμῖν","PRON"
"45","παρακαλῶν","VERB"
"46","ἐπαγωνίζεσθαι","VERB"
"47","τῇ","DET"
"48","ἅπαξ","ADV"
"49","παραδοθείσῃ","VERB"
"50","τοῖς","DET"
"51","ἁγίοις","ADJ"
"52","πίστει","NOUN"
"53",".","PUNCT"
"54","παρεισέδυσαν","VERB"
"55","γάρ","ADV"
"56","τινες","DET"
"57","ἄνθρωποι","NOUN"
"58",",","PUNCT"
"59","οἱ","DET"
"60","πάλαι","ADV"
"61","προγεγραμμένοι","VERB"
"62","εἰς","ADP"
"63","τοῦτο","DET"
"64","τὸ","DET"
"65","κρίμα","NOUN"
"66",",","PUNCT"
"67","ἀσεβεῖς","ADJ"
"68",",","PUNCT"
"69","τὴν","DET"
"70","τοῦ","DET"
"71","θεοῦ","NOUN"
"72","ἡμῶν","PRON"
"73","χάριτα","NOUN"
"74","μετατιθέντες","VERB"
"75","εἰς","ADP"
"76","ἀσέλγειαν","NOUN"
"77","καὶ","CCONJ"
"78","τὸν","DET"
"79","μόνον","ADJ"
"80","δεσπότην","NOUN"
"81","καὶ","CCONJ"
"82","κύριον","NOUN"
"83","ἡμῶν","PRON"
"84","Ἰησοῦν","PROPN"
"85","Χριστὸν","PROPN"
"86","ἀρνούμενοι","VERB"
"87",".","PUNCT"
"88","Ὑπομνῆσαι","VERB"
"89","δὲ","ADV"
"90","ὑμᾶς","PRON"
"91","βούλομαι","VERB"
"92",",","PUNCT"
"93","εἰδότας","VERB"
"94","ὑμᾶς","PRON"
"95","ἅπαξ","ADV"
"96","πάντα","ADJ"
"97",",","PUNCT"
"98","ὅτι","SCONJ"
"99","Ἰησοῦς","PROPN"
"100","λαὸν","NOUN"
"101","ἐκ","ADP"
"102","γῆς","NOUN"
"103","Αἰγύπτου","PROPN"
"104","σώσας","VERB"
"105","τὸ","DET"
"106","δεύτερον","ADJ"
"107","τοὺς","DET"
"108","μὴ","ADV"
"109","πιστεύσαντας","VERB"
"110","ἀπώλεσεν","VERB"
"111",",","PUNCT"
"112","ἀγγέλους","NOUN"
"113","τε","CCONJ"
"114","τοὺς","DET"
"115","μὴ","ADV"
"116","τηρήσαντας","VERB"
"117","τὴν","DET"
"118","ἑαυτῶν","PRON"
"119","ἀρχὴν","NOUN"
"120","ἀλλὰ","CCONJ"
"121","ἀπολιπόντας","VERB"
"122","τὸ","DET"
"123","ἴδιον","ADJ"
"124","οἰκητήριον","NOUN"
"125","εἰς","ADP"
"126","κρίσιν","NOUN"
"127","μεγάλης","ADJ"
"128","ἡμέρας","NOUN"
"129","δεσμοῖς","NOUN"
"130","ἀϊδίοις","ADJ"
"131","ὑπὸ","ADP"
"132","ζόφον","NOUN"
"133","τετήρηκεν","VERB"
"134","·","PUNCT"
"135","ὡς","ADV"
"136","Σόδομα","PROPN"
"137","καὶ","CCONJ"
"138","Γόμορρα","PROPN"
"139","καὶ","CCONJ"
"140","αἱ","DET"
"141","περὶ","ADP"
"142","αὐτὰς","PRON"
"143","πόλεις","NOUN"
"144",",","PUNCT"
"145","τὸν","DET"
"146","ὅμοιον","ADJ"
"147","τρόπον","NOUN"
"148","τούτοις","ADJ"
"149","ἐκπορνεύσασαι","VERB"
"150","καὶ","CCONJ"
"151","ἀπελθοῦσαι","VERB"
"152","ὀπίσω","ADP"
"153","σαρκὸς","NOUN"
"154","ἑτέρας","ADJ"
"155",",","PUNCT"
"156","πρόκεινται","VERB"
"157","δεῖγμα","NOUN"
"158","πυρὸς","NOUN"
"159","αἰωνίου","ADJ"
"160","δίκην","NOUN"
"161","ὑπέχουσαι","VERB"
"162",".","PUNCT"
"163","Ὁμοίως","ADV"
"164","μέντοι","ADV"
"165","καὶ","ADV"
"166","οὗτοι","ADJ"
"167","ἐνυπνιαζόμενοι","VERB"
"168","σάρκα","NOUN"
"169","μὲν","ADV"
"170","μιαίνουσιν","VERB"
"171",",","PUNCT"
"172","κυριότητα","NOUN"
"173","δὲ","ADV"
"174","ἀθετοῦσιν","VERB"
"175",",","PUNCT"
"176","δόξας","NOUN"
"177","δὲ","ADV"
"178","βλασφημοῦσιν","VERB"
"179",".","PUNCT"
"180","ὁ","DET"
"181","δὲ","ADV"
"182","Μιχαὴλ","PROPN"
"183","ὁ","DET"
"184","ἀρχάγγελος","NOUN"
"185",",","PUNCT"
"186","ὅτε","SCONJ"
"187","τῷ","DET"
"188","διαβόλῳ","NOUN"
"189","διακρινόμενος","VERB"
"190","διελέγετο","VERB"
"191","περὶ","ADP"
"192","τοῦ","DET"
"193","Μωϋσέως","PROPN"
"194","σώματος","NOUN"
"195",",","PUNCT"
"196","οὐκ","ADV"
"197","ἐτόλμησεν","VERB"
"198","κρίσιν","NOUN"
"199","ἐπενεγκεῖν","VERB"
"200","βλασφημίας","NOUN"
"201",",","PUNCT"
"202","ἀλλὰ","CCONJ"
"203","εἶπεν","VERB"
"204","·","PUNCT"
"205","Ἐπιτιμήσαι","VERB"
"206","σοι","PRON"
"207","κύριος","NOUN"
"208",".","PUNCT"
"209","οὗτοι","ADJ"
"210","δὲ","ADV"
"211","ὅσα","PRON"
"212","μὲν","ADV"
"213","οὐκ","ADV"
"214","οἴδασιν","VERB"
"215","βλασφημοῦσιν","VERB"
"216",",","PUNCT"
"217","ὅσα","PRON"
"218","δὲ","ADV"
"219","φυσικῶς","ADV"
"220","ὡς","ADV"
"221","τὰ","DET"
"222","ἄλογα","ADJ"
"223","ζῷα","NOUN"
"224","ἐπίστανται","VERB"
"225",",","PUNCT"
"226","ἐν","ADP"
"227","τούτοις","ADJ"
"228","φθείρονται","VERB"
"229",".","PUNCT"
"230","οὐαὶ","INTJ"
"231","αὐτοῖς","PRON"
"232",",","PUNCT"
"233","ὅτι","SCONJ"
"234","τῇ","DET"
"235","ὁδῷ","NOUN"
"236","τοῦ","DET"
"237","Κάϊν","PROPN"
"238","ἐπορεύθησαν","VERB"
"239",",","PUNCT"
"240","καὶ","CCONJ"
"241","τῇ","DET"
"242","πλάνῃ","NOUN"
"243","τοῦ","DET"
"244","Βαλαὰμ","PROPN"
"245","μισθοῦ","NOUN"
