"ID","TOKEN","LEMMA"
"1","Ἰούδας","Ἰούδας"
"2","Ἰησοῦ","Ἰησοῦς"
"3","Χριστοῦ","Χριστός"
"4","δοῦλος","δοῦλος"
"5",",",","
"6","ἀδελφὸς","ἀδελφός"
"7","δὲ","δέ"
"8","Ἰακώβου","Ἰάκωβος"
"9",",",","
"10","τοῖς","ὁ"
"11","ἐν","ἐν"
"12","θεῷ","θεός"
"13","πατρὶ","πατήρ"
"14","ἠγαπημένοις","ἠγαπημένω"
"15","καὶ","καί"
"16","Ἰησοῦ","Ἰησοῦς"
"17","Χριστῷ","Χριστός"
"18","τετηρημένοις","τετηρημένοις"
"19","κλητοῖς","κλητός"
"20","·","·"
"21","ἔλεος","ἔλεος"
"22","ὑμῖν","ὑμεῖς"
"23","καὶ","καί"
"24","εἰρήνη","εἰρήνη"
"25","καὶ","καί"
"26","ἀγάπη","ἀγάπη"
"27","πληθυνθείη","πληθύνω"
"28",".","."
"29","Ἀγαπητοί","Ἀγαπητός"
"30",",",","
"31","πᾶσαν","πᾶς"
"32","σπουδὴν","σπουδή"
"33","ποιούμενος","ποιέω"
"34","γράφειν","γράφω"
"35","ὑμῖν","ὑμεῖς"
"36","περὶ","περί"
"37","τῆς","ὁ"
"38","κοινῆς","κοινός"
"39","ἡμῶν","ἡμεῖς"
"40","σωτηρίας","σωτηρία"
"41","ἀνάγκην","ἀνάγκη"
"42","ἔσχον","ἔχω"
"43","γράψαι","γράφω"
"44","ὑμῖν","ὑμεῖς"
"45","παρακαλῶν","παρακαλέω"
"46","ἐπαγωνίζεσθαι","ἐπαγωνίζω"
"47","τῇ","ὁ"
"48","ἅπαξ","ἅπαξ"
"49","παραδοθείσῃ","παραδοθείζω"
"50","τοῖς","ὁ"
"51","ἁγίοις","ἅγιος"
"52","πίστει","πίστις"
"53",".","."
"54","παρεισέδυσαν","παρεισέδυσαν"
"55","γάρ","γάρ"
"56","τινες","τίς"
"57","ἄνθρωποι","ἄνθρωπος"
"58",",",","
"59","οἱ","ὁ"
"60","πάλαι","πάλαι"
"61","προγεγραμμένοι","προγεγραμμένοι"
"62","εἰς","εἰς"
"63","τοῦτο","οὗτος"
"64","τὸ","ὁ"
"65","κρίμα","κρίμα"
"66",",",","
"67","ἀσεβεῖς","ἀσεβέω"
"68",",",","
"69","τὴν","ὁ"
"70","τοῦ","ὁ"
"71","θεοῦ","θεός"
"72","ἡμῶν","ἡμεῖς"
"73","χάριτα","χάρις"
"74","μετατιθέντες","μετατιθέντες"
"75","εἰς","εἰς"
"76","ἀσέλγειαν","ἀσέλγεια"
"77","καὶ","καί"
"78","τὸν","ὁ"
"79","μόνον","μόνος"
"80","δεσπότην","δεσπότης"
"81","καὶ","καί"
"82","κύριον","κύριος"
"83","ἡμῶν","ἡμεῖς"
"84","Ἰησοῦν","Ἰησοῦς"
"85","Χριστὸν","Χριστός"
"86","ἀρνούμενοι","ἀρνούμενω"
"87",".","."
"88","Ὑπομνῆσαι","Ὑπομνάω"
"89","δὲ","δέ"
"90","ὑμᾶς","ὑμεῖς"
"91","βούλομαι","βούλομαι"
"92",",",","
"93","εἰδότας","οἶδα"
"94","ὑμᾶς","ὑμεῖς"
"95","ἅπαξ","ἅπαξ"
"96","πάντα","πᾶς"
"97",",",","
"98","ὅτι","ὅτι"
"99","Ἰησοῦς","Ἰησοῦς"
"100","λαὸν","λαός"
"101","ἐκ","ἐκ"
"102","γῆς","γῆ"
"103","Αἰγύπτου","Αἴγυπτος"
"104","σώσας","σῴζω"
"105","τὸ","ὁ"
"106","δεύτερον","δεύτερος"
"107","τοὺς","ὁ"
"108","μὴ","μή"
"109","πιστεύσαντας","πιστεύω"
"110","ἀπώλεσεν","ἀπόλλυμι"
"111",",",","
"112","ἀγγέλους","ἄγγελος"
"113","τε","τε"
"114","τοὺς","ὁ"
"115","μὴ","μή"
"116","τηρήσαντας","τηρήζω"
"117","τὴν","ὁ"
"118","ἑαυτῶν","ἑαυτοῦ"
"119","ἀρχὴν","ἀρχή"
"120","ἀλλὰ","ἀλλά"
"121","ἀπολιπόντας","ἀπολείπω"
"122","τὸ","ὁ"
"123","ἴδιον","ἴδιος"
"124","οἰκητήριον","οἰκητήριον"
"125","εἰς","εἰς"
"126","κρίσιν","κρίσις"
"127","μεγάλης","μέγας"
"128","ἡμέρας","ἡμέρα"
"129","δεσμοῖς","δεσμός"
"130","ἀϊδίοις","ἀϊδίω"
"131","ὑπὸ","ὑπό"
"132","ζόφον","ζόφος"
"133","τετήρηκεν","τετήρηκεν"
"134","·","·"
"135","ὡς","ὡς"
"136","Σόδομα","Σόδομα"
"137","καὶ","καί"
"138","Γόμορρα","Γόμορρα"
"139","καὶ","καί"
"140","αἱ","ὁ"
"141","περὶ","περί"
"142","αὐτὰς","αὐτός"
"143","πόλεις","πόλις"
"144",",",","
"145","τὸν","ὁ"
"146","ὅμοιον","ὅμοιος"
"147","τρόπον","τρόπος"
"148","τούτοις","οὗτος"
"149","ἐκπορνεύσασαι","ἐκπορνεύσασαι"
"150","καὶ","καί"
"151","ἀπελθοῦσαι","ἀπέρχομαι"
"152","ὀπίσω","ὀπίσω"
"153","σαρκὸς","σάρξ"
"154","ἑτέρας","ἕτερος"
"155",",",","
"156","πρόκεινται","πρόκειμαι"
"157","δεῖγμα","δεῖγμα"
"158","πυρὸς","πῦρ"
"159","αἰωνίου","αἰώνιος"
"160","δίκην","δίκη"
"161","ὑπέχουσαι","ὑπέχουζω"
"162",".","."
"163","Ὁμοίως","ὁμοίως"
"164","μέντοι","μέντοι"
"165","καὶ","καί"
"166","οὗτοι","οὗτος"
"167","ἐνυπνιαζόμενοι","ἐνυπνιαζόμενος"
"168","σάρκα","σάρξ"
"169","μὲν","μέν"
"170","μιαίνουσιν","μιαίνω"
"171",",",","
"172","κυριότητα","κυριότητος"
"173","δὲ","δέ"
"174","ἀθετοῦσιν","ἀθετοῦσις"
"175",",",","
"176","δόξας","δοκέω"
"177","δὲ","δέ"
"178","βλασφημοῦσιν","βλασφημοῦσις"
"179",".","."
"180","ὁ","ὁ"
"181","δὲ","δέ"
"182","Μιχαὴλ","Μιχαήλ"
"183","ὁ","ὁ"
"184","ἀρχάγγελος","ἀρχάγγελος"
"185",",",","
"186","ὅτε","ὅτε"
"187","τῷ","ὁ"
"188","διαβόλῳ","διαβόλος"
"189","διακρινόμενος","διακρίνω"
"190","διελέγετο","διαλέγομαι"
"191","περὶ","περί"
"192","τοῦ","ὁ"
"193","Μωϋσέως","Μωϋσῆς"
"194","σώματος","σῶμα"
"195",",",","
"196","οὐκ","οὐ"
"197","ἐτόλμησεν","τολμάω"
"198","κρίσιν","κρίσις"
"199","ἐπενεγκεῖν","ἐπιφέρω"
"200","βλασφημίας","βλασφημία"
"201",",",","
"202","ἀλλὰ","ἀλλά"
"203","εἶπεν","λέγω"
"204","·","·"
"205","Ἐπιτιμήσαι","Ἐπιτιμήσαι"
"206","σοι","σύ"
"207","κύριος","κύριος"
"208",".","."
"209","οὗτοι","οὗτος"
"210","δὲ","δέ"
"211","ὅσα","ὅσος"
"212","μὲν","μέν"
"213","οὐκ","οὐ"
"214","οἴδασιν","οἶδα"
"215","βλασφημοῦσιν","βλασφημοῦσις"
"216",",",","
"217","ὅσα","ὅσος"
"218","δὲ","δέ"
"219","φυσικῶς","φυσικός"
"220","ὡς","ὡς"
"221","τὰ","ὁ"
"222","ἄλογα","ἄλογος"
"223","ζῷα","ζῷον"
"224","ἐπίστανται","ἐπίσταμαι"
"225",",",","
"226","ἐν","ἐν"
"227","τούτοις","οὗτος"
"228","φθείρονται","φθείρω"
"229",".","."
"230","οὐαὶ","οὐαί"
"231","αὐτοῖς","αὐτός"
"232",",",","
"233","ὅτι","ὅτι"
"234","τῇ","ὁ"
"235","ὁδῷ","ὁδός"
"236","τοῦ","ὁ"
"237","Κάϊν","Κάϊν"
"238","ἐπορεύθησαν","πορεύομαι"
"239",",",","
"240","καὶ","καί"
"241","τῇ","ὁ"
"242","πλάνῃ","πλάνη"
"243","τοῦ","ὁ"
"244","Βαλαὰμ","Βαλαάμ"
"245","μισθοῦ","μισθός"
"246","ἐξεχύθησαν","ἐκχέω"
"247",",",","
"248","καὶ","καί"
"249","τῇ","ὁ"
"250","ἀντιλογίᾳ","ἀντιλογία"
"251","τοῦ","ὁ"
"252","Κόρε","Κόρε"
"253","ἀπώλοντο","ἀπόλλυμι"
"254",".","."
"255","οὗτοί","οὗτος"
"256","εἰσιν","εἰμί"
"257","οἱ","ὁ"
"258","ἐν","ἐν"
"259","ταῖς","ὁ"
"260","ἀγάπαις","ἀγάπα"
"261","ὑμῶν","ὑμεῖς"
"262","σπιλάδες","σπιλάς"
"263","συνευωχούμενοι","συνευωχούμενος"
"264",",",","
"265","ἀφόβως","ἀφόβως"
"266","ἑαυτοὺς","ἑαυτοῦ"
"267","ποιμαίνοντες","ποιμαίνω"
"268",",",","
"269","νεφέλαι","νεφέλος"
"270","ἄνυδροι","ἄνυδρος"
"271","ὑπὸ","ὑπό"
"272","ἀνέμων","ἄνεμος"
"273","παραφερόμεναι","παραφερόμεναι"
"274",",",","
"275","δένδρα","δένδρον"
"276","φθινοπωρινὰ","φθινοπωρινός"
"277","ἄκαρπα","ἄκαρπος"
"278","δὶς","δίς"
"279","ἀποθανόντα","ἀποθνῄσκω"
"280","ἐκριζωθέντα","ἐκριζωθέις"
"281",",",","
"282","κύματα","κῦμα"
"283","ἄγρια","ἄγριος"
"284","θαλάσσης","θάλασσα"
"285","ἐπαφρίζοντα","ἐπαφρίζω"
"286","τὰς","ὁ"
"287","ἑαυτῶν","ἑαυτοῦ"
"288","αἰσχύνας","αἰσχύνη"
"289",",",","
"290","ἀστέρες","ἀστήρ"
"291","πλανῆται","πλανάω"
"292","οἷς","ὅς"
"293","ὁ","ὁ"
"294","ζόφος","ζόφος"
"295","τοῦ","ὁ"
"296","σκότους","σκότος"
"297","εἰς","εἰς"
"298","αἰῶνα","αἰών"
"299","τετήρηται","τετήρημι"
"300",".","."
"301","Προεφήτευσεν","Προεφήτευσεν"
"302","δὲ","δέ"
"303","καὶ","καί"
"304","τούτοις","οὗτος"
"305","ἕβδομος","ἕβδομος"
"306","ἀπὸ","ἀπό"
"307","Ἀδὰμ","Ἀδάμ"
"308","Ἑνὼχ","Ἑνὼχ"
"309","λέγων","λέγω"
"310","·","·"
"311","Ἰδοὺ","ἰδού"
"312","ἦλθεν","ἔρχομαι"
"313","κύριος","κύριος"
"314","ἐν","ἐν"
"315","ἁγίαις","ἅγιος"
"316","μυριάσιν","μυριάς"
"317","αὐτοῦ","αὐτός"
"318",",",","
"319","ποιῆσαι","ποιέω"
"320","κρίσιν","κρίσις"
"321","κατὰ","κατά"
"322","πάντων","πᾶς"
"323","καὶ","καί"
"324","ἐλέγξαι","ἐλέγχω"
"325","πάντας","πᾶς"
"326","τοὺς","ὁ"
"327","ἀσεβεῖς","ἀσεβής"
"328","περὶ","περί"
"329","πάντων","πᾶς"
"330","τῶν","ὁ"
"331","ἔργων","ἔργον"
"332","ἀσεβείας","ἀσέβεια"
"333","αὐτῶν","αὐτός"
"334","ὧν","ὅς"
"335","ἠσέβησαν","ἠσέβησαν"
"336","καὶ","καί"
"337","περὶ","περί"
"338","πάντων","πᾶς"
"339","τῶν","ὁ"
"340","σκληρῶν","σκληρός"
"341","ὧν","ὅς"
"342","ἐλάλησαν","λαλέω"
"343","κατʼ","κατά"
"344","αὐτοῦ","αὐτός"
"345","ἁμαρτωλοὶ","ἁμαρτωλός"
"346","ἀσεβεῖς","ἀσεβέω"
"347",".","."
"348","οὗτοί","οὗτος"
"349","εἰσιν","εἰμί"
"350","γογγυσταί","γογγυστός"
"351",",",","
"352","μεμψίμοιροι","μεμψίμοιρος"
"353",",",","
"354","κατὰ","κατά"
"355","τὰς","ὁ"
"356","ἐπιθυμίας","ἐπιθυμία"
"357","αὐτῶν","αὐτός"
"358","πορευόμενοι","πορεύομαι"
"359",",",","
"360","καὶ","καί"
"361","τὸ","ὁ"
"362","στόμα","στόμα"
"363","αὐτῶν","αὐτός"
"364","λαλεῖ","λαλέω"
"365","ὑπέρογκα","ὑπέρογκα"
"366",",",","
"367","θαυμάζοντες","θαυμάζω"
"368","πρόσωπα","πρόσωπον"
"369","ὠφελείας","ὠφέλεια"
"370","χάριν","χάρις"
"371",".","."
"372","Ὑμεῖς","ὑμεῖς"
"373","δέ","δέ"
"374",",",","
"375","ἀγαπητοί","ἀγαπητός"
"376",",",","
"377","μνήσθητε","μνήσθω"
"378","τῶν","ὁ"
"379","ῥημάτων","ῥῆμα"
"380","τῶν","ὁ"
"381","προειρημένων","προαγορεύω"
"382","ὑπὸ","ὑπό"
"383","τῶν","ὁ"
"384","ἀποστόλων","ἀπόστολος"
"385","τοῦ","ὁ"
"386","κυρίου","κύριος"
"387","ἡμῶν","ἡμεῖς"
"388","Ἰησοῦ","Ἰησοῦς"
"389","Χριστοῦ","Χριστός"
"390","·","·"
"391","ὅτι","ὅτι"
"392","ἔλεγον","λέγω"
"393","ὑμῖν","ὑμεῖς"
"394","·","·"
"395","Ἐπʼ","ἐπί"
"396","ἐσχάτου","ἔσχατος"
"397","χρόνου","χρόνος"
"398","ἔσονται","εἰμί"
"399","ἐμπαῖκται","ἐμπαῖκται"
"400","κατὰ","κατά"
"401","τὰς","ὁ"
"402","ἑαυτῶν","ἑαυτοῦ"
"403","ἐπιθυμίας","ἐπιθυμία"
"404","πορευόμενοι","πορεύομαι"
"405","τῶν","ὁ"
"406","ἀσεβειῶν","ἀσεβειός"
"407",".","."
"408","οὗτοί","οὗτος"
"409","εἰσιν","εἰμί"
"410","οἱ","ὁ"
"411","ἀποδιορίζοντες","ἀποδιορίζω"
"412",",",","
"413","ψυχικοί","ψυχικός"
"414",",",","
"415","πνεῦμα","πνεῦμα"
"416","μὴ","μή"
"417","ἔχοντες","ἔχω"
"418",".","."
"419","ὑμεῖς","ὑμεῖς"
"420","δέ","δέ"
"421",",",","
"422","ἀγαπητοί","ἀγαπητός"
"423",",",","
"424","ἐποικοδομοῦντες","ἐποικοδομέω"
"425","ἑαυτοὺς","ἑαυτοῦ"
"426","τῇ","ὁ"
"427","ἁγιωτάτῃ","ἁγιωτάτη"
"428","ὑμῶν","ὑμεῖς"
"429","πίστει","πίστις"
"430",",",","
"431","ἐν","ἐν"
"432","πνεύματι","πνεῦμα"
"433","ἁγίῳ","ἅγιος"
"434","προσευχόμενοι","προσεύχομαι"
"435",",",","
"436","ἑαυτοὺς","ἑαυτοῦ"
"437","ἐν","ἐν"
"438","ἀγάπῃ","ἀγάπη"
"439","θεοῦ","θεός"
"440","τηρήσατε","τηρέω"
"441","προσδεχόμενοι","προσδέχομαι"
"442","τὸ","ὁ"
"443","ἔλεος","ἔλεος"
"444","τοῦ","ὁ"
"445","κυρίου","κύριος"
"446","ἡμῶν","ἡμεῖς"
"447","Ἰησοῦ","Ἰησοῦς"
"448","Χριστοῦ","Χριστός"
"449","εἰς","εἰς"
"450","ζωὴν","ζωή"
"451","αἰώνιον","αἰώνιος"
"452",".","."
"453","καὶ","καί"
"454","οὓς","ὅς"
"455","μὲν","μέν"
"456","ἐλεᾶτε","ἐλεέω"
"457","διακρινομένους","διακρινομένος"
"458",",",","
"459","οὓς","ὅς"
"460","δὲ","δέ"
"461","σῴζετε","σῴζω"
"462","ἐκ","ἐκ"
"463","πυρὸς","πῦρ"
"464","ἁρπάζοντες","ἁρπάζω"
"465",",",","
"466","οὓς","ὅς"
"467","δὲ","δέ"
"468","ἐλεᾶτε","ἐλεέω"
"469","ἐν","ἐν"
"470","φόβῳ","φόβος"
"471",",",","
"472","μισοῦντες","μισέω"
"473","καὶ","καί"
"474","τὸν","ὁ"
"475","ἀπὸ","ἀπό"
"476","τῆς","ὁ"
"477","σαρκὸς","σάρξ"
"478","ἐσπιλωμένον","σπιλόω"
"479","χιτῶνα","χιτών"
"480",".","."
"481","Τῷ","ὁ"
"482","δὲ","δέ"
"483","δυναμένῳ","δύναμαι"
"484","φυλάξαι","φυλάσσω"
"485","ὑμᾶς","ὑμεῖς"
"486","ἀπταίστους","ἀπταίστος"
"487","καὶ","καί"
"488","στῆσαι","ἵστημι"
"489","κατενώπιον","κατενώπιον"
"490","τῆς","ὁ"
"491","δόξης","δόξα"
"492","αὐτοῦ","αὐτός"
"493","ἀμώμους","ἄμωμος"
"494","ἐν","ἐν"
"495","ἀγαλλιάσει","ἀγαλλίασις"
"496","μόνῳ","μόνος"
"497","θεῷ","θεός"
"498","σωτῆρι","σωτήρ"
"499","ἡμῶν","ἡμεῖς"
"500","διὰ","διά"
"501","Ἰησοῦ","Ἰησοῦς"
"502","Χριστοῦ","Χριστός"
"503","τοῦ","ὁ"
"504","κυρίου","κύριος"
"505","ἡμῶν","ἡμεῖς"
"506","δόξα","δόξα"
"507","μεγαλωσύνη","μεγαλωσύνη"
"508","κράτος","κράτος"
"509","καὶ","καί"
"510","ἐξουσία","ἐξουσία"
"511","πρὸ","πρό"
"512","παντὸς","πᾶς"
"513","τοῦ","ὁ"
"514","αἰῶνος","αἰών"
"515","καὶ","καί"
"516","νῦν","νῦν"
"517","καὶ","καί"
"518","εἰς","εἰς"
"519","πάντας","πᾶς"
"520","τοὺς","ὁ"
"521","αἰῶνας","αἰών"
"522","·","·"
"523","ἀμήν","ἀμήν"
"524",".","."
