"ID","TOKEN","IS_PUNCT"
"1","Ἀρχὴ","FALSE"
"2","τοῦ","FALSE"
"3","εὐαγγελίου","FALSE"
"4","Ἰησοῦ","FALSE"
"5","χριστοῦ","FALSE"
"6",".","TRUE"
"7","Καθὼς","FALSE"
"8","γέγραπται","FALSE"
"9","ἐν","FALSE"
"10","τῷ","FALSE"
"11","Ἠσαΐᾳ","FALSE"
"12","τῷ","FALSE"
"13","προφήτῃ","FALSE"
"14","·","TRUE"
"15","Ἰδοὺ","FALSE"
"16","ἀποστέλλω","FALSE"
"17","τὸν","FALSE"
"18","ἄγγελόν","FALSE"
"19","μου","FALSE"
"20","πρὸ","FALSE"
"21","προσώπου","FALSE"
"22","σου","FALSE"
"23",",","TRUE"
"24","ὃς","FALSE"
"25","κατασκευάσει","FALSE"
"26","τὴν","FALSE"
"27","ὁδόν","FALSE"
"28","σου","FALSE"
"29","·","TRUE"
"30","φωνὴ","FALSE"
"31","βοῶντος","FALSE"
"32","ἐν","FALSE"
"33","τῇ","FALSE"
"34","ἐρήμῳ","FALSE"
"35","·","TRUE"
"36","Ἑτοιμάσατε","FALSE"
"37","τὴν","FALSE"
"38","ὁδὸν","FALSE"
"39","κυρίου","FALSE"
"40",",","TRUE"
"41","εὐθείας","FALSE"
"42","ποιεῖτε","FALSE"
"43","τὰς","FALSE"
"44","τρίβους","FALSE"
"45","αὐτοῦ","FALSE"
"46",",","TRUE"
"47","ἐγένετο","FALSE"
"48","Ἰωάννης","FALSE"
"49","ὁ","FALSE"
"50","βαπτίζων","FALSE"
"51","ἐν","FALSE"
"52","τῇ","FALSE"
"53","ἐρήμῳ","FALSE"
"54","κηρύσσων","FALSE"
"55","βάπτισμα","FALSE"
"56","μετανοίας","FALSE"
"57","εἰς","FALSE"
"58","ἄφεσιν","FALSE"
"59","ἁμαρτιῶν","FALSE"
"60",".","TRUE"
"61","καὶ","FALSE"
"62","ἐξεπορεύετο","FALSE"
"63","πρὸς","FALSE"
"64","αὐτὸν","FALSE"
"65","πᾶσα","FALSE"
"66","ἡ","FALSE"
"67","Ἰουδαία","FALSE"
"68","χώρα","FALSE"
"69","καὶ","FALSE"
"70","οἱ","FALSE"
"71","Ἱεροσολυμῖται","FALSE"
"72","πάντες","FALSE"
"73",",","TRUE"
"74","καὶ","FALSE"
"75","ἐβαπτίζοντο","FALSE"
"76","ὑπʼ","FALSE"
"77","αὐτοῦ","FALSE"
"78","ἐν","FALSE"
"79","τῷ","FALSE"
"80","Ἰορδάνῃ","FALSE"
"81","ποταμῷ","FALSE"
"82","ἐξομολογούμενοι","FALSE"
"83","τὰς","FALSE"
"84","ἁμαρτίας","FALSE"
"85","αὐτῶν","FALSE"
"86",".","TRUE"
"87","καὶ","FALSE"
"88","ἦν","FALSE"
"89","ὁ","FALSE"
"90","Ἰωάννης","FALSE"
"91","ἐνδεδυμένος","FALSE"
"92","τρίχας","FALSE"
"93","καμήλου","FALSE"
"94","καὶ","FALSE"
"95","ζώνην","FALSE"
"96","δερματίνην","FALSE"
"97","περὶ","FALSE"
"98","τὴν","FALSE"
"99","ὀσφὺν","FALSE"
"100","αὐτοῦ","FALSE"
"101",",","TRUE"
"102","καὶ","FALSE"
"103","ἔσθων","FALSE"
"104","ἀκρίδας","FALSE"
"105","καὶ","FALSE"
"106","μέλι","FALSE"
"107","ἄγριον","FALSE"
"108",".","TRUE"
"109","καὶ","FALSE"
"110","ἐκήρυσσεν","FALSE"
"111","λέγων","FALSE"
"112","·","TRUE"
"113","Ἔρχεται","FALSE"
"114","ὁ","FALSE"
"115","ἰσχυρότερός","FALSE"
"116","μου","FALSE"
"117","ὀπίσω","FALSE"
"118","μου","FALSE"
"119",",","TRUE"
"120","οὗ","FALSE"
"121","οὐκ","FALSE"
"122","εἰμὶ","FALSE"
"123","ἱκανὸς","FALSE"
"124","κύψας","FALSE"
"125","λῦσαι","FALSE"
"126","τὸν","FALSE"
"127","ἱμάντα","FALSE"
"128","τῶν","FALSE"
"129","ὑποδημάτων","FALSE"
"130","αὐτοῦ","FALSE"
"131","·","TRUE"
"132","ἐγὼ","FALSE"
"133","ἐβάπτισα","FALSE"
"134","ὑμᾶς","FALSE"
"135","ὕδατι","FALSE"
"136",",","TRUE"
"137","αὐτὸς","FALSE"
"138","δὲ","FALSE"
"139","βαπτίσει","FALSE"
"140","ὑμᾶς","FALSE"
"141","ἐν","FALSE"
"142","πνεύματι","FALSE"
"143","ἁγίῳ","FALSE"
"144",".","TRUE"
"145","Καὶ","FALSE"
"146","ἐγένετο","FALSE"
"147","ἐν","FALSE"
"148","ἐκείναις","FALSE"
"149","ταῖς","FALSE"
"150","ἡμέραις","FALSE"
"151","ἦλθεν","FALSE"
"152","Ἰησοῦς","FALSE"
"153","ἀπὸ","FALSE"
"154","Ναζαρὲτ","FALSE"
"155","τῆς","FALSE"
"156","Γαλιλαίας","FALSE"
"157","καὶ","FALSE"
"158","ἐβαπτίσθη","FALSE"
"159","εἰς","FALSE"
"160","τὸν","FALSE"
"161","Ἰορδάνην","FALSE"
"162","ὑπὸ","FALSE"
"163","Ἰωάννου","FALSE"
"164",".","TRUE"
"165","καὶ","FALSE"
"166","εὐθὺς","FALSE"
"167","ἀναβαίνων","FALSE"
"168","ἐκ","FALSE"
"169","τοῦ","FALSE"
"170","ὕδατος","FALSE"
"171","εἶδεν","FALSE"
"172","σχιζομένους","FALSE"
"173","τοὺς","FALSE"
"174","οὐρανοὺς","FALSE"
"175","καὶ","FALSE"
"176","τὸ","FALSE"
"177","πνεῦμα","FALSE"
"178","ὡς","FALSE"
"179","περιστερὰν","FALSE"
"180","καταβαῖνον","FALSE"
"181","εἰς","FALSE"
"182","αὐτόν","FALSE"
"183","·","TRUE"
"184","καὶ","FALSE"
"185","φωνὴ","FALSE"
"186","ἐγένετο","FALSE"
"187","ἐκ","FALSE"
"188","τῶν","FALSE"
"189","οὐρανῶν","FALSE"
"190","·","TRUE"
"191","Σὺ","FALSE"
"192","εἶ","FALSE"
"193","ὁ","FALSE"
"194","υἱός","FALSE"
"195","μου","FALSE"
"196","ὁ","FALSE"
"197","ἀγαπητός","FALSE"
"198",",","TRUE"
"199","ἐν","FALSE"
"200","σοὶ","FALSE"
"201","εὐδόκησα","FALSE"
"202",".","TRUE"
"203","Καὶ","FALSE"
"204","εὐθὺς","FALSE"
"205","τὸ","FALSE"
"206","πνεῦμα","FALSE"
"207","αὐτὸν","FALSE"
"208","ἐκβάλλει","FALSE"
"209","εἰς","FALSE"
"210","τὴν","FALSE"
"211","ἔρημον","FALSE"
"212",".","TRUE"
"213","καὶ","FALSE"
"214","ἦν","FALSE"
"215","ἐν","FALSE"
"216","τῇ","FALSE"
"217","ἐρήμῳ","FALSE"
"218","τεσσεράκοντα","FALSE"
"219","ἡμέρας","FALSE"
"220","πειραζόμενος","FALSE"
"221","ὑπὸ","FALSE"
"222","τοῦ","FALSE"
"223","Σατανᾶ","FALSE"
"224",",","TRUE"
"225","καὶ","FALSE"
"226","ἦν","FALSE"
"227","μετὰ","FALSE"
"228","τῶν","FALSE"
"229","θηρίων","FALSE"
"230",",","TRUE"
"231","καὶ","FALSE"
"232","οἱ","FALSE"
"233","ἄγγελοι","FALSE"
"234","διηκόνουν","FALSE"
"235","αὐτῷ","FALSE"
"236",".","TRUE"
"237","Καὶ","FALSE"
"238","μετὰ","FALSE"
"239","τὸ","FALSE"
"240","παραδοθῆναι","FALSE"
"241","τὸν","FALSE"
"242","Ἰωάννην","FALSE"
"243","ἦλθεν","FALSE"
"244","ὁ","FALSE"
"245","Ἰησοῦς","FALSE"
"246","εἰς","FALSE"
"247","τὴν","FALSE"
"248","Γαλιλαίαν","FALSE"
"249","κηρύσσων","FALSE"
"250","τὸ","FALSE"
"251","εὐαγγέλιον","FALSE"
"252","τοῦ","FALSE"
"253","θεοῦ","FALSE"
"254","καὶ","FALSE"
"255","λέγων","FALSE"
"256","ὅτι","FALSE"
"257","Πεπλήρωται","FALSE"
"258","ὁ","FALSE"
"259","καιρὸς","FALSE"
"260","καὶ","FALSE"
"261","ἤγγικεν","FALSE"
"262","ἡ","FALSE"
"263","βασιλεία","FALSE"
"264","τοῦ","FALSE"
"265","θεοῦ","FALSE"
"266","·","TRUE"
"267","μετανοεῖτε","FALSE"
"268","καὶ","FALSE"
"269","πιστεύετε","FALSE"
"270","ἐν","FALSE"
"271","τῷ","FALSE"
"272","εὐαγγελίῳ","FALSE"
"273",".","TRUE"
"274","Καὶ","FALSE"
"275","παράγων","FALSE"
"276","παρὰ","FALSE"
"277","τὴν","FALSE"
"278","θάλασσαν","FALSE"
"279","τῆς","FALSE"
"280","Γαλιλαίας","FALSE"
"281","εἶδεν","FALSE"
"282","Σίμωνα","FALSE"
"283","καὶ","FALSE"
"284","Ἀνδρέαν","FALSE"
"285","τὸν","FALSE"
"286","ἀδελφὸν","FALSE"
"287","Σίμωνος","FALSE"
"288","ἀμφιβάλλοντας","FALSE"
"289","ἐν","FALSE"
"290","τῇ","FALSE"
"291","θαλάσσῃ","FALSE"
"292",",","TRUE"
"293","ἦσαν","FALSE"
"294","γὰρ","FALSE"
"295","ἁλιεῖς","FALSE"
"296","·","TRUE"
"297","καὶ","FALSE"
"298","εἶπεν","FALSE"
"299","αὐτοῖς","FALSE"
"300","ὁ","FALSE"
"301","Ἰησοῦς","FALSE"
"302","·","TRUE"
"303","Δεῦτε","FALSE"
"304","ὀπίσω","FALSE"
"305","μου","FALSE"
"306",",","TRUE"
"307","καὶ","FALSE"
"308","ποιήσω","FALSE"
"309","ὑμᾶς","FALSE"
"310","γενέσθαι","FALSE"
"311","ἁλιεῖς","FALSE"
"312","ἀνθρώπων","FALSE"
"313",".","TRUE"
"314","καὶ","FALSE"
"315","εὐθὺς","FALSE"
"316","ἀφέντες","FALSE"
"317","τὰ","FALSE"
"318","δίκτυα","FALSE"
"319","ἠκολούθησαν","FALSE"
"320","αὐτῷ","FALSE"
"321",".","TRUE"
"322","καὶ","FALSE"
"323","προβὰς","FALSE"
"324","ὀλίγον","FALSE"
"325","εἶδεν","FALSE"
"326","Ἰάκωβον","FALSE"
"327","τὸν","FALSE"
"328","τοῦ","FALSE"
"329","Ζεβεδαίου","FALSE"
"330","καὶ","FALSE"
"331","Ἰωάννην","FALSE"
"332","τὸν","FALSE"
"333","ἀδελφὸν","FALSE"
"334","αὐτοῦ","FALSE"
"335",",","TRUE"
"336","καὶ","FALSE"
"337","αὐτοὺς","FALSE"
"338","ἐν","FALSE"
"339","τῷ","FALSE"
"340","πλοίῳ","FALSE"
"341","καταρτίζοντας","FALSE"
"342","τὰ","FALSE"
"343","δίκτυα","FALSE"
"344",",","TRUE"
"345","καὶ","FALSE"
"346","εὐθὺς","FALSE"
"347","ἐκάλεσεν","FALSE"
"348","αὐτούς","FALSE"
"349",".","TRUE"
"350","καὶ","FALSE"
"351","ἀφέντες","FALSE"
"352","τὸν","FALSE"
"353","πατέρα","FALSE"
"354","αὐτῶν","FALSE"
"355","Ζεβεδαῖον","FALSE"
"356","ἐν","FALSE"
"357","τῷ","FALSE"
"358","πλοίῳ","FALSE"
"359","μετὰ","FALSE"
"360","τῶν","FALSE"
"361","μισθωτῶν","FALSE"
"362","ἀπῆλθον","FALSE"
"363","ὀπίσω","FALSE"
"364","αὐτοῦ","FALSE"
"365",".","TRUE"
"366","Καὶ","FALSE"
"367","εἰσπορεύονται","FALSE"
"368","εἰς","FALSE"
"369","Καφαρναούμ","FALSE"
"370",".","TRUE"
"371","καὶ","FALSE"
"372","εὐθὺς","FALSE"
"373","τοῖς","FALSE"
"374","σάββασιν","FALSE"
"375","ἐδίδασκεν","FALSE"
"376","εἰς","FALSE"
"377","τὴν","FALSE"
"378","συναγωγήν","FALSE"
"379",".","TRUE"
"380","καὶ","FALSE"
"381","ἐξεπλήσσοντο","FALSE"
"382","ἐπὶ","FALSE"
"383","τῇ","FALSE"
"384","διδαχῇ","FALSE"
"385","αὐτοῦ","FALSE"
"386",",","TRUE"
"387","ἦν","FALSE"
"388","γὰρ","FALSE"
"389","διδάσκων","FALSE"
"390","αὐτοὺς","FALSE"
"391","ὡς","FALSE"
"392","ἐξουσίαν","FALSE"
"393","ἔχων","FALSE"
"394","καὶ","FALSE"
"395","οὐχ","FALSE"
"396","ὡς","FALSE"
"397","οἱ","FALSE"
"398","γραμματεῖς","FALSE"
"399",".","TRUE"
"400","καὶ","FALSE"
"401","εὐθὺς","FALSE"
"402","ἦν","FALSE"
"403","ἐν","FALSE"
"404","τῇ","FALSE"
"405","συναγωγῇ","FALSE"
"406","αὐτῶν","FALSE"
"407","ἄνθρωπος","FALSE"
"408","ἐν","FALSE"
"409","πνεύματι","FALSE"
"410","ἀκαθάρτῳ","FALSE"
"411","καὶ","FALSE"
"412","ἀνέκραξεν","FALSE"
"413","λέγων","FALSE"
"414","·","TRUE"
"415","Τί","FALSE"
"416","ἡμῖν","FALSE"
"417","καὶ","FALSE"
"418","σοί","FALSE"
"419",",","TRUE"
"420","Ἰησοῦ","FALSE"
"421","Ναζαρηνέ","FALSE"
"422",";","TRUE"
"423","ἦλθες","FALSE"
"424","ἀπολέσαι","FALSE"
"425","ἡμᾶς","FALSE"
"426",";","TRUE"
"427","οἶδά","FALSE"
"428","σε","FALSE"
"429","τίς","FALSE"
"430","εἶ","FALSE"
"431",",","TRUE"
"432","ὁ","FALSE"
"433","ἅγιος","FALSE"
"434","τοῦ","FALSE"
"435","θεοῦ","FALSE"
"436",".","TRUE"
"437","καὶ","FALSE"
"438","ἐπετίμησεν","FALSE"
"439","αὐτῷ","FALSE"
"440","ὁ","FALSE"
"441","Ἰησοῦς","FALSE"
"442","λέγων","FALSE"
"443","·","TRUE"
"444","Φιμώθητι","FALSE"
"445","καὶ","FALSE"
"446","ἔξελθε","FALSE"
"447","ἐξ","FALSE"
"448","αὐτοῦ","FALSE"
"449",".","TRUE"
"450","καὶ","FALSE"
"451","σπαράξαν","FALSE"
"452","αὐτὸν","FALSE"
"453","τὸ","FALSE"
"454","πνεῦμα","FALSE"
"455","τὸ","FALSE"
"456","ἀκάθαρτον","FALSE"
"457","καὶ","FALSE"
"458","φωνῆσαν","FALSE"
"459","φωνῇ","FALSE"
"460","μεγάλῃ","FALSE"
"461","ἐξῆλθεν","FALSE"
"462","ἐξ","FALSE"
"463","αὐτοῦ","FALSE"
"464",".","TRUE"
"465","καὶ","FALSE"
"466","ἐθαμβήθησαν","FALSE"
"467","ἅπαντες","FALSE"
"468",",","TRUE"
"469","ὥστε","FALSE"
"470","συζητεῖν","FALSE"
"471","πρὸς","FALSE"
"472","ἑαυτοὺς","FALSE"
