"ID","TOKEN","IS_STOP"
"1","Ἀρχὴ","FALSE"
"2","τοῦ","TRUE"
"3","εὐαγγελίου","FALSE"
"4","Ἰησοῦ","FALSE"
"5","χριστοῦ","FALSE"
"6",".","FALSE"
"7","Καθὼς","FALSE"
"8","γέγραπται","FALSE"
"9","ἐν","TRUE"
"10","τῷ","TRUE"
"11","Ἠσαΐᾳ","FALSE"
"12","τῷ","TRUE"
"13","προφήτῃ","FALSE"
"14","·","FALSE"
"15","Ἰδοὺ","FALSE"
"16","ἀποστέλλω","FALSE"
"17","τὸν","TRUE"
"18","ἄγγελόν","FALSE"
"19","μου","TRUE"
"20","πρὸ","FALSE"
"21","προσώπου","FALSE"
"22","σου","TRUE"
"23",",","FALSE"
"24","ὃς","TRUE"
"25","κατασκευάσει","FALSE"
"26","τὴν","TRUE"
"27","ὁδόν","FALSE"
"28","σου","TRUE"
"29","·","FALSE"
"30","φωνὴ","FALSE"
"31","βοῶντος","FALSE"
"32","ἐν","TRUE"
"33","τῇ","TRUE"
"34","ἐρήμῳ","FALSE"
"35","·","FALSE"
"36","Ἑτοιμάσατε","FALSE"
"37","τὴν","TRUE"
"38","ὁδὸν","FALSE"
"39","κυρίου","FALSE"
"40",",","FALSE"
"41","εὐθείας","FALSE"
"42","ποιεῖτε","FALSE"
"43","τὰς","TRUE"
"44","τρίβους","FALSE"
"45","αὐτοῦ","TRUE"
"46",",","FALSE"
"47","ἐγένετο","FALSE"
"48","Ἰωάννης","FALSE"
"49","ὁ","TRUE"
"50","βαπτίζων","FALSE"
"51","ἐν","TRUE"
"52","τῇ","TRUE"
"53","ἐρήμῳ","FALSE"
"54","κηρύσσων","FALSE"
"55","βάπτισμα","FALSE"
"56","μετανοίας","FALSE"
"57","εἰς","TRUE"
"58","ἄφεσιν","FALSE"
"59","ἁμαρτιῶν","FALSE"
"60",".","FALSE"
"61","καὶ","TRUE"
"62","ἐξεπορεύετο","FALSE"
"63","πρὸς","TRUE"
"64","αὐτὸν","TRUE"
"65","πᾶσα","FALSE"
"66","ἡ","TRUE"
"67","Ἰουδαία","FALSE"
"68","χώρα","FALSE"
"69","καὶ","TRUE"
"70","οἱ","TRUE"
"71","Ἱεροσολυμῖται","FALSE"
"72","πάντες","FALSE"
"73",",","FALSE"
"74","καὶ","TRUE"
"75","ἐβαπτίζοντο","FALSE"
"76","ὑπʼ","FALSE"
"77","αὐτοῦ","TRUE"
"78","ἐν","TRUE"
"79","τῷ","TRUE"
"80","Ἰορδάνῃ","FALSE"
"81","ποταμῷ","FALSE"
"82","ἐξομολογούμενοι","FALSE"
"83","τὰς","TRUE"
"84","ἁμαρτίας","FALSE"
"85","αὐτῶν","TRUE"
"86",".","FALSE"
"87","καὶ","TRUE"
"88","ἦν","TRUE"
"89","ὁ","TRUE"
"90","Ἰωάννης","FALSE"
"91","ἐνδεδυμένος","FALSE"
"92","τρίχας","FALSE"
"93","καμήλου","FALSE"
"94","καὶ","TRUE"
"95","ζώνην","FALSE"
"96","δερματίνην","FALSE"
"97","περὶ","TRUE"
"98","τὴν","TRUE"
"99","ὀσφὺν","FALSE"
"100","αὐτοῦ","TRUE"
"101",",","FALSE"
"102","καὶ","TRUE"
"103","ἔσθων","FALSE"
"104","ἀκρίδας","FALSE"
"105","καὶ","TRUE"
"106","μέλι","FALSE"
"107","ἄγριον","FALSE"
"108",".","FALSE"
"109","καὶ","TRUE"
"110","ἐκήρυσσεν","FALSE"
"111","λέγων","FALSE"
"112","·","FALSE"
"113","Ἔρχεται","FALSE"
"114","ὁ","TRUE"
"115","ἰσχυρότερός","FALSE"
"116","μου","TRUE"
"117","ὀπίσω","FALSE"
"118","μου","TRUE"
"119",",","FALSE"
"120","οὗ","TRUE"
"121","οὐκ","TRUE"
"122","εἰμὶ","TRUE"
"123","ἱκανὸς","FALSE"
"124","κύψας","FALSE"
"125","λῦσαι","FALSE"
"126","τὸν","TRUE"
"127","ἱμάντα","FALSE"
"128","τῶν","TRUE"
"129","ὑποδημάτων","FALSE"
"130","αὐτοῦ","TRUE"
"131","·","FALSE"
"132","ἐγὼ","TRUE"
"133","ἐβάπτισα","FALSE"
"134","ὑμᾶς","TRUE"
"135","ὕδατι","FALSE"
"136",",","FALSE"
"137","αὐτὸς","TRUE"
"138","δὲ","TRUE"
"139","βαπτίσει","FALSE"
"140","ὑμᾶς","TRUE"
"141","ἐν","TRUE"
"142","πνεύματι","FALSE"
"143","ἁγίῳ","FALSE"
"144",".","FALSE"
"145","Καὶ","TRUE"
"146","ἐγένετο","FALSE"
"147","ἐν","TRUE"
"148","ἐκείναις","FALSE"
"149","ταῖς","TRUE"
"150","ἡμέραις","FALSE"
"151","ἦλθεν","FALSE"
"152","Ἰησοῦς","FALSE"
"153","ἀπὸ","TRUE"
"154","Ναζαρὲτ","FALSE"
"155","τῆς","TRUE"
"156","Γαλιλαίας","FALSE"
"157","καὶ","TRUE"
"158","ἐβαπτίσθη","FALSE"
"159","εἰς","TRUE"
"160","τὸν","TRUE"
"161","Ἰορδάνην","FALSE"
"162","ὑπὸ","TRUE"
"163","Ἰωάννου","FALSE"
"164",".","FALSE"
"165","καὶ","TRUE"
"166","εὐθὺς","FALSE"
"167","ἀναβαίνων","FALSE"
"168","ἐκ","TRUE"
"169","τοῦ","TRUE"
"170","ὕδατος","FALSE"
"171","εἶδεν","FALSE"
"172","σχιζομένους","FALSE"
"173","τοὺς","TRUE"
"174","οὐρανοὺς","FALSE"
"175","καὶ","TRUE"
"176","τὸ","TRUE"
"177","πνεῦμα","FALSE"
"178","ὡς","TRUE"
