"ID","TOKEN","UPOS"
"1","Σοφἰα","NOUN"
"2","Ἐβόησα","VERB"
"3","πρὸς","ADP"
"4","κύριον","NOUN"
"5","ἐν","ADP"
"6","τῷ","DET"
"7","θλίβεσθαί","VERB"
"8","με","PRON"
"9","εἰς","ADP"
"10","τέλος","NOUN"
"11","πρὸς","ADP"
"12","τὸν","DET"
"13","θεὸν","NOUN"
"14","ἐν","ADP"
"15","τῷ","DET"
"16","ἐπιθέσθαι","VERB"
"17","ἁμαρτωλούς","ADJ"
"18","ἐξάπινα","ADV"
"19","ἠκούσθη","VERB"
"20","κραυγὴ","NOUN"
"21","πολέμου","NOUN"
"22","ἐνώπιόν","ADP"
"23","μου","PRON"
"24","ἐπακούσεταί","VERB"
"25","μου","PRON"
"26","ὅτι","SCONJ"
"27","ἐπλήσθην","VERB"
"28","δικαιοσύνης","NOUN"
"29","ἐλογισάμην","VERB"
"30","ἐν","ADP"
"31","καρδίᾳ","NOUN"
"32","μου","PRON"
"33","ὅτι","SCONJ"
"34","ἐπλήσθην","VERB"
"35","δικαιοσύνης","NOUN"
"36","ἐν","ADP"
"37","τῷ","DET"
"38","εὐθηνῆσαί","VERB"
"39","με","PRON"
"40","καὶ","CCONJ"
"41","πολὐν","ADJ"
"42","γηνέσθαι","VERB"
"43","ἐν","ADP"
"44","τέκνοις","NOUN"
"45","ὁ","DET"
"46","πλοῦτος","NOUN"
"47","αὐτῶν","PRON"
"48","διέλθοι","VERB"
"49","εἰς","ADP"
"50","πᾶσαν","DET"
"51","τὴν","DET"
"52","γῆν","NOUN"
"53","καὶ","CCONJ"
"54","ἡ","DET"
"55","δόξα","NOUN"
"56","αὐτῶν","PRON"
"57","ἕως","ADP"
"58","ἐσχάτου","ADJ"
"59","τῆς","DET"
"60","γῆς","NOUN"
"61","ὑψώθησαν","VERB"
"62","ἕως","SCONJ"
"63","εἶπαν","VERB"
"64","Οὐ","ADV"
"65","μὴ","ADV"
"66","πέσωσιν","VERB"
"67","πέσωσι","VERB"
"68","καὶ","CCONJ"
"69","ἐξύβρισαν","VERB"
"70","ἐν","ADP"
"71","τοῖς","DET"
"72","ἀγαθοῖς","ADJ"
"73","αὐτῶν","PRON"
"74","καὶ","CCONJ"
"75","οὐκ","ADV"
"76","ἤνεγκαν","VERB"
"77","αἱ","DET"
"78","ἁμαρτίαι","NOUN"
"79","αὐτῶν","PRON"
"80","ἐν","ADP"
"81","ἀποκρύφοις","ADJ"
"82","καγὼ","PRON"
"83","οὐκ","ADV"
"84","ᾔδειν","VERB"
"85","αἱ","DET"
"86","ἀνομίαι","NOUN"
"87","αὐτῶν","PRON"
"88","ὑπὲρ","ADP"
"89","τὰ","DET"
"90","πρὸ","ADP"
"91","αὐτῶν","PRON"
"92","ἔθνη","NOUN"
"93","Ἐν","ADP"
"94","τῷ","DET"
"95","ὑπερηφανεύεσθαι","VERB"
"96","τὸν","DET"
"97","ἁμαρτωλὸν","ADJ"
"98","ἐν","ADP"
"99","κριῷ","NOUN"
"100","κατέβαλε","VERB"
"101","τείχη","NOUN"
"102","ὀχυρά","ADJ"
"103",",","PUNCT"
"104","καὶ","CCONJ"
"105","οὐκ","ADV"
"106","ἐκώλυσας","VERB"
"107","ἀνέβησαν","VERB"
"108","ἐπὶ","ADP"
"109","τὸ","DET"
"110","θυσιαστήριόν","NOUN"
"111","σου","PRON"
"112","ἔθνη","NOUN"
"113","ἀλλότρια","ADJ"
"114","κατεπάτουν","VERB"
"115","ἐν","ADP"
"116","ἀνθ᾿","SCONJ"
"117","ὧν","PRON"
"118","οἱ","DET"
"119","υἱοὶ","NOUN"
"120","Ἰερουσαλὴμ","PROPN"
"121","ἐμίαναν","VERB"
"122","τὰ","DET"
"123","ἅγια","ADJ"
"124","κυρίου","NOUN"
"125","ἐβεβήλουν","VERB"
"126","τὰ","DET"
"127","δῶρα","NOUN"
"128","τοῦ","DET"
"129","θεοῦ","NOUN"
"130","ἐν","ADP"
"131","ἀνομίαις","NOUN"
"132","ἕνεκεν","ADP"
"133","τούτων","ADJ"
"134","εἶπεν","VERB"
"135","Ἀπορρίψατε","VERB"
"136","αὐτὰ","PRON"
"137","μακρὰν","ADV"
"138","ἀπ᾿","ADP"
"139","ἐμοῦ","PRON"
"140","οὐκ","ADV"
"141","εὐώδωκεν","VERB"
"142","αὐτοῖς","PRON"
"143","τὸ","DET"
"144","κάλλος","NOUN"
"145","τῆς","DET"
"146","δόξης","NOUN"
"147","αὐτῆς","PRON"
"148","ἐξουθενήθη","VERB"
"149","ἐνώπιον","ADP"
"150","τοῦ","DET"
"151","θεοῦ","NOUN"
"152","ἠτιμώθη","VERB"
"153","εἰς","ADP"
"154","τέλος","NOUN"
"155","οἱ","DET"
"156","υἱοὶ","NOUN"
"157","καὶ","CCONJ"
"158","αἱ","DET"
"159","θυγατέρες","NOUN"
"160","ἐν","ADP"
"161","αἰχμαλωσίᾳ","NOUN"
"162","πονηρᾷ","ADJ"
"163","ἐν","ADP"
"164","σφραγῖδι","NOUN"
"165","ὁ","DET"
"166","τράχηλος","NOUN"
"167","αὐτῶν","PRON"
"168","ἐν","ADP"
"169","ἐπισήμῳ","NOUN"
"170","ἐν","ADP"
"171","τοῖς","DET"
"172","ἔθνεσι","NOUN"
"173","Κατὰ","ADP"
"174","τὰς","DET"
"175","ἁμαρτίας","NOUN"
"176","αὐτῶν","PRON"
"177","ἐποίησεν","VERB"
"178","αὐτοῖς","PRON"
"179","ὅτι","SCONJ"
"180","ἐγκατέλιπεν","VERB"
"181","αὐτοὺς","PRON"
"182","εἰς","ADP"
"183","χεῖρας","NOUN"
"184","κατισχυόντων","VERB"
"185","ἀπέστρεψε","VERB"
"186","γὰρ","ADV"
"187","πρόσωπον","NOUN"
"188","αὐτοῦ","PRON"
"189","ἀπὸ","ADP"
"190","ἐλέου","NOUN"
"191","αὐτῶν","PRON"
"192","νέον","ADJ"
"193","καὶ","CCONJ"
"194","πρεσβύτην","NOUN"
"195","καὶ","CCONJ"
"196","τέκνα","NOUN"
"197","αὐτῶν","PRON"
"198","εἰς","ADP"
"199","ἅπαξ","ADV"
"200","ἐποίησαν","VERB"
"201","εἰς","ADP"
"202","ἅπαξ","ADV"
"203","τοῦ","DET"
"204","μὴ","ADV"
"205","ἀκούειν","VERB"
"206","καὶ","CCONJ"
"207","ὁ","DET"
"208","οὐρανὸς","NOUN"
"209","ἐβαρυθύμησε","VERB"
"210","καὶ","CCONJ"
"211","ἡ","DET"
"212","γῆ","NOUN"
"213","ἐβδελύξατο","VERB"
"214","αὐτούς","PRON"
"215","ὅτι","SCONJ"
"216","οὐκ","ADV"
"217","ἐποίησε","VERB"
"218","πᾶς","DET"
"219","ἄνθρωπος","NOUN"
"220","ἐπ᾿","ADP"
"221","αὐτῆς","PRON"
"222","ὅσα","PRON"
"223","ἐποίησαν","VERB"
"224","καὶ","CCONJ"
"225","γνώσεται","VERB"
"226","ἡ","DET"
"227","γῆ","NOUN"
"228","τὰ","DET"
"229","κρίματά","NOUN"
"230","σου","PRON"
"231","πάντα","DET"
"232","τὰ","DET"
"233","δίκαια","ADJ"
"234","ὁ","DET"
"235","θεός","NOUN"
"236","Ἔστησε","VERB"
"237","τοὺς","DET"
"238","υἱοὺς","NOUN"
"239","Ἱερουσαλὴμ","PROPN"
"240","εἰς","ADP"
"241","ἐμπαιγμὸν","NOUN"
"242","ἀντὶ","ADP"
"243","πορνῶν","NOUN"
"244","ἐν","ADP"
"245","αὐτῇ","PRON"
"246","πᾶς","DET"
"247","ὁ","DET"
"248","παραπορευόμενος","VERB"
"249","εἰσεπορεύετο","VERB"
"250","κατέναντι","ADP"
"251","τοῦ","DET"
"252","ἡλίου","NOUN"
"253","ἐνέπαιζον","VERB"
"254","ταῖς","DET"
"255","ἀνομίαις","NOUN"
"256","αὐτῶν","PRON"
"257","καθὰ","ADV"
"258","ἐποίουν","VERB"
"259","αὐτοί","PRON"
"260","ἀπέναντι","ADP"
"261","τοῦ","DET"
"262","ἡλίου","NOUN"
"263","παρεδειγμάτισαν","VERB"
"264","ἀδικίας","NOUN"
"265","αὐτῶν","PRON"
"266","θυγατέρες","NOUN"
"267","Ἱερουσαλὴμ","PROPN"
"268","βέβηλοι","ADJ"
"269","κατὰ","ADP"
"270","τὸ","DET"
"271","κρίμα","NOUN"
"272","σου","PRON"
"273","ἀνθ᾿","SCONJ"
"274","ὧν","PRON"
"275","αὐταὶ","ADJ"
"276","ἐμίαινον","VERB"
"277","ἐαὑτὰς","PRON"
"278","ἐν","ADP"
"279","φυρμῷ","NOUN"
"280","ἀναμείξεως","NOUN"
"281","τὴν","DET"
"282","κοιλίαν","NOUN"
"283","μου","PRON"
"284","καὶ","CCONJ"
"285","τὰ","DET"
"286","σπλάγχνα","NOUN"
"287","μου","PRON"
"288","πονῶ","NOUN"
"289","ἐπὶ","ADP"
"290","τούτοις","ADJ"
"291","Ἐγὼ","PRON"
"292","δικαιώσω","VERB"
"293","σε","PRON"
"294","ὁ","DET"
"295","θεός","NOUN"
"296","ἐν","ADP"
"297","εὐθύτητι","NOUN"
"298","καρδίας","NOUN"
"299","ὅτι","SCONJ"
"300","ἐν","ADP"
"301","τοῖς","DET"
"302","κρίμασι","NOUN"
"303","σου","PRON"
"304","ἡ","DET"
"305","δικαιοσύνη","NOUN"
"306","σου","PRON"
"307","ὁ","DET"
"308","θεός","NOUN"
"309","ὅτι","SCONJ"
"310","ἀπέδωκας","VERB"
"311","τοῖς","DET"
"312","ἁμαρτωλοῖς","ADJ"
"313","κατὰ","ADP"
"314","τὰ","DET"
"315","ἔργα","NOUN"
"316","αὐτῶν","PRON"
"317","κατὰ","ADP"
"318","τὰς","DET"
"319","ἁμαρτίας","NOUN"
"320","αὐτῶν","PRON"
"321","τὰς","DET"
"322","πονηρὰς","ADJ"
"323","σφόδρα","ADV"
"324","ἀνεκάλυψας","VERB"
"325","τὰς","DET"
"326","ἁμαρτίας","NOUN"
"327","αὐτῶν","PRON"
"328","ἵνα","SCONJ"
"329","φανῇ","VERB"
"330","τὸ","DET"
"331","κρίμα","NOUN"
"332","σου","PRON"
"333","ἐξήλειψας","VERB"
"334","τὸ","DET"
"335","μνημόσυνον","NOUN"
"336","αὐτῶν","PRON"
"337","ἀπὸ","ADP"
"338","τῆς","DET"
"339","γῆς","NOUN"
"340","θεὸς","NOUN"
"341","κριτὴς","NOUN"
"342","δίκαιος","ADJ"
"343","καὶ","CCONJ"
"344","οὐ","ADV"
"345","θαυμάσει","VERB"
"346","πρόσωπον","NOUN"
"347","Ὠνείδισας","VERB"
"348","γὰρ","ADV"
"349","ἔθνη","NOUN"
"350","Ἱερουσαλὴμ","PROPN"
"351","ἐν","ADP"
"352","καταπατήσει","NOUN"
"353","κατέσπασε","VERB"
"354","τὸ","DET"
"355","κάλλος","NOUN"
"356","αὐτῆς","PRON"
"357","ἀπὸ","ADP"
"358","θρόνου","NOUN"
"359","δόξης","NOUN"
"360","περιεζώσατο","VERB"
"361","σάκκον","NOUN"
"362","ἀντὶ","ADP"
"363","ἐνδύματος","NOUN"
"364","εὐπρεπείας","NOUN"
"365","σχοινίον","NOUN"
"366","περὶ","ADP"
"367","τὴν","DET"
"368","κεφαλὴν","NOUN"
"369","αὐτῆς","PRON"
"370","ἀντὶ","ADP"
"371","στεφάνου","NOUN"
"372","περιείλετο","VERB"
"373","μίτραν","NOUN"
"374","δόξης","NOUN"
"375","ἣν","PRON"
"376","περιέθηκεν","VERB"
"377","αὐτῇ","PRON"
"378","ὁ","DET"
"379","θεός","NOUN"
"380","ἐν","ADP"
"381","ἀτιμίᾳ","NOUN"
"382","τὸ","DET"
"383","κάλλος","NOUN"
"384","αὐτῆς","PRON"
"385","ἀπερρίφη","VERB"
"386","ἐπὶ","ADP"
"387","τὴν","DET"
"388","γῆν","NOUN"
"389","Καὶ","CCONJ"
"390","ἐγὼ","PRON"
"391","εἶδον","VERB"
"392","καὶ","CCONJ"
"393","ἐδεήθην","VERB"
"394","τοῦ","DET"
"395","προσώπου","NOUN"
"396","κυρίου","NOUN"
"397","καὶ","CCONJ"
"398","εἶπον","VERB"
"399","Ἱκάνωσον","VERB"
"400","κύριε","NOUN"
"401","τοῦ","DET"
"402","βαρύνεσθαι","VERB"
"403","χεῖρά","NOUN"
"404","σου","PRON"
"405","ἐπὶ","ADP"
"406","Ἰερουσαλὴμ","PROPN"
"407","ἐν","ADP"
"408","ἐπαγωγῇ","NOUN"
"409","ἐθνῶν","NOUN"
"410","ὅτι","SCONJ"
"411","ἐνέπαιξαν","VERB"
"412","καὶ","CCONJ"
"413","οὐκ","ADV"
"414","ἐφείσαντο","VERB"
"415","ἐν","ADP"
"416","ὀργῇ","NOUN"
"417","καὶ","CCONJ"
"418","θυμῷ","NOUN"
"419","μετὰ","ADP"
"420","μηνήσεως","NOUN"
"421","καὶ","CCONJ"
"422","συντελεσθήσονται","VERB"
"423","ἐὰν","SCONJ"
"424","μὴ","ADV"
"425","σύ","PRON"
"426","κύριε","NOUN"
"427","ἐπιτιμήσῃς","VERB"
"428","αὐτοῖς","PRON"
"429","ἐν","ADP"
"430","ὀργῇ","NOUN"
"431","σου","PRON"
"432","ὅτι","SCONJ"
"433","οὐκ","ADV"
"434","ἐν","ADP"
"435","ζήλῳ","NOUN"
"436","ἐποίησαν","VERB"
"437","ἀλλα","CCONJ"
"438","ἐν","ADP"
