"ID","TOKEN","UPOS"
"1","Τυχιάδης","PROPN"
"2","ἔχεις","VERB"
"3","μοι","PRON"
"4",",","PUNCT"
"5","ὠ","INTJ"
"6","Φιλόκλεις","PROPN"
"7",",","PUNCT"
"8","εἰπεῖν","VERB"
"9","τί","PRON"
"10","ποτε","ADV"
"11","ἀρα","ADV"
"12","ἔστὶν","AUX"
"13","ὃ","PRON"
"14","πολλοὑς","ADJ"
"15","εἰς","ADP"
"16","ἐπιθυμίαν","NOUN"
"17","τοῦ","DET"
"18","ψεύδους","NOUN"
"19","προάγεται","VERB"
"20",",","PUNCT"
"21","ὡς","ADV"
"22","αὐτούς","PRON"
"23","τε","CCONJ"
"24","χαίρειν","VERB"
"25","μηδὲν","DET"
"26","ὑγιὲς","ADJ"
"27","λέγοντας","VERB"
"28","καὶ","CCONJ"
"29","τοῖς","DET"
"30","τὰ","DET"
"31","τοιαῦτα","ADJ"
"32","διεξιοῦσιν","VERB"
"33","μάλιστα","ADV"
"34","προσέχειν","VERB"
"35","τὸν","DET"
"36","νοῦν","NOUN"
"37",";","PUNCT"
"38","Φιλοκλῆς","PROPN"
"39","πολλά","ADJ"
"40",",","PUNCT"
"41","ὦ","INTJ"
"42","Τυχιάδη","PROPN"
"43",",","PUNCT"
"44","ἐστὶν","AUX"
"45","ἃ","PRON"
"46","τοὺς","DET"
"47","ἀνθρώπους","NOUN"
"48","ἐνίους","DET"
"49","ἀναγκάζει","VERB"
"50","τὰ","DET"
"51","ψευδῆ","ADJ"
"52","λέγειν","VERB"
"53","εἰς","ADP"
"54","τὸ","DET"
"55","χρήσιμον","ADJ"
"56","ἀποβλέποντας","VERB"
"57",".","PUNCT"
"58","Τυχιάδης","PROPN"
"59","οὐδὲν","DET"
"60","πρὸς","ADP"
"61","ἔπος","NOUN"
"62","ταῦτα","ADJ"
"63",",","PUNCT"
"64","φασίν","VERB"
"65",",","PUNCT"
"66","οὐ","ADV"
"67","γὰρ","ADV"
"68","περὶ","ADP"
"69","τούτων","ADJ"
"70","ἠρόμην","VERB"
"71","ὁπόσοι","PRON"
"72","τῆς","DET"
"73","χρείας","NOUN"
"74","ἕνεκα","ADP"
"75","ψεύδονται","VERB"
"76","·","PUNCT"
"77","συγγνωστοὶ","ADJ"
"78","γὰρ","ADV"
"79","οὗτοί","ADJ"
"80","γε","ADV"
"81",",","PUNCT"
"82","μᾶλλον","ADV"
"83","δὲ","ADV"
"84","καὶ","ADV"
"85","ἐπαίνου","NOUN"
"86","τινὲς","ADJ"
"87","αὐτῶν","PRON"
"88","ἄξιοι","ADJ"
"89",",","PUNCT"
"90","ὁπόσοι","PRON"
"91","ἢ","CCONJ"
"92","πολεμίους","ADJ"
"93","ἐξηπάτησαν","VERB"
"94","ἢ","CCONJ"
"95","ἐπὶ","ADP"
"96","σωτηρίᾳ","NOUN"
"97","τῷ","DET"
"98","τοιούτῳ","DET"
"99","φαρμάκῳ","NOUN"
"100","ἐχρήσαντο","VERB"
"101","ἐν","ADP"
"102","τοῖς","DET"
"103","δεινοῖς","ADJ"
"104",",","PUNCT"
"105","οἷα","PRON"
"106","πολλὰ","ADJ"
"107","καὶ","ADV"
"108","ὁ","DET"
"109","Ὀδυσσεὺς","PROPN"
"110","ἐποίει","VERB"
"111","τήν","DET"
"112","τε","CCONJ"
"113","αὑτοῦ","PRON"
"114","ψυχὴν","NOUN"
