"ID","TOKEN","IS_STOP"
"1",".","FALSE"
"2","ΙΝ","FALSE"
"3",".","FALSE"
"4","Æ","FALSE"
"5","Ε.,.","FALSE"
"6","α΄","FALSE"
"7",".","FALSE"
"8","Διατί","FALSE"
"9","Διατί","FALSE"
"10","λέγεται","FALSE"
"11","Εὐαγγέλιον","FALSE"
"12","β΄","FALSE"
"13",".","FALSE"
"14","Περὶ","TRUE"
"15","τῶν","TRUE"
"16","υβ΄","FALSE"
"17","γυναικῶν","FALSE"
"18","ὅτι","TRUE"
"19","ἕνεκεν","FALSE"
"20","τί","TRUE"
"21",".","FALSE"
"22","γ΄","FALSE"
"23",".","FALSE"
"24","Διατί","FALSE"
"25","ἐν","TRUE"
"26","μὲν","TRUE"
"27","τῇ","TRUE"
"28","μέσῃ","FALSE"
"29","μερίδι","FALSE"
"30","τρεῖς","FALSE"
"31","παρέδραμεν","FALSE"
"32","βασιλεῖς","FALSE"
"33",",","FALSE"
"34","ἐν","TRUE"
"35","τῇ","TRUE"
"36","ἐσχάτῃ","FALSE"
"37","ιβ΄","FALSE"
"38","θεὶς","FALSE"
"39","γενεὰς","FALSE"
"40","δεκατέσσαρας","FALSE"
"41","αὐτὰς","TRUE"
"42","εἶναι","TRUE"
"43","ἔφησεν","FALSE"
"44",".","FALSE"
"45","δ΄","FALSE"
"46",".","FALSE"
"47","Διατί","FALSE"
"48","οὐ","TRUE"
"49","πρὸ","FALSE"
"50","τῆς","TRUE"
"51","μνηστείας","FALSE"
"52","ἡ","TRUE"
"53","παναγία","FALSE"
"54","θεοτόκος","FALSE"
"55","συνέλαβε","FALSE"
"56","·","FALSE"
"57","ἕτε","FALSE"
"58","·","FALSE"
"59","ἀλλ","FALSE"
"60",".","FALSE"
"61","ε΄","FALSE"
"62",".","FALSE"
"63","Τὸν","TRUE"
"64","Ἰωσὴφ","FALSE"
"65","δίκαιον","FALSE"
"66","ποταπὸν","FALSE"
"67","λέγει","FALSE"
"68",".","FALSE"
"69","ς΄","FALSE"
"70",".","FALSE"
"71","Διατί","FALSE"
"72","οὐ","TRUE"
"73","φανερῶς","FALSE"
"74","αὐτῷ","TRUE"
"75","οὐ","TRUE"
"76","φαίνεται","FALSE"
"77","ὁ","TRUE"
"78","Ἄγγελος","FALSE"
"79","καθάπερ","FALSE"
"80","καὶ","TRUE"
"81","τοῖς","TRUE"
"82","ποιμέσιν","FALSE"
"83",",","FALSE"
"84","ἀλλὰ","TRUE"
"85","κατ","FALSE"
"86","ὄναρ","FALSE"
"87",".","FALSE"
"88","ζ΄","FALSE"
"89",".","FALSE"
"90","Περὶ","TRUE"
"91","τοῦ","TRUE"
"92","ἀστέρος","FALSE"
"93","οὗ","TRUE"
"94","ἶδον","FALSE"
"95","οἱ","TRUE"
"96","μάγοι","FALSE"
"97",",","FALSE"
"98","εἰ","TRUE"
"99","ἀληθῶς","FALSE"
"100","φύσει","FALSE"
"101","ἀστὴρ","FALSE"
"102",".","FALSE"
"103","η΄","FALSE"
"104",".","FALSE"
"105","τινὸς","TRUE"
"106","ἕνεκεν","FALSE"
"107","εἰ","TRUE"
"108","ἐκ","TRUE"
"109","Βεθλεὲμ","FALSE"
"110","ἔμελλεν","FALSE"
"111","παραγίνεσθαι","FALSE"
"112","ὁ","TRUE"
"113","Χριστὸς","FALSE"
"114",",","FALSE"
"115","ἐν","TRUE"
"116","Ναζαρὲτ","FALSE"
"117","πρὸ","FALSE"
"118","τοῦ","TRUE"
"119","τόκου","FALSE"
"120","διῆγεν","FALSE"
"121","ἡ","TRUE"
"122","μητὴρ","FALSE"
"123","αὐτοῦ","TRUE"
"124",".","FALSE"
"125","θ΄","FALSE"
"126",".","FALSE"
"127","Διατί","FALSE"
"128","ἐκρύβη","FALSE"
"129","ὁ","TRUE"
"130","ἀστὴρ","FALSE"
"131",",","FALSE"
"132","καὶ","TRUE"
"133","πάλιν","FALSE"
"134","ἐφάνη","FALSE"
"135",".","FALSE"
"136","ι΄","FALSE"
"137",".","FALSE"
"138","Διατί","FALSE"
"139","χρηματισθέντες","FALSE"
"140","οἱ","TRUE"
"141","μάγοι","FALSE"
"142","εὐθέως","FALSE"
"143","ἀνεχώρησαν","FALSE"
"144","πεισθέντες","FALSE"
"145",",","FALSE"
"146","καὶ","TRUE"
"147","οὐ","TRUE"
"148","μᾶλλον","FALSE"
"149","παρόντες","FALSE"
"150","σώζονται","FALSE"
"151","·","FALSE"
"152","ὡσαύτως","FALSE"
"153","δὲ","TRUE"
"154","καὶ","TRUE"
"155","τὸ","TRUE"
"156","παιδίον","FALSE"
"157",".","FALSE"
"158","ια΄","FALSE"
"159",".","FALSE"
"160","Διατί","FALSE"
"161","οὐκ","TRUE"
"162","ἐταράχθη","FALSE"
"163","ὁ","TRUE"
"164","Ιωσὴφ","FALSE"
"165",",","FALSE"
"166","ἀκούσας","FALSE"
"167","φεῦγε","FALSE"
"168","εἰς","TRUE"
"169","Αἴγυπτον","FALSE"
"170",".","FALSE"
"171","ιβ΄","FALSE"
"172",".","FALSE"
"173","Διατί","FALSE"
"174","οὐ","TRUE"
"175","περὶ","TRUE"
"176","ἑτέρας","FALSE"
"177","χώρας","FALSE"
"178","εἶπεν","FALSE"
"179","ὁ","TRUE"
"180","προφήτης","FALSE"
"181","·","FALSE"
"182","καὶ","TRUE"
"183","εἰς","TRUE"
"184","αὐτὴν","TRUE"
"185","ἐξε","FALSE"
"186","πετο","FALSE"
"187","τὸ","TRUE"
"188","παιδίον","FALSE"
"189",",","FALSE"
"190","ἀλλ","FALSE"
"191","εἰς","TRUE"
"192","Αἴγυπτον","FALSE"
"193","·","FALSE"
"194","ὅτι","TRUE"
