"ID","TOKEN","NER"
"1","ἥδιστον","O"
"2","μέν","O"
"3",",","O"
"4","ὦ","O"
"5","ἄνδρες","O"
"6","δικασταί","O"
"7",",","O"
"8","ἀνθρώπῳ","O"
"9","ὄντι","O"
"10","μὴ","O"
"11","γενέσθαι","O"
"12","μηδένα","O"
"13","κίνδυνον","O"
"14","περὶ","O"
"15","τοῦ","O"
"16","σώματος","O"
"17",",","O"
"18","καὶ","O"
"19","εὐχόμενος","O"
"20","ἄν","O"
"21","τις","O"
"22","ταῦτα","O"
"23","εὔξαιτο","O"
"24","·","O"
"25","εἰ","O"
"26","δʼ","O"
"27","ἄρα","O"
"28","τις","O"
"29","καὶ","O"
"30","ἀναγκάζοιτο","O"
"31","κινδυνεύειν","O"
"32",",","O"
"33","τοῦτο","O"
"34","γοῦν","O"
"35","ὑπάρχειν","O"
"36",",","O"
"37","ὅπερ","O"
"38","μέγιστον","O"
"39","ἐγὼ","O"
"40","νομίζω","O"
"41","ἐν","O"
"42","πράγματι","O"
"43","τοιούτῳ","O"
"44",",","O"
"45","αὐτὸν","O"
"46","ἑαυτῷ","O"
"47","συνειδέναι","O"
"48","μηδὲν","O"
"49","ἐξημαρτηκότι","O"
"50",",","O"
"51","ἀλλʼ","O"
"52","εἴ","O"
"53","τις","O"
"54","καὶ","O"
"55","συμφορὰ","O"
"56","γίγνοιτο","O"
"57",",","O"
"58","ἄνευ","O"
"59","κακότητος","O"
"60","καὶ","O"
"61","αἰσχύνης","O"
"62","γίγνεσθαι","O"
"63",",","O"
"64","καὶ","O"
"65","τύχῃ","O"
"66","μᾶλλον","O"
"67","ἢ","O"
"68","ἀδικίᾳ","O"
"69",".","O"
"70","καὶ","O"
"71","τοὺς","O"
"72","μὲν","O"
"73","νόμους","O"
"74","οἳ","O"
"75","κεῖνται","O"
"76","περὶ","O"
"77","τῶν","O"
"78","τοιούτων","O"
"79","πάντες","O"
"80","ἂν","O"
"81","ἐπαινέσειαν","O"
"82","κάλλιστα","O"
"83","νόμων","O"
"84","κεῖσθαι","O"
"85","καὶ","O"
"86","ὁσιώτατα","O"
"87",".","O"
"88","ὑπάρχει","O"
"89","μὲν","O"
"90","γὰρ","O"
"91","αὐτοῖς","O"
"92","ἀρχαιοτάτοις","O"
"93","εἶναι","O"
"94","ἐν","O"
"95","τῇ","O"
"96","γῇ","O"
"97","ταύτῃ","O"
"98",",","O"
"99","ἔπειτα","O"
"100","τοὺς","O"
"101","αὐτοὺς","O"
"102","αἰεὶ","O"
"103","περὶ","O"
"104","τῶν","O"
"105","αὐτῶν","O"
"106",",","O"
"107","ὅπερ","O"
"108","μέγιστον","O"
"109","σημεῖον","O"
"110","νόμων","O"
"111","καλῶς","O"
"112","κειμένων","O"
"113","·","O"
"114","ὁ","O"
"115","χρόνος","O"
"116","γὰρ","O"
"117","καὶ","O"
"118","ἡ","O"
"119","ἐμπειρία","O"
"120","τὰ","O"
"121","μὴ","O"
"122","καλῶς","O"
"123","ἔχοντα","O"
"124","διδάσκει","O"
"125","τοὺς","O"
"126","ἀνθρώπους","O"
"127",".","O"
"128","ὥστʼ","O"
"129","οὐ","O"
"130","δεῖ","O"
"131","ὑμᾶς","O"
"132","ἐκ","O"
"133","τῶν","O"
"134","λόγων","O"
"135","τοῦ","O"
"136","κατηγοροῦντος","O"
"137","τοὺς","O"
"138","νόμους","O"
"139","μαθεῖν","O"
"140","εἰ","O"
"141","καλῶς","O"
"142","ἔχουσιν","O"
"143","ἢ","O"
"144","μή","O"
"145",",","O"
"146","ἀλλʼ","O"
"147","ἐκ","O"
"148","τῶν","O"
"149","νόμων","O"
"150","τοὺς","O"
"151","τούτων","O"
"152","λόγους","O"
"153",",","O"
"154","εἰ","O"
"155","ὀρθῶς","O"
"156","ὑμᾶς","O"
"157","καὶ","O"
"158","νομίμως","O"
"159","διδάσκουσιν","O"
"160","ἢ","O"
"161","οὔ","O"
"162",".","O"
"163","ὁ","O"
"164","μὲν","O"
"165","οὖν","O"
"166","ἀγὼν","O"
"167","ἐμοὶ","O"
"168","μέγιστος","O"
"169","τῷ","O"
"170","κινδυνεύοντι","O"
"171","καὶ","O"
"172","διωκομένῳ","O"
"173","·","O"
"174","ἡγοῦμαι","O"
"175","μέντοι","O"
"176","γε","O"
"177","καὶ","O"
"178","ὑμῖν","O"
"179","τοῖς","O"
"180","δικασταῖς","O"
"181","περὶ","O"
"182","πολλοῦ","O"
"183","εἶναι","O"
"184","τὰς","O"
"185","φονικὰς","O"
"186","δίκας","O"
"187","ὀρθῶς","O"
"188","διαγιγνώσκειν","O"
"189",",","O"
"190","μάλιστα","O"
"191","μὲν","O"
"192","τῶν","O"
"193","θεῶν","O"
"194","ἕνεκα","O"
"195","καὶ","O"
"196","τοῦ","O"
"197","εὐσεβοῦς","O"
"198",",","O"
"199","ἔπειτα","O"
"200","δὲ","O"
"201","καὶ","O"
"202","ὑμῶν","O"
"203","αὐτῶν","O"
"204",".","O"
"205","ἔστι","O"
"206","μὲν","O"
"207","γὰρ","O"
"208","περὶ","O"
"209","τοῦ","O"
"210","τοιούτου","O"
"211",";","O"
"212","αὐτοῦ","O"
"213",";","O"
"214","μία","O"
"215","δίκη","O"
"216","·","O"
"217","αὕτη","O"
"218","δὲ","O"
"219","μὴ","O"
"220","ὀρθῶς","O"
"221","καταγνωσθεῖσα","O"
"222","ἰσχυροτέρα","O"
"223","ἐστὶ","O"
"224","τοῦ","O"
"225","δικαίου","O"
"226","καὶ","O"
"227","τοῦ","O"
"228","ἀληθοῦς","O"
"229",".","O"
"230","ἀνάγκη","O"
"231","γάρ","O"
"232",",","O"
"233","ἐὰν","O"
"234","ὑμεῖς","O"
"235","καταψηφίσησθε","O"
"236",",","O"
"237","καὶ","O"
"238","μὴ","O"
"239","ὄντα","O"
"240","φονέα","O"
"241","μηδʼ","O"
"242","ἔνοχον","O"
"243","τῷ","O"
"244","ἔργῳ","O"
"245","χρήσασθαι","O"
"246","τῇ","O"
"247","δίκῃ","O"
"248",",","O"
"249","καὶ","O"
"250","νόμῳ","O"
"251","εἴργεσθαι","O"
"252","πόλεως","O"
"253",",","O"
"254","ἱερῶν","O"
"255",",","O"
"256","ἀγώνων","O"
"257",",","O"
"258","θυσιῶν","O"
"259",",","O"
"260","ἅπερ","O"
"261","μέγιστα","O"
"262","καὶ","O"
"263","παλαιότατα","O"
"264","τοῖς","O"
"265","ἀνθρώποις","O"
"266",".","O"
"267","τοσαύτην","O"
"268","γὰρ","O"
"269","ἀνάγκην","O"
"270","ὁ","O"
"271","νόμος","O"
"272","ἔχει","O"
"273",",","O"
"274","ὥστε","O"
"275","καὶ","O"
"276","ἄν","O"
"277","τις","O"
"278","κτείνῃ","O"
"279","τινὰ","O"
"280","ὧν","O"
"281","αὐτὸς","O"
"282","κρατεῖ","O"
"283","καὶ","O"
"284","μὴ","O"
"285","ἔστιν","O"
"286","ὁ","O"
"287","τιμωρήσων","O"
"288",",","O"
"289","τὸ","O"
"290","νομιζόμενον","O"
"291","καὶ","O"
"292","τὸ","O"
"293","θεῖον","O"
"294","δεδιὼς","O"
"295","ἁγνεύει","O"
"296","τε","O"
"297","ἑαυτὸν","O"
"298","καὶ","O"
"299","ἀφέξεται","O"
"300","ὧν","O"
"301","εἴρηται","O"
"302","ἐν","O"
"303","τῷ","O"
"304","νόμῳ","O"
"305",",","O"
"306","ἐλπίζων","O"
"307","οὕτως","O"
"308","ἂν","O"
"309","ἄριστα","O"
"310","πρᾶξαι","O"
"311",".","O"
"312","ἔστι","O"
"313","μὲν","O"
"314","γὰρ","O"
"315","τὰ","O"
"316","πλείω","O"
"317","τοῖς","O"
"318","ἀνθρώποις","O"
"319","τοῦ","O"
"320","βίου","O"
"321","ἐν","O"
"322","ταῖς","O"
"323","ἐλπίσιν","O"
"324","·","O"
"325","ἀσεβῶν","O"
"326","δὲ","O"
"327","καὶ","O"
"328","παραβαίνων","O"
"329","τὰ","O"
"330","εἰς","O"
"331","τοὺς","O"
"332","θεοὺς","O"
"333","καὶ","O"
"334","αὐτῆς","O"
"335","ἂν","O"
"336","τῆς","O"
"337","ἐλπίδος","O"
"338",",","O"
"339","ὅπερ","O"
"340","ἐστὶ","O"
"341","μέγιστον","O"
"342","ἀνθρώποις","O"
"343","ἀγαθόν","O"
"344",",","O"
"345","αὐτὸς","O"
"346","αὑτὸν","O"
"347","ἀποστεροίη","O"
"348",".","O"
"349","καὶ","O"
"350","οὐδεὶς","O"
"351","ἂν","O"
"352","τολμήσειεν","O"
"353","οὔτε","O"
"354","τὴν","O"
"355","δίκην","O"
"356","τὴν","O"
"357","δεδικασμένην","O"
"358","παραβαίνειν","O"
"359",",","O"
"360","πιστεύσας","O"
"361","ὅτι","O"
"362","οὐκ","O"
"363","ἔνοχός","O"
"364","ἐστι","O"
"365","τῷ","O"
"366","ἔργῳ","O"
"367",",","O"
"368","οὔτʼ","O"
"369","αὖ","O"
"370","συνειδὼς","O"
"371","αὐτὸς","O"
"372","αὑτῷ","O"
