"ID","TOKEN","NER"
"1","Παῦλος","PERSON"
"2","καὶ","O"
"3","Σιλουανὸς","PERSON"
"4","καὶ","O"
"5","Τιμόθεος","PERSON"
"6","τῇ","O"
"7","ἐκκλησίᾳ","O"
"8","Θεσσαλονικέων","NORP"
"9","ἐν","O"
"10","θεῷ","O"
"11","πατρὶ","O"
"12","ἡμῶν","O"
"13","καὶ","O"
"14","κυρίῳ","O"
"15","Ἰησοῦ","LOC"
"16","Χριστῷ","LOC"
"17","·","O"
"18","χάρις","O"
"19","ὑμῖν","O"
"20","καὶ","O"
"21","εἰρήνη","O"
"22","ἀπὸ","O"
"23","θεοῦ","O"
"24","πατρὸς","O"
"25","καὶ","O"
"26","κυρίου","O"
"27","Ἰησοῦ","LOC"
"28","Χριστοῦ","LOC"
"29",".","O"
"30","Εὐχαριστεῖν","O"
"31","ὀφείλομεν","O"
"32","τῷ","O"
"33","θεῷ","O"
"34","πάντοτε","O"
"35","περὶ","O"
"36","ὑμῶν","O"
"37",",","O"
"38","ἀδελφοί","O"
"39",",","O"
"40","καθὼς","O"
"41","ἄξιόν","O"
"42","ἐστιν","O"
"43",",","O"
"44","ὅτι","O"
"45","ὑπεραυξάνει","O"
"46","ἡ","O"
"47","πίστις","O"
"48","ὑμῶν","O"
"49","καὶ","O"
"50","πλεονάζει","O"
"51","ἡ","O"
"52","ἀγάπη","O"
"53","ἑνὸς","O"
"54","ἑκάστου","O"
"55","πάντων","O"
"56","ὑμῶν","O"
"57","εἰς","O"
"58","ἀλλήλους","O"
"59",",","O"
"60","ὥστε","O"
"61","αὐτοὺς","O"
"62","ἡμᾶς","O"
"63","ἐν","O"
"64","ὑμῖν","O"
"65","ἐγκαυχᾶσθαι","O"
"66","ἐν","O"
"67","ταῖς","O"
"68","ἐκκλησίαις","O"
"69","τοῦ","O"
"70","θεοῦ","O"
"71","ὑπὲρ","O"
"72","τῆς","O"
"73","ὑπομονῆς","O"
"74","ὑμῶν","O"
"75","καὶ","O"
"76","πίστεως","O"
"77","ἐν","O"
"78","πᾶσιν","O"
"79","τοῖς","O"
"80","διωγμοῖς","O"
"81","ὑμῶν","O"
"82","καὶ","O"
"83","ταῖς","O"
"84","θλίψεσιν","O"
"85","αἷς","O"
"86","ἀνέχεσθε","O"
"87",",","O"
"88","ἔνδειγμα","O"
"89","τῆς","O"
"90","δικαίας","O"
"91","κρίσεως","O"
"92","τοῦ","O"
"93","θεοῦ","O"
"94",",","O"
"95","εἰς","O"
"96","τὸ","O"
"97","καταξιωθῆναι","O"
"98","ὑμᾶς","O"
"99","τῆς","O"
"100","βασιλείας","O"
"101","τοῦ","O"
"102","θεοῦ","O"
"103",",","O"
"104","ὑπὲρ","O"
"105","ἧς","O"
"106","καὶ","O"
"107","πάσχετε","O"
"108",",","O"
"109","εἴπερ","O"
"110","δίκαιον","O"
"111","παρὰ","O"
"112","θεῷ","O"
"113","ἀνταποδοῦναι","O"
"114","τοῖς","O"
"115","θλίβουσιν","O"
"116","ὑμᾶς","O"
"117","θλῖψιν","O"
"118","καὶ","O"
"119","ὑμῖν","O"
"120","τοῖς","O"
"121","θλιβομένοις","O"
"122","ἄνεσιν","O"
"123","μεθʼ","O"
"124","ἡμῶν","O"
"125","ἐν","O"
"126","τῇ","O"
"127","ἀποκαλύψει","O"
"128","τοῦ","O"
"129","κυρίου","LOC"
"130","Ἰησοῦ","LOC"
"131","ἀπʼ","LOC"
"132","οὐρανοῦ","O"
"133","μετʼ","O"
"134","ἀγγέλων","O"
"135","δυνάμεως","O"
"136","αὐτοῦ","O"
"137","ἐν","O"
"138","φλογὶ","O"
"139","πυρός","O"
"140",",","O"
"141","διδόντος","O"
"142","ἐκδίκησιν","O"
"143","τοῖς","O"
"144","μὴ","O"
"145","εἰδόσι","O"
"146","θεὸν","O"
"147","καὶ","O"
"148","τοῖς","O"
"149","μὴ","O"
"150","ὑπακούουσιν","O"
"151","τῷ","O"
"152","εὐαγγελίῳ","O"
"153","τοῦ","O"
"154","κυρίου","O"
"155","ἡμῶν","O"
"156","Ἰησοῦ","LOC"
"157",",","LOC"
"158","οἵτινες","O"
"159","δίκην","O"
"160","τίσουσιν","O"
"161","ὄλεθρον","O"
"162","αἰώνιον","O"
"163","ἀπὸ","O"
"164","προσώπου","O"
"165","τοῦ","O"
"166","κυρίου","O"
"167","καὶ","O"
"168","ἀπὸ","O"
"169","τῆς","O"
"170","δόξης","O"
"171","τῆς","O"
"172","ἰσχύος","O"
"173","αὐτοῦ","O"
"174",",","O"
"175","ὅταν","O"
"176","ἔλθῃ","O"
"177","ἐνδοξασθῆναι","O"
"178","ἐν","O"
"179","τοῖς","O"
"180","ἁγίοις","O"
"181","αὐτοῦ","O"
"182","καὶ","O"
"183","θαυμασθῆναι","O"
