"ID","TOKEN","IS_PUNCT"
"1","Παῦλος","FALSE"
"2","καὶ","FALSE"
"3","Σιλουανὸς","FALSE"
"4","καὶ","FALSE"
"5","Τιμόθεος","FALSE"
"6","τῇ","FALSE"
"7","ἐκκλησίᾳ","FALSE"
"8","Θεσσαλονικέων","FALSE"
"9","ἐν","FALSE"
"10","θεῷ","FALSE"
"11","πατρὶ","FALSE"
"12","ἡμῶν","FALSE"
"13","καὶ","FALSE"
"14","κυρίῳ","FALSE"
"15","Ἰησοῦ","FALSE"
"16","Χριστῷ","FALSE"
"17","·","TRUE"
"18","χάρις","FALSE"
"19","ὑμῖν","FALSE"
"20","καὶ","FALSE"
"21","εἰρήνη","FALSE"
"22","ἀπὸ","FALSE"
"23","θεοῦ","FALSE"
"24","πατρὸς","FALSE"
"25","καὶ","FALSE"
"26","κυρίου","FALSE"
"27","Ἰησοῦ","FALSE"
"28","Χριστοῦ","FALSE"
"29",".","TRUE"
"30","Εὐχαριστεῖν","FALSE"
"31","ὀφείλομεν","FALSE"
"32","τῷ","FALSE"
"33","θεῷ","FALSE"
"34","πάντοτε","FALSE"
"35","περὶ","FALSE"
"36","ὑμῶν","FALSE"
"37",",","TRUE"
"38","ἀδελφοί","FALSE"
"39",",","TRUE"
"40","καθὼς","FALSE"
"41","ἄξιόν","FALSE"
"42","ἐστιν","FALSE"
"43",",","TRUE"
"44","ὅτι","FALSE"
"45","ὑπεραυξάνει","FALSE"
"46","ἡ","FALSE"
"47","πίστις","FALSE"
"48","ὑμῶν","FALSE"
"49","καὶ","FALSE"
"50","πλεονάζει","FALSE"
"51","ἡ","FALSE"
"52","ἀγάπη","FALSE"
"53","ἑνὸς","FALSE"
"54","ἑκάστου","FALSE"
"55","πάντων","FALSE"
"56","ὑμῶν","FALSE"
"57","εἰς","FALSE"
"58","ἀλλήλους","FALSE"
"59",",","TRUE"
"60","ὥστε","FALSE"
"61","αὐτοὺς","FALSE"
"62","ἡμᾶς","FALSE"
"63","ἐν","FALSE"
"64","ὑμῖν","FALSE"
"65","ἐγκαυχᾶσθαι","FALSE"
"66","ἐν","FALSE"
"67","ταῖς","FALSE"
"68","ἐκκλησίαις","FALSE"
"69","τοῦ","FALSE"
"70","θεοῦ","FALSE"
"71","ὑπὲρ","FALSE"
"72","τῆς","FALSE"
"73","ὑπομονῆς","FALSE"
"74","ὑμῶν","FALSE"
"75","καὶ","FALSE"
"76","πίστεως","FALSE"
"77","ἐν","FALSE"
"78","πᾶσιν","FALSE"
"79","τοῖς","FALSE"
"80","διωγμοῖς","FALSE"
"81","ὑμῶν","FALSE"
"82","καὶ","FALSE"
"83","ταῖς","FALSE"
"84","θλίψεσιν","FALSE"
"85","αἷς","FALSE"
"86","ἀνέχεσθε","FALSE"
"87",",","TRUE"
"88","ἔνδειγμα","FALSE"
"89","τῆς","FALSE"
"90","δικαίας","FALSE"
"91","κρίσεως","FALSE"
"92","τοῦ","FALSE"
"93","θεοῦ","FALSE"
"94",",","TRUE"
"95","εἰς","FALSE"
"96","τὸ","FALSE"
"97","καταξιωθῆναι","FALSE"
"98","ὑμᾶς","FALSE"
"99","τῆς","FALSE"
"100","βασιλείας","FALSE"
"101","τοῦ","FALSE"
"102","θεοῦ","FALSE"
"103",",","TRUE"
"104","ὑπὲρ","FALSE"
"105","ἧς","FALSE"
"106","καὶ","FALSE"
"107","πάσχετε","FALSE"
"108",",","TRUE"
"109","εἴπερ","FALSE"
"110","δίκαιον","FALSE"
"111","παρὰ","FALSE"
"112","θεῷ","FALSE"
"113","ἀνταποδοῦναι","FALSE"
"114","τοῖς","FALSE"
"115","θλίβουσιν","FALSE"
"116","ὑμᾶς","FALSE"
"117","θλῖψιν","FALSE"
"118","καὶ","FALSE"
"119","ὑμῖν","FALSE"
"120","τοῖς","FALSE"
"121","θλιβομένοις","FALSE"
"122","ἄνεσιν","FALSE"
"123","μεθʼ","FALSE"
"124","ἡμῶν","FALSE"
"125","ἐν","FALSE"
"126","τῇ","FALSE"
"127","ἀποκαλύψει","FALSE"
"128","τοῦ","FALSE"
"129","κυρίου","FALSE"
"130","Ἰησοῦ","FALSE"
"131","ἀπʼ","FALSE"
"132","οὐρανοῦ","FALSE"
"133","μετʼ","FALSE"
"134","ἀγγέλων","FALSE"
"135","δυνάμεως","FALSE"
"136","αὐτοῦ","FALSE"
"137","ἐν","FALSE"
"138","φλογὶ","FALSE"
"139","πυρός","FALSE"
"140",",","TRUE"
"141","διδόντος","FALSE"
"142","ἐκδίκησιν","FALSE"
"143","τοῖς","FALSE"
"144","μὴ","FALSE"
"145","εἰδόσι","FALSE"
"146","θεὸν","FALSE"
"147","καὶ","FALSE"
"148","τοῖς","FALSE"
"149","μὴ","FALSE"
"150","ὑπακούουσιν","FALSE"
"151","τῷ","FALSE"
"152","εὐαγγελίῳ","FALSE"
"153","τοῦ","FALSE"
"154","κυρίου","FALSE"
"155","ἡμῶν","FALSE"
"156","Ἰησοῦ","FALSE"
"157",",","TRUE"
"158","οἵτινες","FALSE"
"159","δίκην","FALSE"
"160","τίσουσιν","FALSE"
"161","ὄλεθρον","FALSE"
"162","αἰώνιον","FALSE"
"163","ἀπὸ","FALSE"
"164","προσώπου","FALSE"
"165","τοῦ","FALSE"
"166","κυρίου","FALSE"
"167","καὶ","FALSE"
"168","ἀπὸ","FALSE"
"169","τῆς","FALSE"
"170","δόξης","FALSE"
"171","τῆς","FALSE"
"172","ἰσχύος","FALSE"
"173","αὐτοῦ","FALSE"
"174",",","TRUE"
"175","ὅταν","FALSE"
"176","ἔλθῃ","FALSE"
"177","ἐνδοξασθῆναι","FALSE"
"178","ἐν","FALSE"
"179","τοῖς","FALSE"
"180","ἁγίοις","FALSE"
"181","αὐτοῦ","FALSE"
"182","καὶ","FALSE"
"183","θαυμασθῆναι","FALSE"
"184","ἐν","FALSE"
"185","πᾶσιν","FALSE"
"186","τοῖς","FALSE"
"187","πιστεύσασιν","FALSE"
"188",",","TRUE"
"189","ὅτι","FALSE"
"190","ἐπιστεύθη","FALSE"
"191","τὸ","FALSE"
"192","μαρτύριον","FALSE"
"193","ἡμῶν","FALSE"
"194","ἐφʼ","FALSE"
"195","ὑμᾶς","FALSE"
"196",",","TRUE"
"197","ἐν","FALSE"
"198","τῇ","FALSE"
"199","ἡμέρᾳ","FALSE"
"200","ἐκείνῃ","FALSE"
"201",".","TRUE"
"202","εἰς","FALSE"
"203","ὃ","FALSE"
"204","καὶ","FALSE"
"205","προσευχόμεθα","FALSE"
"206","πάντοτε","FALSE"
"207","περὶ","FALSE"
"208","ὑμῶν","FALSE"
"209",",","TRUE"
"210","ἵνα","FALSE"
"211","ὑμᾶς","FALSE"
"212","ἀξιώσῃ","FALSE"
"213","τῆς","FALSE"
"214","κλήσεως","FALSE"
"215","ὁ","FALSE"
"216","θεὸς","FALSE"
"217","ἡμῶν","FALSE"
"218","καὶ","FALSE"
"219","πληρώσῃ","FALSE"
"220","πᾶσαν","FALSE"
"221","εὐδοκίαν","FALSE"
"222","ἀγαθωσύνης","FALSE"
"223","καὶ","FALSE"
"224","ἔργον","FALSE"
"225","πίστεως","FALSE"
"226","ἐν","FALSE"
"227","δυνάμει","FALSE"
"228",",","TRUE"
"229","ὅπως","FALSE"
"230","ἐνδοξασθῇ","FALSE"
"231","τὸ","FALSE"
"232","ὄνομα","FALSE"
"233","τοῦ","FALSE"
"234","κυρίου","FALSE"
"235","ἡμῶν","FALSE"
"236","Ἰησοῦ","FALSE"
"237","ἐν","FALSE"
"238","ὑμῖν","FALSE"
"239",",","TRUE"
"240","καὶ","FALSE"
"241","ὑμεῖς","FALSE"
"242","ἐν","FALSE"
"243","αὐτῷ","FALSE"
"244",",","TRUE"
"245","κατὰ","FALSE"
"246","τὴν","FALSE"
"247","χάριν","FALSE"
"248","τοῦ","FALSE"
"249","θεοῦ","FALSE"
"250","ἡμῶν","FALSE"
"251","καὶ","FALSE"
"252","κυρίου","FALSE"
"253","Ἰησοῦ","FALSE"
"254","Χριστοῦ","FALSE"
"255",".","TRUE"
"256","Ἐρωτῶμεν","FALSE"
"257","δὲ","FALSE"
"258","ὑμᾶς","FALSE"
"259",",","TRUE"
"260","ἀδελφοί","FALSE"
"261",",","TRUE"
"262","ὑπὲρ","FALSE"
"263","τῆς","FALSE"
"264","παρουσίας","FALSE"
"265","τοῦ","FALSE"
"266","κυρίου","FALSE"
"267","ἡμῶν","FALSE"
"268","Ἰησοῦ","FALSE"
"269","Χριστοῦ","FALSE"
"270","καὶ","FALSE"
"271","ἡμῶν","FALSE"
"272","ἐπισυναγωγῆς","FALSE"
"273","ἐπʼ","FALSE"
"274","αὐτόν","FALSE"
"275",",","TRUE"
"276","εἰς","FALSE"
"277","τὸ","FALSE"
"278","μὴ","FALSE"
"279","ταχέως","FALSE"
"280","σαλευθῆναι","FALSE"
"281","ὑμᾶς","FALSE"
"282","ἀπὸ","FALSE"
"283","τοῦ","FALSE"
"284","νοὸς","FALSE"
"285","μηδὲ","FALSE"
"286","θροεῖσθαι","FALSE"
"287","μήτε","FALSE"
"288","διὰ","FALSE"
"289","πνεύματος","FALSE"
"290","μήτε","FALSE"
"291","διὰ","FALSE"
"292","λόγου","FALSE"
"293","μήτε","FALSE"
"294","διʼ","FALSE"
"295","ἐπιστολῆς","FALSE"
"296","ὡς","FALSE"
"297","διʼ","FALSE"
"298","ἡμῶν","FALSE"
"299",",","TRUE"
"300","ὡς","FALSE"
"301","ὅτι","FALSE"
"302","ἐνέστηκεν","FALSE"
"303","ἡ","FALSE"
"304","ἡμέρα","FALSE"
"305","τοῦ","FALSE"
"306","κυρίου","FALSE"
"307",".","TRUE"
"308","μή","FALSE"
"309","τις","FALSE"
"310","ὑμᾶς","FALSE"
"311","ἐξαπατήσῃ","FALSE"
"312","κατὰ","FALSE"
"313","μηδένα","FALSE"
"314","τρόπον","FALSE"
"315","·","TRUE"
"316","ὅτι","FALSE"
"317","ἐὰν","FALSE"
"318","μὴ","FALSE"
"319","ἔλθῃ","FALSE"
"320","ἡ","FALSE"
"321","ἀποστασία","FALSE"
"322","πρῶτον","FALSE"
"323","καὶ","FALSE"
"324","ἀποκαλυφθῇ","FALSE"
"325","ὁ","FALSE"
"326","ἄνθρωπος","FALSE"
"327","τῆς","FALSE"
"328","ἀνομίας","FALSE"
"329",",","TRUE"
"330","ὁ","FALSE"
"331","υἱὸς","FALSE"
"332","τῆς","FALSE"
"333","ἀπωλείας","FALSE"
"334",",","TRUE"
"335","ὁ","FALSE"
"336","ἀντικείμενος","FALSE"
"337","καὶ","FALSE"
"338","ὑπεραιρόμενος","FALSE"
"339","ἐπὶ","FALSE"
"340","πάντα","FALSE"
"341","λεγόμενον","FALSE"
"342","θεὸν","FALSE"
"343","ἢ","FALSE"
"344","σέβασμα","FALSE"
"345",",","TRUE"
"346","ὥστε","FALSE"
"347","αὐτὸν","FALSE"
"348","εἰς","FALSE"
"349","τὸν","FALSE"
"350","ναὸν","FALSE"
"351","τοῦ","FALSE"
"352","θεοῦ","FALSE"
"353","καθίσαι","FALSE"
"354","ἀποδεικνύντα","FALSE"
"355","ἑαυτὸν","FALSE"
"356","ὅτι","FALSE"
"357","ἔστιν","FALSE"
"358","θεός","FALSE"
"359",".","TRUE"
"360","οὐ","FALSE"
"361","μνημονεύετε","FALSE"
"362","ὅτι","FALSE"
"363","ἔτι","FALSE"
"364","ὢν","FALSE"
"365","πρὸς","FALSE"
"366","ὑμᾶς","FALSE"
"367","ταῦτα","FALSE"
"368","ἔλεγον","FALSE"
"369","ὑμῖν","FALSE"
"370",";","TRUE"
"371","καὶ","FALSE"
"372","νῦν","FALSE"
"373","τὸ","FALSE"
"374","κατέχον","FALSE"
"375","οἴδατε","FALSE"
"376",",","TRUE"
"377","εἰς","FALSE"
"378","τὸ","FALSE"
"379","ἀποκαλυφθῆναι","FALSE"
