"ID","TOKEN","UPOS"
"1","Παῦλος","PROPN"
"2","καὶ","CCONJ"
"3","Σιλουανὸς","PROPN"
"4","καὶ","CCONJ"
"5","Τιμόθεος","PROPN"
"6","τῇ","DET"
"7","ἐκκλησίᾳ","NOUN"
"8","Θεσσαλονικέων","NOUN"
"9","ἐν","ADP"
"10","θεῷ","NOUN"
"11","πατρὶ","NOUN"
"12","ἡμῶν","PRON"
"13","καὶ","CCONJ"
"14","κυρίῳ","NOUN"
"15","Ἰησοῦ","PROPN"
"16","Χριστῷ","PROPN"
"17","·","PUNCT"
"18","χάρις","NOUN"
"19","ὑμῖν","PRON"
"20","καὶ","CCONJ"
"21","εἰρήνη","NOUN"
"22","ἀπὸ","ADP"
"23","θεοῦ","NOUN"
"24","πατρὸς","NOUN"
"25","καὶ","CCONJ"
"26","κυρίου","NOUN"
"27","Ἰησοῦ","PROPN"
"28","Χριστοῦ","PROPN"
"29",".","PUNCT"
"30","Εὐχαριστεῖν","VERB"
"31","ὀφείλομεν","VERB"
"32","τῷ","DET"
"33","θεῷ","NOUN"
"34","πάντοτε","ADV"
"35","περὶ","ADP"
"36","ὑμῶν","PRON"
"37",",","PUNCT"
"38","ἀδελφοί","NOUN"
"39",",","PUNCT"
"40","καθὼς","ADV"
"41","ἄξιόν","ADJ"
"42","ἐστιν","AUX"
"43",",","PUNCT"
"44","ὅτι","SCONJ"
"45","ὑπεραυξάνει","VERB"
"46","ἡ","DET"
"47","πίστις","NOUN"
"48","ὑμῶν","PRON"
"49","καὶ","CCONJ"
"50","πλεονάζει","VERB"
"51","ἡ","DET"
"52","ἀγάπη","NOUN"
"53","ἑνὸς","NUM"
"54","ἑκάστου","ADJ"
"55","πάντων","DET"
"56","ὑμῶν","PRON"
"57","εἰς","ADP"
"58","ἀλλήλους","PRON"
"59",",","PUNCT"
"60","ὥστε","SCONJ"
"61","αὐτοὺς","DET"
"62","ἡμᾶς","PRON"
"63","ἐν","ADP"
"64","ὑμῖν","PRON"
"65","ἐγκαυχᾶσθαι","VERB"
"66","ἐν","ADP"
"67","ταῖς","DET"
"68","ἐκκλησίαις","NOUN"
"69","τοῦ","DET"
"70","θεοῦ","NOUN"
"71","ὑπὲρ","ADP"
"72","τῆς","DET"
"73","ὑπομονῆς","NOUN"
"74","ὑμῶν","PRON"
"75","καὶ","CCONJ"
"76","πίστεως","NOUN"
"77","ἐν","ADP"
"78","πᾶσιν","DET"
"79","τοῖς","DET"
"80","διωγμοῖς","NOUN"
"81","ὑμῶν","PRON"
"82","καὶ","CCONJ"
"83","ταῖς","DET"
"84","θλίψεσιν","NOUN"
"85","αἷς","PRON"
"86","ἀνέχεσθε","VERB"
"87",",","PUNCT"
"88","ἔνδειγμα","NOUN"
"89","τῆς","DET"
"90","δικαίας","ADJ"
"91","κρίσεως","NOUN"
"92","τοῦ","DET"
"93","θεοῦ","NOUN"
"94",",","PUNCT"
"95","εἰς","ADP"
"96","τὸ","DET"
"97","καταξιωθῆναι","VERB"
"98","ὑμᾶς","PRON"
"99","τῆς","DET"
"100","βασιλείας","NOUN"
"101","τοῦ","DET"
"102","θεοῦ","NOUN"
"103",",","PUNCT"
"104","ὑπὲρ","ADP"
"105","ἧς","PRON"
