"ID","TOKEN","UPOS"
"1","τίνες","PRON"
"2","οἱ","DET"
"3","ἐν","ADP"
"4","Ἐπιδαύρῳ","PROPN"
"5","κονίποδες","NOUN"
"6","καὶ","CCONJ"
"7","ἄρτυνοι","NOUN"
"8",";","PUNCT"
"9","οἱ","DET"
"10","μὲν","ADV"
"11","τὸ","DET"
"12","πολίτευμα","NOUN"
"13","ἔχοντες","VERB"
"14","ὁγδοήκοντα","NUM"
"15","καὶ","CCONJ"
"16","ἑκατὸν","NUM"
"17","ἄνδρες","NOUN"
"18","ἦσαν","AUX"
"19","ἐκ","ADP"
"20","δὲ","ADV"
"21","τούτων","ADJ"
"22","ᾑροῦντο","VERB"
"23","βουλευτάς","NOUN"
"24",",","PUNCT"
"25","οὓς","PRON"
"26","ἀρτύνους","PROPN"
"27","ἐκάλουν","VERB"
"28",".","PUNCT"
"29","τοῦ","DET"
"30","δὲ","ADV"
"31","δήμου","NOUN"
"32","τὸ","DET"
"33","πλεῖστον","ADJ"
"34","ἐν","ADP"
"35","ἀγρῷ","NOUN"
"36","διέτριβεν","VERB"
"37","·","PUNCT"
"38","ἐκαλοῦντο","VERB"
"39","δὲ","ADV"
"40","κονίποδες","NOUN"
"41",",","PUNCT"
"42","ὡς","ADV"
"43","συμβαλεῖν","VERB"
"44","ἔστιν","AUX"
"45","ἀπὸ","ADP"
"46","τῶν","DET"
"47","ποδῶν","NOUN"
"48","γνωριζόμενοι","VERB"
"49","κεκονιμένων","VERB"
"50",",","PUNCT"
"51","ὁπότε","SCONJ"
"52","κατέλθοιεν","VERB"
"53","εἰς","ADP"
"54","τὴν","DET"
"55","πόλιν","NOUN"
"56",".","PUNCT"
"57","τίς","PRON"
"58","ἡ","DET"
"59","παρὰ","ADP"
"60","Κυμαίοις","ADJ"
"61","ὀνοβάτις","PROPN"
"62",";","PUNCT"
"63","τῶν","DET"
"64","γυναικῶν","NOUN"
"65","τὴν","DET"
"66","ἐπὶ","ADP"
"67","μοιχείᾳ","NOUN"
"68","ληφθεῖσαν","VERB"
