"ID","TOKEN","IS_PUNCT"
"1","Παῦλος","FALSE"
"2","καὶ","FALSE"
"3","Τιμόθεος","FALSE"
"4","δοῦλοι","FALSE"
"5","Χριστοῦ","FALSE"
"6","Ἰησοῦ","FALSE"
"7","πᾶσιν","FALSE"
"8","τοῖς","FALSE"
"9","ἁγίοις","FALSE"
"10","ἐν","FALSE"
"11","Χριστῷ","FALSE"
"12","Ἰησοῦ","FALSE"
"13","τοῖς","FALSE"
"14","οὖσιν","FALSE"
"15","ἐν","FALSE"
"16","Φιλίπποις","FALSE"
"17","σὺν","FALSE"
"18","ἐπισκόποις","FALSE"
"19","καὶ","FALSE"
"20","διακόνοις","FALSE"
"21","·","TRUE"
"22","χάρις","FALSE"
"23","ὑμῖν","FALSE"
"24","καὶ","FALSE"
"25","εἰρήνη","FALSE"
"26","ἀπὸ","FALSE"
"27","θεοῦ","FALSE"
"28","πατρὸς","FALSE"
"29","ἡμῶν","FALSE"
"30","καὶ","FALSE"
"31","κυρίου","FALSE"
"32","Ἰησοῦ","FALSE"
"33","Χριστοῦ","FALSE"
"34",".","TRUE"
"35","Εὐχαριστῶ","FALSE"
"36","τῷ","FALSE"
"37","θεῷ","FALSE"
"38","μου","FALSE"
"39","ἐπὶ","FALSE"
"40","πάσῃ","FALSE"
"41","τῇ","FALSE"
"42","μνείᾳ","FALSE"
"43","ὑμῶν","FALSE"
"44","πάντοτε","FALSE"
"45","ἐν","FALSE"
"46","πάσῃ","FALSE"
"47","δεήσει","FALSE"
"48","μου","FALSE"
"49","ὑπὲρ","FALSE"
"50","πάντων","FALSE"
"51","ὑμῶν","FALSE"
"52",",","TRUE"
"53","μετὰ","FALSE"
"54","χαρᾶς","FALSE"
"55","τὴν","FALSE"
"56","δέησιν","FALSE"
"57","ποιούμενος","FALSE"
"58",",","TRUE"
"59","ἐπὶ","FALSE"
"60","τῇ","FALSE"
"61","κοινωνίᾳ","FALSE"
"62","ὑμῶν","FALSE"
"63","εἰς","FALSE"
"64","τὸ","FALSE"
"65","εὐαγγέλιον","FALSE"
"66","ἀπὸ","FALSE"
"67","τῆς","FALSE"
"68","πρώτης","FALSE"
"69","ἡμέρας","FALSE"
"70","ἄχρι","FALSE"
"71","τοῦ","FALSE"
"72","νῦν","FALSE"
"73",",","TRUE"
"74","πεποιθὼς","FALSE"
"75","αὐτὸ","FALSE"
"76","τοῦτο","FALSE"
"77","ὅτι","FALSE"
"78","ὁ","FALSE"
"79","ἐναρξάμενος","FALSE"
"80","ἐν","FALSE"
"81","ὑμῖν","FALSE"
"82","ἔργον","FALSE"
"83","ἀγαθὸν","FALSE"
"84","ἐπιτελέσει","FALSE"
"85","ἄχρι","FALSE"
"86","ἡμέρας","FALSE"
"87","Χριστοῦ","FALSE"
"88","Ἰησοῦ","FALSE"
"89","·","TRUE"
"90","καθώς","FALSE"
"91","ἐστιν","FALSE"
"92","δίκαιον","FALSE"
"93","ἐμοὶ","FALSE"
"94","τοῦτο","FALSE"
"95","φρονεῖν","FALSE"
"96","ὑπὲρ","FALSE"
"97","πάντων","FALSE"
"98","ὑμῶν","FALSE"
"99",",","TRUE"
"100","διὰ","FALSE"
"101","τὸ","FALSE"
"102","ἔχειν","FALSE"
"103","με","FALSE"
"104","ἐν","FALSE"
"105","τῇ","FALSE"
"106","καρδίᾳ","FALSE"
"107","ὑμᾶς","FALSE"
"108",",","TRUE"
"109","ἔν","FALSE"
"110","τε","FALSE"
"111","τοῖς","FALSE"
"112","δεσμοῖς","FALSE"
"113","μου","FALSE"
"114","καὶ","FALSE"
"115","ἐν","FALSE"
"116","τῇ","FALSE"
"117","ἀπολογίᾳ","FALSE"
"118","καὶ","FALSE"
"119","βεβαιώσει","FALSE"
"120","τοῦ","FALSE"
"121","εὐαγγελίου","FALSE"
"122","συγκοινωνούς","FALSE"
"123","μου","FALSE"
"124","τῆς","FALSE"
"125","χάριτος","FALSE"
"126","πάντας","FALSE"
"127","ὑμᾶς","FALSE"
"128","ὄντας","FALSE"
"129","·","TRUE"
"130","μάρτυς","FALSE"
"131","γάρ","FALSE"
"132","μου","FALSE"
"133","ὁ","FALSE"
"134","θεός","FALSE"
"135",",","TRUE"
"136","ὡς","FALSE"
"137","ἐπιποθῶ","FALSE"
"138","πάντας","FALSE"
"139","ὑμᾶς","FALSE"
"140","ἐν","FALSE"
"141","σπλάγχνοις","FALSE"
"142","Χριστοῦ","FALSE"
"143","Ἰησοῦ","FALSE"
"144",".","TRUE"
"145","καὶ","FALSE"
"146","τοῦτο","FALSE"
"147","προσεύχομαι","FALSE"
"148","ἵνα","FALSE"
"149","ἡ","FALSE"
"150","ἀγάπη","FALSE"
"151","ὑμῶν","FALSE"
"152","ἔτι","FALSE"
"153","μᾶλλον","FALSE"
"154","καὶ","FALSE"
"155","μᾶλλον","FALSE"
"156","περισσεύῃ","FALSE"
"157","ἐν","FALSE"
"158","ἐπιγνώσει","FALSE"
"159","καὶ","FALSE"
"160","πάσῃ","FALSE"
"161","αἰσθήσει","FALSE"
"162",",","TRUE"
"163","εἰς","FALSE"
"164","τὸ","FALSE"
"165","δοκιμάζειν","FALSE"
"166","ὑμᾶς","FALSE"
"167","τὰ","FALSE"
"168","διαφέροντα","FALSE"
"169",",","TRUE"
"170","ἵνα","FALSE"
"171","ἦτε","FALSE"
"172","εἰλικρινεῖς","FALSE"
"173","καὶ","FALSE"
"174","ἀπρόσκοποι","FALSE"
"175","εἰς","FALSE"
"176","ἡμέραν","FALSE"
"177","Χριστοῦ","FALSE"
"178",",","TRUE"
"179","πεπληρωμένοι","FALSE"
"180","καρπὸν","FALSE"
"181","δικαιοσύνης","FALSE"
"182","τὸν","FALSE"
"183","διὰ","FALSE"
"184","Ἰησοῦ","FALSE"
"185","Χριστοῦ","FALSE"
"186","εἰς","FALSE"
"187","δόξαν","FALSE"
"188","καὶ","FALSE"
"189","ἔπαινον","FALSE"
"190","θεοῦ","FALSE"
"191",".","TRUE"
"192","Γινώσκειν","FALSE"
"193","δὲ","FALSE"
"194","ὑμᾶς","FALSE"
"195","βούλομαι","FALSE"
"196",",","TRUE"
"197","ἀδελφοί","FALSE"
"198",",","TRUE"
"199","ὅτι","FALSE"
"200","τὰ","FALSE"
"201","κατʼ","FALSE"
"202","ἐμὲ","FALSE"
"203","μᾶλλον","FALSE"
"204","εἰς","FALSE"
"205","προκοπὴν","FALSE"
"206","τοῦ","FALSE"
"207","εὐαγγελίου","FALSE"
"208","ἐλήλυθεν","FALSE"
"209",",","TRUE"
"210","ὥστε","FALSE"
"211","τοὺς","FALSE"
"212","δεσμούς","FALSE"
"213","μου","FALSE"
"214","φανεροὺς","FALSE"
"215","ἐν","FALSE"
"216","Χριστῷ","FALSE"
"217","γενέσθαι","FALSE"
"218","ἐν","FALSE"
"219","ὅλῳ","FALSE"
"220","τῷ","FALSE"
"221","πραιτωρίῳ","FALSE"
"222","καὶ","FALSE"
"223","τοῖς","FALSE"
"224","λοιποῖς","FALSE"
"225","πᾶσιν","FALSE"
"226",",","TRUE"
"227","καὶ","FALSE"
"228","τοὺς","FALSE"
"229","πλείονας","FALSE"
"230","τῶν","FALSE"
"231","ἀδελφῶν","FALSE"
"232","ἐν","FALSE"
"233","κυρίῳ","FALSE"
"234","πεποιθότας","FALSE"
"235","τοῖς","FALSE"
"236","δεσμοῖς","FALSE"
"237","μου","FALSE"
"238","περισσοτέρως","FALSE"
"239","τολμᾶν","FALSE"
"240","ἀφόβως","FALSE"
"241","τὸν","FALSE"
"242","λόγον","FALSE"
"243","λαλεῖν","FALSE"
"244",".","TRUE"
"245","Τινὲς","FALSE"
"246","μὲν","FALSE"
"247","καὶ","FALSE"
"248","διὰ","FALSE"
"249","φθόνον","FALSE"
"250","καὶ","FALSE"
"251","ἔριν","FALSE"
"252",",","TRUE"
"253","τινὲς","FALSE"
"254","δὲ","FALSE"
"255","καὶ","FALSE"
"256","διʼ","FALSE"
"257","εὐδοκίαν","FALSE"
"258","τὸν","FALSE"
"259","Χριστὸν","FALSE"
"260","κηρύσσουσιν","FALSE"
"261","·","TRUE"
"262","οἱ","FALSE"
"263","μὲν","FALSE"
"264","ἐξ","FALSE"
"265","ἀγάπης","FALSE"
"266",",","TRUE"
"267","εἰδότες","FALSE"
"268","ὅτι","FALSE"
"269","εἰς","FALSE"
"270","ἀπολογίαν","FALSE"
"271","τοῦ","FALSE"
"272","εὐαγγελίου","FALSE"
"273","κεῖμαι","FALSE"
"274",",","TRUE"
"275","οἱ","FALSE"
"276","δὲ","FALSE"
"277","ἐξ","FALSE"
"278","ἐριθείας","FALSE"
"279","τὸν","FALSE"
"280","Χριστὸν","FALSE"
"281","καταγγέλλουσιν","FALSE"
"282",",","TRUE"
"283","οὐχ","FALSE"
"284","ἁγνῶς","FALSE"
"285",",","TRUE"
"286","οἰόμενοι","FALSE"
"287","θλῖψιν","FALSE"
"288","ἐγείρειν","FALSE"
"289","τοῖς","FALSE"
"290","δεσμοῖς","FALSE"
"291","μου","FALSE"
"292",".","TRUE"
"293","τί","FALSE"
"294","γάρ","FALSE"
"295",";","TRUE"
"296","πλὴν","FALSE"
"297","ὅτι","FALSE"
"298","παντὶ","FALSE"
"299","τρόπῳ","FALSE"
"300",",","TRUE"
"301","εἴτε","FALSE"
"302","προφάσει","FALSE"
"303","εἴτε","FALSE"
"304","ἀληθείᾳ","FALSE"
"305",",","TRUE"
"306","Χριστὸς","FALSE"
"307","καταγγέλλεται","FALSE"
"308",",","TRUE"
"309","καὶ","FALSE"
"310","ἐν","FALSE"
"311","τούτῳ","FALSE"
"312","χαίρω","FALSE"
"313","·","TRUE"
"314","ἀλλὰ","FALSE"
"315","καὶ","FALSE"
"316","χαρήσομαι","FALSE"
"317",",","TRUE"
"318","οἶδα","FALSE"
"319","γὰρ","FALSE"
"320","ὅτι","FALSE"
"321","τοῦτό","FALSE"
"322","μοι","FALSE"
"323","ἀποβήσεται","FALSE"
"324","εἰς","FALSE"
"325","σωτηρίαν","FALSE"
"326","διὰ","FALSE"
"327","τῆς","FALSE"
"328","ὑμῶν","FALSE"
"329","δεήσεως","FALSE"
"330","καὶ","FALSE"
"331","ἐπιχορηγίας","FALSE"
"332","τοῦ","FALSE"
"333","πνεύματος","FALSE"
"334","Ἰησοῦ","FALSE"
"335","Χριστοῦ","FALSE"
"336",",","TRUE"
"337","κατὰ","FALSE"
"338","τὴν","FALSE"
"339","ἀποκαραδοκίαν","FALSE"
"340","καὶ","FALSE"
"341","ἐλπίδα","FALSE"
"342","μου","FALSE"
"343","ὅτι","FALSE"
"344","ἐν","FALSE"
"345","οὐδενὶ","FALSE"
"346","αἰσχυνθήσομαι","FALSE"
"347",",","TRUE"
"348","ἀλλʼ","FALSE"
"349","ἐν","FALSE"
"350","πάσῃ","FALSE"
"351","παρρησίᾳ","FALSE"
"352","ὡς","FALSE"
"353","πάντοτε","FALSE"
"354","καὶ","FALSE"
"355","νῦν","FALSE"
"356","μεγαλυνθήσεται","FALSE"
"357","Χριστὸς","FALSE"
"358","ἐν","FALSE"
"359","τῷ","FALSE"
"360","σώματί","FALSE"
"361","μου","FALSE"
"362",",","TRUE"
"363","εἴτε","FALSE"
"364","διὰ","FALSE"
"365","ζωῆς","FALSE"
"366","εἴτε","FALSE"
"367","διὰ","FALSE"
"368","θανάτου","FALSE"
"369",".","TRUE"
"370","ἐμοὶ","FALSE"
"371","γὰρ","FALSE"
"372","τὸ","FALSE"
"373","ζῆν","FALSE"
"374","Χριστὸς","FALSE"
"375","καὶ","FALSE"
"376","τὸ","FALSE"
"377","ἀποθανεῖν","FALSE"
"378","κέρδος","FALSE"
"379",".","TRUE"
"380","εἰ","FALSE"
"381","δὲ","FALSE"
"382","τὸ","FALSE"
"383","ζῆν","FALSE"
"384","ἐν","FALSE"
"385","σαρκί","FALSE"
"386",",","TRUE"
