"ID","TOKEN","NER"
"1","Παῦλος","PERSON"
"2","καὶ","O"
"3","Τιμόθεος","PERSON"
"4","δοῦλοι","O"
"5","Χριστοῦ","LOC"
"6","Ἰησοῦ","LOC"
"7","πᾶσιν","O"
"8","τοῖς","O"
"9","ἁγίοις","O"
"10","ἐν","O"
"11","Χριστῷ","LOC"
"12","Ἰησοῦ","LOC"
"13","τοῖς","O"
"14","οὖσιν","O"
"15","ἐν","O"
"16","Φιλίπποις","NORP"
"17","σὺν","O"
"18","ἐπισκόποις","O"
"19","καὶ","O"
"20","διακόνοις","O"
"21","·","O"
"22","χάρις","O"
"23","ὑμῖν","O"
"24","καὶ","O"
"25","εἰρήνη","O"
"26","ἀπὸ","O"
"27","θεοῦ","O"
"28","πατρὸς","O"
"29","ἡμῶν","O"
"30","καὶ","O"
"31","κυρίου","O"
"32","Ἰησοῦ","LOC"
"33","Χριστοῦ","LOC"
"34",".","O"
"35","Εὐχαριστῶ","O"
"36","τῷ","O"
"37","θεῷ","O"
"38","μου","O"
"39","ἐπὶ","O"
"40","πάσῃ","O"
"41","τῇ","O"
"42","μνείᾳ","O"
"43","ὑμῶν","O"
"44","πάντοτε","O"
"45","ἐν","O"
"46","πάσῃ","O"
"47","δεήσει","O"
"48","μου","O"
"49","ὑπὲρ","O"
"50","πάντων","O"
"51","ὑμῶν","O"
"52",",","O"
"53","μετὰ","O"
"54","χαρᾶς","O"
"55","τὴν","O"
"56","δέησιν","O"
"57","ποιούμενος","O"
"58",",","O"
"59","ἐπὶ","O"
"60","τῇ","O"
"61","κοινωνίᾳ","O"
"62","ὑμῶν","O"
"63","εἰς","O"
"64","τὸ","O"
"65","εὐαγγέλιον","O"
"66","ἀπὸ","O"
"67","τῆς","O"
"68","πρώτης","O"
"69","ἡμέρας","O"
"70","ἄχρι","O"
"71","τοῦ","O"
"72","νῦν","O"
"73",",","O"
"74","πεποιθὼς","O"
"75","αὐτὸ","O"
"76","τοῦτο","O"
"77","ὅτι","O"
"78","ὁ","O"
"79","ἐναρξάμενος","O"
"80","ἐν","O"
"81","ὑμῖν","O"
"82","ἔργον","O"
"83","ἀγαθὸν","O"
"84","ἐπιτελέσει","O"
"85","ἄχρι","O"
"86","ἡμέρας","O"
"87","Χριστοῦ","LOC"
"88","Ἰησοῦ","LOC"
"89","·","O"
"90","καθώς","O"
"91","ἐστιν","O"
"92","δίκαιον","O"
"93","ἐμοὶ","O"
"94","τοῦτο","O"
"95","φρονεῖν","O"
"96","ὑπὲρ","O"
"97","πάντων","O"
"98","ὑμῶν","O"
"99",",","O"
"100","διὰ","O"
"101","τὸ","O"
"102","ἔχειν","O"
"103","με","O"
"104","ἐν","O"
"105","τῇ","O"
"106","καρδίᾳ","O"
"107","ὑμᾶς","O"
"108",",","O"
"109","ἔν","O"
"110","τε","O"
"111","τοῖς","O"
"112","δεσμοῖς","O"
"113","μου","O"
"114","καὶ","O"
"115","ἐν","O"
"116","τῇ","O"
"117","ἀπολογίᾳ","O"
"118","καὶ","O"
"119","βεβαιώσει","O"
"120","τοῦ","O"
"121","εὐαγγελίου","O"
"122","συγκοινωνούς","O"
"123","μου","O"
"124","τῆς","O"
"125","χάριτος","O"
"126","πάντας","O"
"127","ὑμᾶς","O"
"128","ὄντας","O"
"129","·","O"
"130","μάρτυς","O"
"131","γάρ","O"
"132","μου","O"
"133","ὁ","O"
"134","θεός","O"
"135",",","O"
"136","ὡς","O"
"137","ἐπιποθῶ","O"
"138","πάντας","O"
"139","ὑμᾶς","O"
"140","ἐν","O"
"141","σπλάγχνοις","O"
"142","Χριστοῦ","LOC"
"143","Ἰησοῦ","LOC"
"144",".","O"
"145","καὶ","O"
"146","τοῦτο","O"
"147","προσεύχομαι","O"
"148","ἵνα","O"
"149","ἡ","O"
"150","ἀγάπη","O"
"151","ὑμῶν","O"
"152","ἔτι","O"
"153","μᾶλλον","O"
"154","καὶ","O"
"155","μᾶλλον","O"
"156","περισσεύῃ","O"
"157","ἐν","O"
"158","ἐπιγνώσει","O"
"159","καὶ","O"
"160","πάσῃ","O"
"161","αἰσθήσει","O"
"162",",","O"
"163","εἰς","O"
"164","τὸ","O"
"165","δοκιμάζειν","O"
"166","ὑμᾶς","O"
"167","τὰ","O"
"168","διαφέροντα","O"
"169",",","O"
"170","ἵνα","O"
"171","ἦτε","O"
"172","εἰλικρινεῖς","O"
"173","καὶ","O"
"174","ἀπρόσκοποι","O"
"175","εἰς","O"
"176","ἡμέραν","O"
"177","Χριστοῦ","LOC"
"178",",","LOC"
"179","πεπληρωμένοι","O"
"180","καρπὸν","O"
"181","δικαιοσύνης","O"
"182","τὸν","O"
"183","διὰ","O"
"184","Ἰησοῦ","LOC"
"185","Χριστοῦ","LOC"
"186","εἰς","O"
