"ID","TOKEN","LEMMA"
"1","Τὸν","ὁ"
"2","μὲν","μέν"
"3","πρῶτον","πρῶτος"
"4","λόγον","λόγος"
"5","ἐποιησάμην","ποιέω"
"6","περὶ","περί"
"7","πάντων","πᾶς"
"8",",",","
"9","ὦ","ὦ"
"10","Θεόφιλε","Θεόφιλος"
"11",",",","
"12","ὧν","ὅς"
"13","ἤρξατο","ἄρχω"
"14","ὁ","ὁ"
"15","Ἰησοῦς","Ἰησοῦς"
"16","ποιεῖν","ποιέω"
"17","τε","τε"
"18","καὶ","καί"
"19","διδάσκειν","διδάσκω"
"20","ἄχρι","ἄχρι"
"21","ἧς","ὅς"
"22","ἡμέρας","ἡμέρα"
"23","ἐντειλάμενος","ἐντέλλω"
"24","τοῖς","ὁ"
"25","ἀποστόλοις","ἀπόστολος"
"26","διὰ","διά"
"27","πνεύματος","πνεῦμα"
"28","ἁγίου","ἅγιος"
"29","οὓς","ὅς"
"30","ἐξελέξατο","ἐκλέγω"
"31","ἀνελήμφθη","ἀναλαμβάνω"
"32","·","·"
"33","οἷς","ὅς"
"34","καὶ","καί"
"35","παρέστησεν","παρίστημι"
"36","ἑαυτὸν","ἑαυτοῦ"
"37","ζῶντα","ζῶ"
"38","μετὰ","μετά"
"39","τὸ","ὁ"
"40","παθεῖν","πάσχω"
"41","αὐτὸν","αὐτός"
"42","ἐν","ἐν"
"43","πολλοῖς","πολύς"
"44","τεκμηρίοις","τεκμήριον"
"45",",",","
"46","διʼ","διά"
"47","ἡμερῶν","ἡμέρα"
"48","τεσσεράκοντα","τεσσεράκοντα"
"49","ὀπτανόμενος","ὀπτάνομαι"
"50","αὐτοῖς","αὐτός"
"51","καὶ","καί"
"52","λέγων","λέγω"
"53","τὰ","ὁ"
"54","περὶ","περί"
"55","τῆς","ὁ"
"56","βασιλείας","βασιλεία"
"57","τοῦ","ὁ"
"58","θεοῦ","θεός"
"59","·","·"
"60","καὶ","καί"
"61","συναλιζόμενος","συναλιζόμενος"
"62","παρήγγειλεν","παραγγέλλω"
"63","αὐτοῖς","αὐτός"
"64","ἀπὸ","ἀπό"
"65","Ἱεροσολύμων","Ἱεροσόλυμα"
"66","μὴ","μή"
"67","χωρίζεσθαι","χωρίζω"
"68",",",","
"69","ἀλλὰ","ἀλλά"
"70","περιμένειν","περιμένω"
"71","τὴν","ὁ"
"72","ἐπαγγελίαν","ἐπαγγελία"
"73","τοῦ","ὁ"
"74","πατρὸς","πατήρ"
"75","ἣν","ὅς"
"76","ἠκούσατέ","ἀκούω"
"77","μου","ἐγώ"
"78","·","·"
"79","ὅτι","ὅτι"
"80","Ἰωάννης","Ἰωάννης"
"81","μὲν","μέν"
"82","ἐβάπτισεν","βαπτίζω"
"83","ὕδατι","ὕδωρ"
"84",",",","
"85","ὑμεῖς","ὑμεῖς"
