"ID","TOKEN","UPOS"
"1","Τὸν","DET"
"2","μὲν","ADV"
"3","πρῶτον","ADJ"
"4","λόγον","NOUN"
"5","ἐποιησάμην","VERB"
"6","περὶ","ADP"
"7","πάντων","ADJ"
"8",",","PUNCT"
"9","ὦ","INTJ"
"10","Θεόφιλε","PROPN"
"11",",","PUNCT"
"12","ὧν","PRON"
"13","ἤρξατο","VERB"
"14","ὁ","DET"
"15","Ἰησοῦς","PROPN"
"16","ποιεῖν","VERB"
"17","τε","CCONJ"
"18","καὶ","CCONJ"
"19","διδάσκειν","VERB"
"20","ἄχρι","ADP"
"21","ἧς","PRON"
"22","ἡμέρας","NOUN"
"23","ἐντειλάμενος","VERB"
"24","τοῖς","DET"
"25","ἀποστόλοις","NOUN"
"26","διὰ","ADP"
"27","πνεύματος","NOUN"
"28","ἁγίου","ADJ"
"29","οὓς","PRON"
"30","ἐξελέξατο","VERB"
"31","ἀνελήμφθη","VERB"
"32","·","PUNCT"
"33","οἷς","PRON"
"34","καὶ","CCONJ"
"35","παρέστησεν","VERB"
"36","ἑαυτὸν","PRON"
"37","ζῶντα","VERB"
"38","μετὰ","ADP"
"39","τὸ","DET"
"40","παθεῖν","VERB"
"41","αὐτὸν","PRON"
"42","ἐν","ADP"
"43","πολλοῖς","ADJ"
"44","τεκμηρίοις","NOUN"
"45",",","PUNCT"
"46","διʼ","ADP"
"47","ἡμερῶν","NOUN"
"48","τεσσεράκοντα","NUM"
"49","ὀπτανόμενος","VERB"
"50","αὐτοῖς","PRON"
"51","καὶ","CCONJ"
"52","λέγων","VERB"
"53","τὰ","DET"
"54","περὶ","ADP"
"55","τῆς","DET"
"56","βασιλείας","NOUN"
"57","τοῦ","DET"
"58","θεοῦ","NOUN"
"59","·","PUNCT"
"60","καὶ","CCONJ"
"61","συναλιζόμενος","VERB"
"62","παρήγγειλεν","VERB"
"63","αὐτοῖς","PRON"
"64","ἀπὸ","ADP"
"65","Ἱεροσολύμων","PROPN"
"66","μὴ","ADV"
"67","χωρίζεσθαι","VERB"
"68",",","PUNCT"
"69","ἀλλὰ","CCONJ"
"70","περιμένειν","VERB"
"71","τὴν","DET"
"72","ἐπαγγελίαν","NOUN"
"73","τοῦ","DET"
"74","πατρὸς","NOUN"
"75","ἣν","PRON"
"76","ἠκούσατέ","VERB"
"77","μου","PRON"
"78","·","PUNCT"
"79","ὅτι","ADV"
"80","Ἰωάννης","PROPN"
"81","μὲν","ADV"
"82","ἐβάπτισεν","VERB"
"83","ὕδατι","NOUN"
"84",",","PUNCT"
"85","ὑμεῖς","PRON"
"86","δὲ","ADV"
"87","ἐν","ADP"
"88","πνεύματι","NOUN"
"89","βαπτισθήσεσθε","VERB"
"90","ἁγίῳ","ADJ"
"91","οὐ","ADV"
"92","μετὰ","ADP"
"93","πολλὰς","ADJ"
"94","ταύτας","DET"
"95","ἡμέρας","NOUN"
"96",".","PUNCT"
"97","Οἱ","PRON"
"98","μὲν","ADV"
"99","οὖν","ADV"
"100","συνελθόντες","VERB"
"101","ἠρώτων","VERB"
"102","αὐτὸν","PRON"
"103","λέγοντες","VERB"
"104","·","PUNCT"
"105","Κύριε","NOUN"
"106",",","PUNCT"
"107","εἰ","ADV"
"108","ἐν","ADP"
"109","τῷ","DET"
"110","χρόνῳ","NOUN"
"111","τούτῳ","DET"
"112","ἀποκαθιστάνεις","VERB"
"113","τὴν","DET"
"114","βασιλείαν","NOUN"
"115","τῷ","DET"
"116","Ἰσραήλ","PROPN"
"117",";","PUNCT"
"118","εἶπεν","VERB"
"119","δὲ","ADV"
"120","πρὸς","ADP"
"121","αὐτούς","PRON"
"122","·","PUNCT"
"123","Οὐχ","ADV"
"124","ὑμῶν","PRON"
"125","ἐστιν","AUX"
"126","γνῶναι","VERB"
"127","χρόνους","NOUN"
"128","ἢ","CCONJ"
"129","καιροὺς","NOUN"
"130","οὓς","PRON"
"131","ὁ","DET"
"132","πατὴρ","NOUN"
"133","ἔθετο","VERB"
"134","ἐν","ADP"
"135","τῇ","DET"
"136","ἰδίᾳ","ADJ"
"137","ἐξουσίᾳ","NOUN"
"138",",","PUNCT"
"139","ἀλλὰ","CCONJ"
"140","λήμψεσθε","VERB"
"141","δύναμιν","NOUN"
"142","ἐπελθόντος","VERB"
"143","τοῦ","DET"
