"ID","TOKEN","LEMMA"
"1","τρίτην","τρίτος"
"2","ἔκτεινεν","κτείνω"
"3","ἐν","ἐν"
"4","Κρομμυῶνι","Κρομμυών"
"5","σῦν","ὗς"
"6","τὴν","ὁ"
"7","καλουμένην","καλέω"
"8","Φαιὰν","Φαιή"
"9","ἀπὸ","ἀπό"
"10","τῆς","ὁ"
"11","θρεψάσης","τρέφω"
"12","γραὸς","γραῦς"
"13","αὐτήν","αὐτός"
"14","·","·"
"15","ταύτην","οὗτος"
"16","τινὲς","τίς"
"17","Ἐχίδνης","Ἔχιδνα"
"18","καὶ","καί"
"19","Τυφῶνος","Τυφῶν"
"20","λέγουσι","λέγω"
"21",".","."
"22","τέταρτον","τέταρτος"
"23","ἔκτεινε","κτείνω"
"24","Σκείρωνα","Σκείρων"
"25","τὸν","ὁ"
"26","Κορίνθιον","Κορίνθιος"
"27","τοῦ","ὁ"
"28","Πέλοπος","Πέλοψ"
"29",",",","
"30","ὡς","ὡς"
"31","δὲ","δέ"
"32","ἔνιοι","ἔνιοι"
"33","Ποσειδῶνος","Ποσειδῶν"
"34",".","."
"35","οὗτος","οὗτος"
"36","ἐν","ἐν"
"37","τῇ","ὁ"
"38","Μεγαρικῇ","Μεγαρικός"
"39","κατέχων","κατέχω"
"40","τὰς","ὁ"
"41","ἀφʼ","ἀπό"
"42","ἑαυτοῦ","ἑαυτοῦ"
"43","κληθείσας","κληθείζω"
"44","πέτρας","πέτρα"
"45","Σκειρωνίδας","Σκειρωνίς"
"46",",",","
"47","ἠνάγκαζε","ἀναγκάζω"
"48","τοὺς","ὁ"
"49","παριόντας","πάρειμι"
"50","νίζειν","νίζω"
"51","αὐτοῦ","αὐτός"
"52","τοὺς","ὁ"
"53","πόδας","πούς"
"54",",",","
"55","καὶ","καί"
"56","νίζοντας","νίζω"
"57","εἰς","εἰς"
"58","τὸν","ὁ"
"59","βυθὸν","βυθός"
"60","αὐτοὺς","αὐτός"
"61","ἔρριπτε","ῥίπτω"
"62","βορὰν","βορά"
"63","ὑπερμεγέθει","ὑπερμεγαθέω"
"64","χελώνῃ","χελώνη"
"65",".","."
"66","Θησεὺς","Θησεύς"
"67","δὲ","δέ"
"68","ἁρπάσας","ἁρπάζω"
"69","αὐτὸν","αὐτός"
"70","τῶν","ὁ"
"71","ποδῶν","πούς"
"72","ἔρριψεν","ῥίπτω"
"73","εἰς","εἰς"
"74","τὴν","ὁ"
"75","θάλασσαν","θάλασσα"
"76",".","."
"77","πέμπτον","πέμπτος"
"78","ἔκτεινεν","κτείνω"
"79","ἐν","ἐν"
"80","Ἐλευσῖνι","Ἐλευσίς"
"81","Κερκυόνα","Κερκυών"
"82","τὸν","ὁ"
"83","Βράγχου","Βράγχης"
"84","καὶ","καί"
"85","Ἀργιόπης","Ἀργιόπη"
"86","νύμφης","νύμφη"
"87",".","."
"88","οὗτος","οὗτος"
"89","ἠνάγκαζε","ἀναγκάζω"
"90","τοὺς","ὁ"
"91","παριόντας","πάρειμι"
"92","παλαίειν","παλαίω"
"93","καὶ","καί"
"94","παλαίων","παλαίω"
"95","ἀνῄρει","ἀναιρέω"
"96","·","·"
"97","Θησεὺς","Θησεύς"
"98","δὲ","δέ"
"99","αὐτὸν","αὐτός"
"100","μετέωρον","μετέωρος"
"101","ἀράμενος","αἴρω"
"102","ἔρραξεν","ρράζω"
"103","εἰς","εἰς"
"104","γῆν","γῆ"
"105",".","."
"106","ἕκτον","ἕκτος"
"107","ἀπέκτεινε","ἀποκτείνω"
"108","Δαμάστην","Δαμάστης"
"109",",",","
"110","ὃν","ὅς"
"111","ἔνιοι","ἔνιοι"
"112","Πολυπήμονα","Πολυπήμων"
"113","λέγουσιν","λέγω"
"114",".","."
"115","οὗτος","οὗτος"
"116","τὴν","ὁ"
"117","οἴκησιν","οἴκησις"
"118","ἔχων","ἔχω"
"119","παρʼ","παρά"
"120","ὁδὸν","ὁδός"
"121","ἐστόρεσε","ἐστόρεσε"
"122","δύο","δύο"
"123","κλίνας","κλίνω"
"124",",",","
"125","μίαν","εἷς"
"126","μὲν","μέν"
"127","μικράν","μικρός"
"128",",",","
"129","ἑτέραν","ἕτερος"
"130","δὲ","δέ"
"131","μεγάλην","μέγας"
"132",",",","
"133","καὶ","καί"
"134","τοὺς","ὁ"
"135","παριόντας","πάρειμι"
"136","ἐπὶ","ἐπί"
"137","ξένια","ξένιος"
"138","καλῶν","καλός"
"139","τοὺς","ὁ"
"140","μὲν","μέν"
"141","βραχεῖς","βραχύς"
"142","ἐπὶ","ἐπί"
"143","τῆς","ὁ"
"144","μεγάλης","μέγας"
"145","κατακλίνων","κατακλίν"
"146","σφύραις","σφύρη"
"147","ἔτυπτεν","τύπτω"
"148",",",","
"149","ἵνʼ","ἵνα"
"150","ἐξισωθῶσι","ἐξισωθάω"
"151","τῇ","ὁ"
"152","κλίνῃ","κλίνη"
"153",",",","
"154","τοὺς","ὁ"
"155","δὲ","δέ"
"156","μεγάλους","μέγας"
"157","ἐπὶ","ἐπί"
"158","τῆς","ὁ"
"159","μικρᾶς","μικρός"
"160",",",","
"161","καὶ","καί"
"162","τὰ","ὁ"
"163","ὑπερέχοντα","ὑπερέχω"
"164","τοῦ","ὁ"
"165","σώματος","σῶμα"
"166","ἀπέπριζε","ἀπέπριζε"
"167",".","."
"168","καθάρας","καθαίρω"
"169","οὖν","οὖν"
"170","Θησεὺς","Θησεύς"
"171","τὴν","ὁ"
"172","ὁδὸν","ὁδός"
"173","ἧκεν","ἥκω"
"174","εἰς","εἰς"
"175","Ἀθήνας","Ἀθῆναι"
"176",".","."
"177","Μήδεια","Μήδεια"
"178","δὲ","δέ"
"179","Αἰγεῖ","Αἰγεύς"
"180","τότε","τότε"
"181","συνοικοῦσα","συνοικέω"
"182","ἐπεβούλευσεν","ἐπεβούλευσεν"
"183","αὐτῷ","αὐτός"
"184",",",","
"185","καὶ","καί"
"186","πείθει","πείθω"
"187","τὸν","ὁ"
"188","Αἰγέα","Αἰγεύς"
"189","φυλάττεσθαι","φυλάσσω"
"190","ὡς","ὡς"
"191","ἐπίβουλον","ἐπίβουλος"
"192","αὐτῷ","αὐτός"
"193",".","."
"194","Αἰγεὺς","Αἰγεύς"
"195","δὲ","δέ"
"196","τὸν","ὁ"
"197","ἴδιον","ἴδιος"
"198","ἀγνοῶν","ἀγνοέω"
"199","παῖδα","παῖς"
"200",",",","
"201","δείσας","δείδω"
"202","ἔπεμψεν","πέμπω"
"203","ἐπὶ","ἐπί"
"204","τὸν","ὁ"
"205","Μαραθώνιον","Μαραθώνιος"
"206","ταῦρον","ταῦρος"
"207",".","."
"208","ὡς","ὡς"
"209","δὲ","δέ"
"210","ἀνεῖλεν","ἀναιρέω"
"211","αὐτόν","αὐτός"
"212",",",","
"213","παρὰ","παρά"
"214","Μηδείας","Μήδεια"
"215","λαβὼν","λαμβάνω"
"216","αὐθήμερον","αὐθήμερος"
"217","προσήνεγκεν","προσφέρω"
"218","αὐτῷ","αὐτός"
"219","φάρμακον","φάρμακον"
"220",".","."
"221","ὁ","ὁ"
"222","δὲ","δέ"
"223","μέλλοντος","μέλλω"
"224","αὐτῷ","αὐτός"
"225","τοῦ","ὁ"
"226","ποτοῦ","πότος"
"227","προσφέρεσθαι","προσφέρω"
"228","ἐδωρήσατο","δωρέομαι"
"229","τῷ","ὁ"
"230","πατρὶ","πατήρ"
"231","τὸ","ὁ"
"232","ξίφος","ξίφος"
"233",",",","
"234","ὅπερ","ὅς"
"235","ἐπιγνοὺς","ἐπιγιγνώσκω"
"236","Αἰγεὺς","Αἰγεύς"
"237","τὴν","ὁ"
"238","κύλικα","κύλιξ"
"239","ἐξέρριψε","ἐξρρίβω"
"240","τῶν","ὁ"
"241","χειρῶν","χείρ"
"242","αὐτοῦ","αὐτός"
"243",".","."
"244","Θησεὺς","Θησεύς"
"245","δὲ","δέ"
"246","ἀναγνωρισθεὶς","ἀναγνωρισίθω"
"247","τῷ","ὁ"
"248","πατρὶ","πατήρ"
"249","καὶ","καί"
"250","τὴν","ὁ"
"251","ἐπιβουλὴν","ἐπιβουλή"
"252","μαθὼν","μανθάνω"
"253","ἐξέβαλε","ἐκβάλλω"
"254","τὴν","ὁ"
"255","Μήδειαν","Μήδεια"
"256",".","."
"257","καὶ","καί"
"258","εἰς","εἰς"
"259","τὸν","ὁ"
"260","τρίτον","τρίτος"
"261","δασμὸν","δασμός"
"262","τῷ","ὁ"
"263","Μινωταύρῳ","Μινωταῦρος"
"264","συγκαταλέγεται","συγκαταλέγω"
"265","ὡς","ὡς"
"266","δέ","δέ"
"267","τινες","τίς"
"268","λέγουσιν","λέγω"
"269",",",","
"270","ἑκὼν","ἑκών"
"271","ἑαυτὸν","ἑαυτοῦ"
"272","ἔδωκεν","δίδωμι"
"273",".","."
"274","ἐχούσης","ἔχω"
"275","δὲ","δέ"
"276","τῆς","ὁ"
"277","νεὼς","ναῦς"
"278","μέλαν","μέλας"
"279","ἱστίον","ἱστίον"
"280","Αἰγεὺς","Αἰγεύς"
"281","τῷ","ὁ"
"282","παιδὶ","παῖς"
"283","ἐνετείλατο","ἐντέλλω"
"284",",",","
"285","ἐὰν","ἐάν"
"286","ὑποστρέφῃ","ὑποστρέφω"
"287","ζῶν","ζῶ"
"288",",",","
"289","λευκοῖς","λευκός"
"290","πετάσαι","πετάσαι"
"291","τὴν","ὁ"
"292","ναῦν","ναῦς"
"293","ἱστίοις","ἱστίον"
"294",".","."
"295","ὡς","ὡς"
"296","δὲ","δέ"
"297","ἧκεν","ἥκω"
"298","εἰς","εἰς"
"299","Κρήτην","Κρήτη"
"300",",",","
"301","Ἀριάδνη","Ἀριάδνη"
"302","θυγάτηρ","θυγάτηρ"
"303","Μίνωος","Μίνως"
"304","ἐρωτικῶς","ἐρωτικός"
"305","διατεθεῖσα","διατείημθ"
"306","πρὸς","πρός"
"307","αὐτὸν","αὐτός"
"308","συμπράσσειν","συμπράσσω"
"309","ἐπαγγέλλεται","ἐπαγγέλλω"
"310",",",","
"311","ἐὰν","ἐάν"
"312","ὁμολογήσῃ","ὁμολογέω"
"313","γυναῖκα","γυνή"
"314","αὐτὴν","αὐτός"
"315","ἕξειν","ἔχω"
"316","ἀπαγαγὼν","ἀπάγω"
"317","εἰς","εἰς"
"318","Ἀθήνας","Ἀθῆναι"
"319",".","."
"320","ὁμολογήσαντος","ὁμολογήσαντος"
"321","δὲ","δέ"
"322","σὺν","σύν"
"323","ὅρκοις","ὅρκος"
"324","Θησέως","Θησεύς"
"325","δεῖται","δέω"
"326","Δαιδάλου","Δαίδαλος"
"327","μηνῦσαι","μηνύω"
"328","τοῦ","ὁ"
"329","λαβυρίνθου","λαβύρινθος"
"330","τὴν","ὁ"
"331","ἔξοδον","ἔξοδος"
"332",".","."
"333","ὑποθεμένου","ὑποτίθημι"
"334","δὲ","δέ"
"335","ἐκείνου","ἐκεῖνος"
"336",",",","
"337","λίνον","λίνον"
"338","εἰσιόντι","εἴσειμι"
"339","Θησεῖ","Θησεύς"
"340","δίδωσι","δίδωμι"
"341","·","·"
"342","τοῦτο","οὗτος"
"343","ἐξάψας","ἐξάπτω"
"344","Θησεὺς","Θησεύς"
"345","τῆς","ὁ"
"346","θύρας","θύρα"
"347","ἐφελκόμενος","ἐφελκόμενος"
"348","εἰσῄει","εἴσειμι"
"349",".","."
"350","καταλαβὼν","καταλαμβάνω"
"351","δὲ","δέ"
"352","Μινώταυρον","Μινώταυρος"
"353","ἐν","ἐν"
"354","ἐσχάτῳ","ἔσχατος"
"355","μέρει","μέρος"
"356","τοῦ","ὁ"
"357","λαβυρίνθου","λαβύρινθος"
"358","παίων","παίω"
"359","πυγμαῖς","πυγμή"
"360","ἀπέκτεινεν","ἀποκτείνω"
"361",",",","
"362","ἐφελκόμενος","ἐφέλκω"
"363","δὲ","δέ"
"364","τὸ","ὁ"
"365","λίνον","λίνον"
"366","πάλιν","πάλιν"
"367","ἐξῄει","ἔξειμι"
"368",".","."
"369","καὶ","καί"
"370","διὰ","διά"
"371","νυκτὸς","νύξ"
"372","μετὰ","μετά"
"373","Ἀριάδνης","Ἀριάδνη"
"374","καὶ","καί"
"375","τῶν","ὁ"
"376","παίδων","παῖς"
"377","εἰς","εἰς"
"378","Νάξον","Νάξος"
"379","ἀφικνεῖται","ἀφικνέομαι"
"380",".","."
"381","ἔνθα","ἔνθα"
"382","Διόνυσος","Διόνυσος"
"383","ἐρασθεὶς","ἔραμαι"
"384","Ἀριάδνης","Ἀριάδνη"
"385","ἥρπασε","ἁρπάζω"
"386",",",","
"387","καὶ","καί"
"388","κομίσας","κομίζω"
"389","εἰς","εἰς"
"390","Λῆμνον","Λῆμνος"
"391","ἐμίγη","μείγνυμι"
"392",".","."
"393","καὶ","καί"
"394","γεννᾷ","γεννάω"
"395","Θόαντα","Θόας"
"396","Στάφυλον","Στάφυλος"
"397","Οἰνοπίωνα","Οἰνοπίων"
"398","καὶ","καί"
"399","Πεπάρηθον","Πεπάρηθος"
"400",".","."
"401","λυπούμενος","λυπέω"
"402","δὲ","δέ"
"403","Θησεὺς","Θησεύς"
"404","ἐπʼ","ἐπί"
"405","Ἀριάδνῃ","Ἀριάδνη"
"406","καταπλέων","καταπλέω"
"407","ἐπελάθετο","ἐπιλανθάνομαι"
"408","πετάσαι","πετάσαι"
"409","τὴν","ὁ"
"410","ναῦν","ναῦς"
"411","λευκοῖς","λευκός"
"412","ἱστίοις","ἱστίον"
"413",".","."
"414","Αἰγεὺς","Αἰγεύς"
"415","δὲ","δέ"
"416","ἀπὸ","ἀπό"
"417","τῆς","ὁ"
"418","ἀκροπόλεως","ἀκρόπολις"
"419","τὴν","ὁ"
"420","ναῦν","ναῦς"
"421","ἰδὼν","ὁράω"
"422","ἔχουσαν","ἔχω"
"423","μέλαν","μέλας"
"424","ἱστίον","ἱστίον"
"425",",",","
"426","Θησέα","Θησεύς"
"427","νομίσας","νομίζω"
"428","ἀπολλέναι","ἀπολλένα"
"429","ῥίψας","ῥίπτω"
"430","ἑαυτὸν","ἑαυτοῦ"
"431","μετήλλαξε","μεταλλάσσω"
"432",".","."
"433","Θησεὺς","Θησεύς"
"434","δὲ","δέ"
