"ID","TOKEN","NER"
"1","ΠΕΡΙ","O"
"2","ΤΟΥ","O"
"3","ΠΩΣ","O"
"4","ΧΡΗ","O"
"5","ΠΟΛΙΟΡΚΟΥΜΕΝΟΥΣ","O"
"6","ΑΝΤΕΧΕΙΝ","O"
"7","Ὅσοις","O"
"8","τῶν","O"
"9","ἀνθρώπων","O"
"10","ἐκ","O"
"11","τῆς","O"
"12","αὑτῶν","O"
"13","ὁρμωμένοις","O"
"14","χώρας","O"
"15","ὑπερόριοί","O"
"16","τε","O"
"17","ἀγῶνες","O"
"18","καὶ","O"
"19","κίνδυνοι","O"
"20","συμβαίνουσιν","O"
"21",",","O"
"22","ἄν","O"
"23","τι","O"
"24","σφάλμα","O"
"25","γένηται","O"
"26","κατὰ","O"
"27","γῆν","O"
"28","ἢ","O"
"29","κατὰ","O"
"30","θάλασσαν","O"
"31",",","O"
"32","ὑπολείπεται","O"
"33","τοῖς","O"
"34","περιγιγνομένοις","O"
"35","αὐτῶν","O"
"36","οἰκεία","O"
"37","τε","O"
"38","χώρα","O"
"39","καὶ","O"
"40","πόλις","O"
"41","καὶ","O"
"42","πατρίς","O"
"43",",","O"
"44","ὥστε","O"
"45","οὐκ","O"
"46","ἂν","O"
"47","ἄρδην","O"
"48","πάντες","O"
"49","ἀναιρεθείησαν","O"
"50","·","O"
"51","τοῖς","O"
"52","δὲ","O"
"53","ὑπὲρ","O"
"54","τῶν","O"
"55","μεγίστων","O"
"56","μέλλουσι","O"
"57","κινδυνεύειν","O"
"58",",","O"
"59","ἱερῶν","O"
"60","καὶ","O"
"61","πατρίδος","O"
"62","καὶ","O"
"63","γονέων","O"
"64","καὶ","O"
"65","τέκνων","O"
"66","καὶ","O"
"67","τῶν","O"
"68","ἄλλων","O"
"69",",","O"
"70","οὐκ","O"
"71","ἴσος","O"
"72","οὐδὲ","O"
"73","ὅμοιος","O"
"74","ἀγών","O"
"75","ἐστιν","O"
"76",",","O"
"77","ἀλλὰ","O"
"78","σωθεῖσι","O"
"79","μὲν","O"
"80","καὶ","O"
"81","καλῶς","O"
"82","ἀμυναμένοις","O"
"83","τοὺς","O"
"84","πολεμίους","O"
"85","φοβεροὺς","O"
"86","τοῖς","O"
"87","ἐναντίοις","O"
"88","καὶ","O"
"89","δυσεπιθέτους","O"
"90","εἰς","O"
"91","τὸν","O"
"92","λοιπὸν","O"
"93","χρόνον","O"
"94","εἶναι","O"
"95",",","O"
"96","κακῶς","O"
"97","δὲ","O"
"98","προσενεχθεῖσι","O"
"99","πρὸς","O"
"100","τοὺς","O"
"101","κινδύνους","O"
