"ID","TOKEN","NER"
"1","ΤΕΛΗΤΟΣ","O"
"2","ΠΕΡΙ","O"
"3","ΦΥΓΗΣ","O"
"4","Μήποτε","O"
"5","πρὸς","O"
"6","μὲν","O"
"7","τὸν","O"
"8","οἰόμενον","O"
"9","ἀλογιστοτέρους","O"
"10","τὴν","O"
"11","φυγὴν","O"
"12","ποιεῖν","O"
"13","ὀρθῶς","O"
"14","ἂν","O"
"15","παραβάλλοιτο","O"
"16","τὰ","O"
"17","ἐπὶ","O"
"18","τῶν","O"
"19","τεχνῶν","O"
"20",",","O"
"21","ὅτι","O"
"22","ὃν","O"
"23","τρόπον","O"
"24","οὐδὲ","O"
"25","αὐλεῖν","O"
"26","οὐδὲ","O"
"27","ὑποκρίνεσθαι","O"
"28","χεῖρον","O"
"29","ἔστιν","O"
"30","ἐπὶ","O"
"31","ξένης","O"
"32","ὄντα","O"
"33",",","O"
"34","οὕτως","O"
"35","οὐδὲ","O"
"36","βουλεύεσθαι","O"
"37","·","O"
"38","πρὸς","O"
"39","δὲ","O"
"40","τὸν","O"
"41","κατ","O"
"42","ἄλλο","O"
"43","τι","O"
"44","ἡγούμενον","O"
"45","τὴν","O"
"46","φυγὴν","O"
"47","βλα","O"
"48","βερὸν","LOC"
"49","εἶναι","O"
"50",",","O"
"51","μὴ","O"
"52","οὐδὲν","O"
"53","λέγηται","O"
"54","παρὰ","O"
"55","τὸ","O"
"56","τοῦ","O"
"57","Στίλπωνος","PERSON"
"58",",","O"
"59","ὃ","O"
"60","καὶ","O"
"61","πρῴην","O"
"62","εἶπον","O"
"63","·","O"
"64","τί","O"
"65","λέγεις","O"
"66",",","O"
"67","φησί","O"
"68",",","O"
"69","καὶ","O"
"70","τίνων","O"
"71","ἡ","O"
"72","φυγὴ","O"
"73","ἢ","O"
"74","ποίων","O"
"75","ἀγαθῶν","O"
"76","στερίσκει","O"
"77","τῶν","O"
"78","περὶ","O"
"79","τὴν","O"
"80","ψυχὴν","O"
"81","ἢ","O"
"82","τῶν","O"
"83","περὶ","O"
"84","τὸ","O"
"85","σῶμα","O"
"86","ἢ","O"
"87","τῶν","O"
"88","ἐκτός","O"
"89",";","O"
"90","εὐλογιστίας","O"
"91",",","O"
"92","ὀρθοπραγίας","O"
"93",",","O"
"94","εὐπραγίας","O"
"95","ἡ","O"
"96","φυγὴ","O"
"97","στερίσκει","O"
"98",";","O"
"99","οὐ","O"
"100","δή","O"
"101",".","O"
"102","ἀλλὰ","O"
"103","μὴ","O"
"104","ἀνδρείας","O"
"105","ἢ","O"
"106","δικαιοσύνης","O"
"107","ἢ","O"
"108","ἄλλης","O"
"109","τινὸς","O"
"110","ἀρετῆς","O"
"111",";","O"
"112","οὐδὲ","O"
"113","τοῦτο","O"
"114",".","O"
"115","ἀλλὰ","O"
"116","μὴ","O"
"117","τῶν","O"
"118","περὶ","O"
"119","τὸ","O"
"120","σῶμά","O"
"121","τινος","O"
"122","ἀγαθῶν","O"
