"ID","TOKEN","NER"
"1",".,,,,,,,,,,,,,,","O"
"2",".","O"
"3",",,,.","O"
"4","—,,,","O"
"5",".","O"
"6",",,,.","O"
"7","Ἐτελειώθη","O"
"8","τὸ","O"
"9","παρὸν","O"
"10","βιβλίον","O"
"11","διὰ","O"
"12","χειρὸς","O"
"13","ἐμοῦ","O"
"14","του","O"
"15","ἁμαρτωλοῦ","O"
"16","τάχα","O"
"17","καὶ","O"
"18","μοναχοῦ","O"
"19","μωκίου","PERSON"
"20","τοῦ","O"
"21","ταράνη","LOC"
"22",",","O"
"23","μηνὶ","O"
"24","ἀπριλλίῳ","LOC"
"25","πεντεκαιδεκάτῃ","O"
"26",",","O"
"27","ἡμέρᾳ","O"
"28","ς΄","O"
"29",",","O"
"30","ἰνδ","O"
"31",".","O"
"32","β΄","O"
"33","ἔτους","O"
"34","ςψζ΄","O"
"35",".","O"
"36","δόξα","O"
"37","σοι","O"
"38","ἁγία","O"
"39","τριὰς","O"
"40","πάντων","O"
"41","ἕνεκα,,","O"
"42",".","O"
"43",",.","O"
"44","—,,","O"
"45",".","O"
"46",",,,,","O"
"47",".","LOC"
"48",",,,,.","O"
"49",",","O"
"50",",","O"
"51",",","O"
"52",",","O"
"53","Τοῦ","O"
"54","Ζωναρᾶ","O"
"55","χρονικὴ","O"
"56","διήγησις","O"
"57","ἀρχομένη","O"
"58","ἀπὸ","O"
"59","τῆς","O"
"60","βασιλείας","O"
"61","τοῦ","O"
"62","μεγάλου","O"
"63","Κωνσταντίνου","PERSON"
"64",".","O"
"65",",.","O"
"66","καὶ","O"
"67","ταύτην","O"
"68","τὴν","O"
"69","βίβλον","O"
"70","ἐμμανουῆλος","PERSON"
"71","ὁμβαιβενὶς","PERSON"
"72","ὁ","O"
"73","ἐκ","O"
"74","μονεμβασίας","LOC"
"75","ἐξέγραψε","O"
"76","μετὰ","O"
"77","τὴυ","O"
"78","παράδοσιν","O"
"79","τῆς","O"
"80","ἑαυτοῦ","O"
"81","πατρίδος","O"
"82",".","O"
"83",",,,","O"
"84",".","O"
