"ID","TOKEN","LEMMA"
"1","Ἱεροὶ","Ἱεροὶ"
"2","λόγοι","λόγος"
"3","δ","ΑΒΓ"
"4","ἔτει","ἔτος"
"5","δεκάτῳ","δέκατος"
"6","περιήκοντι","περιήκω"
"7","τῆς","ὁ"
"8","ἀσθενείας","ἀσθένεια"
"9","ἐπελθὸν","ἐπέρχομαι"
"10","φάσμα","φάσμα"
"11","ἔλεγε","λέγω"
"12","τοιάδε","τοιόσδε"
"13",",",","
"14","ἐγὼ","ἐγώ"
"15","τὴν","ὁ"
"16","αὐτὴν","αὐτός"
"17","νόσον","νόσος"
"18","νοσήσας","νοσέω"
"19","περιιόντι","περίειμι"
"20","τῷ","ὁ"
"21","δεκάτῳ","δέκατος"
"22","ἔτει","ἔτος"
"23",",",","
"24","βουλομένου","βούλομαι"
"25","τοῦ","ὁ"
"26","Ἀσκληπιοῦ","Ἀσκληπιός"
"27","πορευθεὶς","πορεύομαι"
"28","ἐπὶ","ἐπί"
"29","τοὺς","ὁ"
"30","τόπους","τόπος"
"31",",",","
"32","ἐν","ἐν"
"33","οἷς","ὅς"
"34","ἡ","ὁ"
"35","νόσος","νόσος"
"36","ἤρξατο","ἄρχω"
"37","συλλέγεσθαι","συλλέγομαι"
"38",",",","
"39","ἀπηλλάγην","ἀπαλλάσσω"
"40",".","."
"41","τοιαῦτʼ","τοιοῦτος"
"42","ἦν","εἰμί"
"43","τὰ","ὁ"
"44","λεχθέντα","λέγω"
"45","καὶ","καί"
"46","ἐδόκει","δοκέω"
"47","γεγράφθαι","γράφω"
"48","·","·"
"49","διήγομεν","διάγω"
"50","δὴ","δή"
"51","καὶ","καί"
"52","τότε","τότε"
"53","περὶ","περί"
"54","τὸ","ὁ"
"55","ἱερὸν","ἱερόν"
"56","τοῦ","ὁ"
"57","Διὸς","Ζεύς"
"58","τοῦ","ὁ"
"59","Ὀλυμπίου","Ὀλύμπιος"
"60",".","."
"61","χειμὼν","χειμών"
"62","δʼ","δέ"
"63","ἦν","εἰμί"
"64","ὀλίγον","ὀλίγος"
"65","μετὰ","μετά"
"66","τροπὰς","τροπή"
"67",",",","
"68","ὁ","ὁ"
"69","δʼ","δέ"
"70","ἀὴρ","ἀήρ"
"71","ἤπιος","ἤπιος"
"72",".","."
"73","χρησθέντων","χρησθέντων"
"74","δὲ","δέ"
"75","τούτων","οὗτος"
"76","ἦν","εἰμί"
"77","οἷον","οἷος"
"78","εἰκὸς","ἔοικα"
"79","χαρά","χαρά"
"80","τε","τε"
"81","καὶ","καί"
"82","ὁρμὴ","ὁρμή"
"83","θαυμαστὴ","θαυμαστός"
"84","πρὸς","πρός"
"85","τὴν","ὁ"
"86","ἔξοδον","ἔξοδος"
"87",".","."
"88","ἀπέχει","ἀπέχω"
"89","δὲ","δέ"
"90","ὁ","ὁ"
"91","Αἴσηπός","Αἴσηπός"
"92","τε","τε"
"93","καὶ","καί"
"94","τὰ","ὁ"
"95","ἐπʼ","ἐπί"
"96","αὐτῷ","αὐτός"
"97","θερμὰ","θερμός"
"98","ὕδατα","ὕδωρ"
"99","δυοῖν","δύο"
"100","ἡμερῶν","ἡμέρα"
"101","ὁδὸν","ὁδός"
"102","τοῦ","ὁ"
"103","περὶ","περί"
"104","τὸ","ὁ"
"105","ἱερὸν","ἱερόν"
"106","τόπου","τόπος"
"107","τούτου","οὗτος"
"108",".","."
"109","καί","καί"
"110","μοι","ἐγώ"
"111","τὸ","ὁ"
"112","σῶμα","σῶμα"
"113","ἐκεῖ","ἐκεῖ"
"114","πρῶτον","πρῶτος"
"115","ὑπώλισθε","ὑπώλισθε"
"116",",",","
"117","χειμῶνος","χειμών"
"118","ὥρᾳ","ὥρα"
"119","ψυγὲν","ψυγὲν"
"120",",",","
"121","ὑσθέντι","ὑσθέις"
"122","λαμπρῶς","λαμπρῶς"
"123","ἐπὶ","ἐπί"
"124","λουτροῖς","λουτρόν"
"125","πολλοῖς","πολύς"
"126",",",","
"127","ἑσπέρας","ἑσπέρα"
"128","ἤδη","ἤδη"
"129","πρὸς","πρός"
"130","τὸ","ὁ"
"131","χωρίον","χωρίον"
"132","καὶ","καί"
"133","τὴν","ὁ"
"134","ἔπαυλιν","ἔπαυλις"
"135","ἀπελαύνοντι","ἀπελαύνω"
"136","τὴν","ὁ"
"137","ἐμαυτοῦ","ἐμαυτοῦ"
"138","πλησίον","πλησίος"
"139","οὖσαν","εἰμί"
"140",",",","
"141","ὥς","ὡς"
"142","γʼ","γε"
"143","οὑτωσὶ","οὕτως"
"144","φάναι","φημί"
"145",".","."
"146","πρὸς","πρός"
"147","μέντοι","μέντοι"
"148","τὸν","ὁ"
"149","παρόντα","πάρειμι"
"150","καιρὸν","καιρός"
"151","καὶ","καί"
"152","ἀφʼ","ἀπό"
"153","ὧν","ὅς"
"154","ἐπανῄειν","ἐπάνειμι"
"155","καὶ","καί"
"156","πλείω","πολύς"
"157","ἦν","εἰμί"
"158","τοῦ","ὁ"
"159","δέοντος","δεῖ"
"160","καὶ","καί"
"161","τούτοις","οὗτος"
"162","δὴ","δή"
"163","ἐπιγίγνεται","ἐπιγίγνομαι"
"164","ἡ","ὁ"
"165","εἰς","εἰς"
"166","Ἰταλίαν","Ἰταλία"
"167","δυσχερὴς","δυσχερής"
"168","ἔξοδος","ἔξοδος"
"169","ὀλίγαις","ὀλίγος"
"170","ὕστερον","ὕστερος"
"171","ἡμέραις","ἡμέρα"
"172",".","."
"173","ταῦτα","οὗτος"
"174","μὲν","μέν"
"175","δὴ","δή"
"176","προεγεγόνει","προεγεγόνω"
"177","πρότερον","πρότερος"
"178","ἔτει","ἔτος"
"179","δεκάτῳ","δέκατος"
"180","·","·"
"181","τότε","τότε"
"182","δʼ","δέ"
"183","ὡς","ὡς"
"184","εἰς","εἰς"
"185","θεωρίαν","θεωρία"
"186","ἐστελλόμεθα","ἐστελλόμεθα"
"187","ὑπʼ","ὑπό"
"188","εὐθυμίας","εὐθυμία"
"189","αἰθρίας","αἰθρία"
"190","τε","τε"
"191","οὔσης","εἰμί"
"192","θαυμαστῆς","θαυμαστός"
"193","καὶ","καί"
"194","τῆς","ὁ"
"195","ὁδοῦ","ὁδός"
"196","δεχομένης","δέχομαι"
"197",".","."
"198","ἔστι","εἰμί"
"199","δὲ","δέ"
"200","Ποιμανηνὸς","Ποιμανηνός"
"201","χωρίον","χωρίον"
"202","τῆς","ὁ"
"203","Μυσίας","Μύσιος"
"204","καὶ","καί"
"205","ἐν","ἐν"
"206","αὐτῷ","αὐτός"
"207","ἱερὸν","ἱερόν"
"208","Ἀσκληπιοῦ","Ἀσκληπιός"
"209","ἅγιόν","ἅγιος"
"210","τε","τε"
"211","καὶ","καί"
"212","ὀνομαστὸν","ὀνομαστός"
"213",",",","
"214","ἐνταῦθα","ἐνταῦθα"
"215","ἐτελέσαμεν","ἐτελεσαύνα"
"216","σταδίους","στάδιον"
"217","ἑξήκοντα","ἑξήκοντα"
"218","μάλιστα","μάλα"
"219","καὶ","καί"
"220","ἑκατόν","ἑκατόν"
"221","·","·"
"222","καὶ","καί"
"223","τούτων","οὗτος"
"224","τοὺς","ὁ"
"225","ἑξήκοντα","ἑξήκοντα"
"226","σχεδὸν","σχεδόν"
"227","νυκτὸς","νύξ"
"228",",",","
"229","ἅτε","ἅτε"
"230","καὶ","καί"
"231","προηκούσης","προηκούσης"
"232","τῆς","ὁ"
"233","ἡμέρας","ἡμέρα"
"234","κινηθέντες","κινάω"
"235",",",","
"236","καί","καί"
"237","τινι","τίς"
"238","καὶ","καί"
"239","πηλῷ","πηλός"
"240","περὶ","περί"
