"ID","TOKEN","NER"
"1","τὴν","O"
"2","μὲν","O"
"3","ἀσέλγειαν","O"
"4",",","O"
"5","ὦ","O"
"6","ἄνδρες","O"
"7","δικασταί","O"
"8",",","O"
"9","καὶ","O"
"10","τὴν","O"
"11","ὕβριν","O"
"12",",","O"
"13","ᾗ","O"
"14","πρὸς","O"
"15","ἅπαντας","O"
"16","ἀεὶ","O"
"17","χρῆται","O"
"18","Μειδίας","PERSON"
"19",",","O"
"20","οὐδένʼ","O"
"21","οὔθʼ","O"
"22","ὑμῶν","O"
"23","οὔτε","O"
"24","τῶν","O"
"25","ἄλλων","O"
"26","πολιτῶν","O"
"27","ἀγνοεῖν","O"
"28","οἴομαι","O"
"29",".","O"
"30","ἐγὼ","O"
"31","δʼ","O"
"32",",","O"
"33","ὅπερ","O"
"34","ἂν","O"
"35","καὶ","O"
"36","ὑμῶν","O"
"37","ἕκαστος","O"
"38","ὑβρισθεὶς","O"
"39","προείλετο","O"
"40","πρᾶξαι","O"
"41",",","O"
"42","τοῦτο","O"
"43","καὶ","O"
"44","αὐτὸς","O"
"45","ἐποίησα","O"
"46",",","O"
"47","καὶ","O"
"48","προὐβαλόμην","O"
"49","ἀδικεῖν","O"
"50","τοῦτον","O"
"51","περὶ","O"
"52","τὴν","O"
"53","ἑορτήν","O"
"54",",","O"
"55","οὐ","O"
"56","μόνον","O"
"57","πληγὰς","O"
"58","ὑπʼ","O"
"59","αὐτοῦ","O"
"60","λαβὼν","O"
"61","τοῖς","O"
"62","Διονυσίοις","O"
"63",",","O"
"64","ἀλλὰ","O"
"65","καὶ","O"
"66","ἄλλα","O"
"67","πολλὰ","O"
"68","καὶ","O"
"69","βίαια","O"
"70","παθὼν","O"
"71","παρὰ","O"
"72","πᾶσαν","O"
"73","τὴν","O"
"74","χορηγίαν","O"
"75",".","O"
"76","ἐπειδὴ","O"
"77","δὲ","O"
"78","καλῶς","O"
"79","καὶ","O"
"80","τὰ","O"
"81","δίκαια","O"
"82","ποιῶν","O"
"83","ὁ","O"
"84","δῆμος","O"
"85","ἅπας","O"
"86","οὕτως","O"
"87","ὠργίσθη","O"
"88","καὶ","O"
"89","παρωξύνθη","O"
"90","καὶ","O"
"91","σφόδρʼ","O"
"92","ἐσπούδασεν","O"
"93","ἐφʼ","O"
"94","οἷς","O"
"95","ἠδικημένῳ","O"
"96","μοι","O"
"97","συνῄδει","O"
"98",",","O"
"99","ὥστε","O"
"100","πάντα","O"
"101","ποιοῦντος","O"
"102","τούτου","O"
"103","καί","O"
"104","τινων","O"
"105","ἄλλων","O"
"106","ὑπὲρ","O"
"107","αὐτοῦ","O"
"108",",","O"
"109","οὐκ","O"
"110","ἐπείσθη","O"
"111","οὐδʼ","O"
"112","ἀπέβλεψεν","O"
"113","εἰς","O"
"114","τὰς","O"
"115","οὐσίας","O"
"116","τὰς","O"
"117","τούτων","O"
"118","οὐδὲ","O"
"119","τὰς","O"
"120","ὑποσχέσεις","O"
"121",",","O"
"122","ἀλλὰ","O"
"123","μιᾷ","O"
"124","γνώμῃ","O"
"125","κατεχειροτόνησεν","O"
"126","αὐτοῦ","O"
"127",",","O"
"128","πολλοί","O"
"129","μοι","O"
