"ID","TOKEN","LEMMA"
"1","ΠΕΡΙ","περί"
"2","ΟΣΤΕΩΝ","ΟΣΤΕΩΝ"
"3","ΦΥΣΙΟΣ","ΦΥΣΙΟΣ"
"4",".","."
"5","Ὀστέα","Ὀστέη"
"6","χειρὸς","χείρ"
"7","εἰκοσιεπτά","εἰκοσιεπτάς"
"8","·","·"
"9","ποδὸς","πούς"
"10","εἰκοσιτέσσαρα","εἰκοσιτέσσαρα"
"11","·","·"
"12","τραχήλου","τράχηλος"
"13","ἐς","εἰς"
"14","τὸν","ὁ"
"15","μέγαν","μέγας"
"16","ἑπτά","ἑπτά"
"17","·","·"
"18","ὀσφύος","ὀσφῦς"
"19","πέντε","πέντε"
"20","·","·"
"21","ῥάχιος","ῥάχιος"
"22","εἴκοσι","εἴκοσι"
"23","·","·"
"24","κεφαλῆς","κεφαλή"
"25","ξὺν","σύν"
"26","ὀπωπίοις","ὀπωπίω"
"27","ὀκτώ","ὀκτώ"
"28","·","·"
"29","ξύμπαντα","σύμπας"
"30","ἐννενήκοντα","ἐννενήκω"
"31","ἓν","εἷς"
"32",",",","
"33","ξὺν","σύν"
"34","ὄνυξιν","ὄνυξις"
"35","ἑκατὸν","ἑκατόν"
"36","ἕνδεκα","ἕνδεκα"
"37",".","."
"38","Ἃ","ὅς"
"39","δ","ΑΒΓ"
"40","ἡμεῖς","ἡμεῖς"
"41","αὐτοὶ","αὐτός"
"42","ἐξ","ἐκ"
"43","ἀνθρώπου","ἄνθρωπος"
"44","ὀστέων","ὀστέον"
"45","κατεμάθομεν","κατεμάθω"
"46",",",","
"47","σπόνδυλοι","σπόνδυλω"
"48","οἱ","ὁ"
"49","ἄνω","ἄνω"
"50","τῆς","ὁ"
"51","κληβδος","κληβς"
"52","σὺν","σύν"
"53","τῷ","ὁ"
"54","μεγάλῳ","μέγας"
"55","ἑπτά","ἑπτά"
"56","·","·"
"57","οἱ","ὁ"
"58","δὲ","δέ"
"59","κατὰ","κατά"
"60","τὰς","ὁ"
"61","πλευρὰς","πλευρά"
"62","ὅσαι","ὅσος"
"63","περ","πέρ"
"64","αἱ","ὁ"
"65","πλευραὶ","πλευρά"
"66","δώδεκα","δώδεκα"
"67","·","·"
"68","οἱ","ὁ"
"69","δὲ","δέ"
"70","κατὰ","κατά"
"71","κενεῶνας","κενεῶνω"
"72","ἐκτὸς","ἐκτός"
"73",",",","
"74","ἐν","ἐν"
"75","ᾧ","ὅς"
"76","τὰ","ὁ"
"77","ἰσχία","ἰσχίον"
"78",",",","
"79","ἐν","ἐν"
"80","τῇ","ὁ"
"81","ὀσφύϊ","ὀσφῦς"
"82","πέντε","πέντε"
"83",".","."
"84","Τὸ","ὁ"
"85","δὲ","δέ"
"86","σπέρμα","σπέρμα"
"87","οἷον","οἷος"
"88","κηρίον","κηρίον"
"89","ἑκατέρωθεν","ἑκατέρωθεν"
"90","τῆς","ὁ"
"91","κύστιος","κύστιος"
"92","·","·"
"93","ἐκ","ἐκ"
"94","δ","δ"
"95","αὐτῶν","αὐτός"
"96","φλέβες","φλέψ"
"97","ἑκατέρωθεν","ἑκατέρωθεν"
"98","τοῦ","ὁ"
"99","οὐρητῆρος","οὐρητήρ"
"100","ἐς","εἰς"
"101","τὸ","ὁ"
"102","αἰδοῖον","αἰδοῖον"
"103","τείνουσι","τείνω"
"104",".","."
"105","Ποτὸν","Ποτόν"
"106","διὰ","διά"
"107","φάρυγγος","φάρυγξ"
"108","καὶ","καί"
"109","στομάχου","στόμαχος"
"110","·","·"
"111","λάρυγξ","λάρυγξ"
"112","ἐς","εἰς"
"113","πλεύμονα","πλεύμων"
"114","καὶ","καί"
"115","ἀρτηρίην","ἀρτηρία"
"116","·","·"
"117","ἀπὸ","ἀπό"
"118","δὲ","δέ"
"119","τούτων","οὗτος"
"120","ἐς","εἰς"
"121","ἄκρην","ἄκρα"
"122","κύστιν","κύστις"
"123",".","."
"124","Ἥπατος","Ἥπατος"
"125","πέντε","πέντε"
"126","λοβοί","λοβοί"
"127","·","·"
"128","ἐπὶ","ἐπί"
"129","δὲ","δέ"
"130","τοῦ","ὁ"
"131","τετάρτου","τέταρτος"
"132","λοβοῦ","λοβός"
"133","ἐπίκειται","ἐπίκειμαι"
"134","ἡ","ὁ"
"135","χολὴ","χολή"
"136",",",","
"137","ἣ","ὁ"
"138","τὸ","ὁ"
"139","στόμα","στόμα"
"140","ἐπὶ","ἐπί"
"141","φρένας","φρήν"
"142","καὶ","καί"
"143","καρδίην","καρδία"
"144","καὶ","καί"
"145","πλεύμονα","πλεύμων"
"146","φέρει","φέρω"
"147","·","·"
"148","καρδίην","καρδία"
"149","ὑμὴν","ὑμός"
"150","περίεστι","περίειμι"
"151",".","."
"152","Τὰ","ὁ"
"153","κῶλα","κῶλον"
"154","ἔχει","ἔχω"
"155","κυνὸς","κύων"
"156","μείζω","μέγας"
"157","·","·"
"158","ἤρτηται","ἀρτάω"
"159","δὲ","δέ"
"160","ἐκ","ἐκ"
"161","τῶν","ὁ"
"162","μεσοκώλων","μεσοκώλος"
"163","·","·"
"164","ταῦτα","οὗτος"
"165","δὲ","δέ"
"166","ἐκ","ἐκ"
"167","νεύρων","νεῦρον"
"168","ἀπὸ","ἀπό"
"169","τῆς","ὁ"
"170","ῥάχιος","ῥάχιος"
"171","ὑπὸ","ὑπό"
"172","τὴν","ὁ"
"173","γαστέρα","γαστήρ"
"174",".","."
"175","Νεφροὶ","Νεφροί"
"176",",",","
"177","ἐκ","ἐκ"
"178","νεύρων","νεῦρον"
"179","ἀπὸ","ἀπό"
"180","ῥάχιος","ῥάχιος"
"181","καὶ","καί"
"182","ἀρτηρίης","ἀρτηρία"
"183",".","."
"184","Καρδίης","Καρδία"
"185","πηγή","πηγή"
"186","·","·"
"187","ξυγγενὴς","συγγενής"
"188","φλὲψ","φλέψ"
"189","τείνει","τείνω"
"190","διὰ","διά"
"191","φρενῶν","φρήν"
"192",",",","
"193","ἥπατος","ἧπαρ"
"194",",",","
"195","σπληνὸς","σπλήν"
"196",",",","
"197","νεφρῶν","νεφρέω"
"198","ἐς","εἰς"
"199","ἰσχίον","ἰσχίον"
"200","·","·"
"201","περὶ","περί"
"202","γαστροκνημίην","γαστροκνημία"
"203","ἐπὶ","ἐπί"
"204","τὸν","ὁ"
"205","ταρσόν","ταρσός"
"206","·","·"
"207","ἑτέρη","ἕτερος"
"208","δὲ","δέ"
"209","ἐκ","ἐκ"
"210","καρδίης","καρδία"
"211","ὑπὸ","ὑπό"
"212","μασχάλας","μασχάλη"
"213",",",","
"214","κληβδας","κληβς"
"215",",",","
"216","σφαγὰς","σφαγή"
"217",",",","
"218","κεφαλὴν","κεφαλή"
"219",",",","
"220","ῥῖνα","ῥίς"
"221",",",","
"222","μέτωπον","μέτωπον"
"223",",",","
"224","παρὰ","παρά"
"225","τὰ","ὁ"
"226","ὦτα","οὖς"
"227",",",","
"228","ὤμους","ὦμος"
"229",",",","
"230","μετάφρενον","μετάφρενον"
"231",",",","
"232","στήθεα","στῆθος"
"233",",",","
"234","γαστέρα","γαστήρ"
"235",",",","
"236","διὰ","διά"
"237","πήχεος","πῆχυς"
"238","·","·"
"239","ἡ","ὁ"
"240","δὲ","δέ"
"241","διὰ","διά"
"242","μασχαλέων","μασχαλέω"
"243","ἐπὶ","ἐπί"
"244","πῆχυν","πῆχυς"
"245",",",","
"246","ἐπὶ","ἐπί"
"247","ταρσόν","ταρσός"
"248",".","."
"249","Νεύρων","Νεύρων"
"250","ἔκφυσις","ἔκφυσις"
"251","ἀπὸ","ἀπό"
"252","τοῦ","ὁ"
"253","ἰνίου","ἰνίον"
"254","ἄχρι","ἄχρι"
"255","παρὰ","παρά"
"256","ῥάχιν","ῥάχις"
"257",",",","
"258","παρὰ","παρά"
"259","ἰσχίον","ἰσχίον"
"260",",",","
"261","ἐς","εἰς"
"262","αἰδοῖα","αἰδοῖον"
"263",",",","
"264","ἐς","εἰς"
"265","μηροὺς","μηρός"
"266",",",","
"267","πόδας","πούς"
"268",",",","
"269","κνήμας","κνήμη"
"270",",",","
"271","ἐς","εἰς"
"272","χεῖρας","χείρ"
"273","·","·"
"274","ἄλλ","ἄλλ"
"275","ἐς","εἰς"
"276","βραχίονας","βραχίων"
"277",",",","
"278","τὰ","ὁ"
"279","μὲν","μέν"
"280","ἐς","εἰς"
"281","σάρκας","σάρξ"
"282",",",","
"283","τὰ","ὁ"
"284","δὲ","δέ"
"285","παρὰ","παρά"
"286","τὴν","ὁ"
"287","περόνην","περόνην"
"288","ἐς","εἰς"
"289","τὸν","ὁ"
"290","μέγαν","μέγας"
"291","δάκτυλον","δάκτυλος"
"292","·","·"
