"ID","TOKEN","LEMMA"
"1","μέγαν","μέγας"
"2","σοι","σύ"
"3","⟨τοῦτον⟩","⟨τοῦτον⟩"
"4","τὸν","ὁ"
"5","λόγον","λόγος"
"6",",",","
"7","ὦ","ὦ"
"8","βασιλεῦ","βασιλεύς"
"9",",",","
"10","διεπεμψάμην","διεπεμψάμη"
"11",",",","
"12","πάντων","πᾶς"
"13","τῶν","ὁ"
"14","ἄλλων","ἄλλος"
"15","ὥσπερ","ὥσπερ"
"16","κορυφὴν","κορυφή"
"17","καὶ","καί"
"18","ὑπόμνημα","ὑπόμνημα"
"19",",",","
"20","οὐ","οὐ"
"21","κατὰ","κατά"
"22","τὴν","ὁ"
"23","τῶν","ὁ"
"24","πολλῶν","πολύς"
"25","δόξαν","δόξα"
"26","συγκείμενον","σύγκειμαι"
"27",",",","
"28","ἔχοντα","ἔχω"
"29","δὲ","δέ"
"30","πολλὴν","πολύς"
"31","ἐκείνοις","ἐκεῖνος"
"32","ἀντίλειξιν","ἀντίλειξις"
"33",".","."
"34","⎡φανήσεται","⎡φανέομαι"
"35","γάρ","γάρ"
"36","σοι","σύ"
"37","καὶ","καί"
"38","τοῖς","ὁ"
"39","ἐμοῖς","ἐμός"
"40","ἐνίοις","ἔνιοι"
"41","λόγοις","λόγος"
"42","ἀντίφωνος","ἀντίφωνος"
"43",".","."
"44","⎤","⎤"
"45","⟨.","⟨."
"46","⟩","⟩"
"47","Ἑρμῆς","Ἑρμῆς"
"48","μὲν","μέν"
"49","γὰρ","γάρ"
"50","ὁ","ὁ"
"51","διδσκαλός","διδσκαλος"
"52","μου","ἐγώ"
"53","πολλάκις","πολλάκις"
"54","μοι","ἐγώ"
"55","διαλεγόμενος","διαλέγομαι"
"56","καὶ","καί"
"57","ἰδίᾳ","ἴδιος"
"58","καὶ","καί"
"59","τοῦ","ὁ"
"60","Τὰτ","Τὰτς"
"61","ἐνίοτε","ἐνίοτε"
"62","παρόντος","πάρειμι"
"63","ἔλεγεν","λέγω"
"64","ὅτι","ὅτι"
"65","δόξει","δοκέω"
"66","τοῖς","ὁ"
"67","⟨.","⟨."
"68","⟩","⟩"
"69","ἐντυγχάνουσί","ἐντυγχάνω"
"70","μου","ἐγώ"
"71","τοῖς","ὁ"
"72","βιβλίοις","βιβλίον"
"73","ἁπλουστάτη","ἁπλουστάτη"
"74","εἶναι","εἰμί"
"75","ἡ","ὁ"
"76","σύνταξις","σύνταξις"
"77","καὶ","καί"
"78","σαφής","σαφής"
"79",",",","
"80","ἐκ","ἐκ"
"81","δὲ","δέ"
"82","τῶν","ὁ"
"83","ἐναντίων","ἐναντίος"
"84","⟨ὁρμωμένοις","⟨ὁρμωμένος"
"85","διαβληθήσεται","διαβληθήσω"
"86","ὡς⟩","ὡς⟩"
"87","ἀσαφὴς","ἀσαφής"
"88","οὖσα","εἰμί"
"89",",",","
"90","καὶ","καί"
"91","κεκρυμμένον","κρύπτω"
"92","τὸν","ὁ"
"93","νοῦν","νόος"
"94","τῶν","ὁ"
"95","λόγων","λόγος"
"96","ἔχουσα","ἔχω"
"97",".","."
"98","καὶ","καί"
"99","ἔτι","ἔτι"
"100","ἀσαφεστέο","ἀσαφεστέω"
"101","⟨φανήσεται⟩","⟨φανήσεται⟩"
"102","τῶν","ὁ"
"103","Ἑλλήνων","Ἕλλην"
"104","ὕστερον","ὕστερος"
"105","βουληθέντων","βούλομαι"
"106","τὴν","ὁ"
"107","ἡμετέραν","ἡμέτερος"
"108","διάλεκτον","διάλεκτος"
"109","εἰς","εἰς"
"110","τὴν","ὁ"
"111","ἰδίαν","ἴδιος"
"112","μεθερμηνεῦσαι","μεθερμηνεῦζω"
"113",",",","
"114","ὅπερ","ὅς"
"115","ἔσται","εἰμί"
"116","τῶν","ὁ"
"117","γεγραμμένων","γράφω"
"118","μεγίστη","μέγας"
"119","διαστροφή","διαστροφή"
"120","τε","τε"
"121","καὶ","καί"
"122","ἀσάφεια","ἀσάφεια"
"123",".","."
"124","ὁ","ὁ"
"125","δὲ","δέ"
"126","λόγος","λόγος"
"127","τῇ","ὁ"
"128","πατρῴᾳ","πατρῷος"
"129","διαλέκτῳ","διάλεκτος"
"130","ἑρμηνευόμενος","ἑρμηνευόμενος"
"131","ἔχει","ἔχω"
"132","σαφῆ","σαφής"
"133","τὸν","ὁ"
"134","τῶν","ὁ"
