"ID","TOKEN","UPOS"
"1","äü","CCONJ"
"2","Ἀριστόβουλος","PROPN"
"3","δὲ","ADV"
"4","ἐν","ADP"
"5","τῷ","DET"
"6","πρώτῳ","ADJ"
"7","τῶν","DET"
"8","πρὸς","ADP"
"9","τὸν","DET"
"10","Φιλομήτορα","PROPN"
"11","κατὰ","ADP"
"12","λέξιν","NOUN"
"13","γράφει","VERB"
"14","·","PUNCT"
"15","κατηκολούθηκε","VERB"
"16","δὲ","ADV"
"17","καὶ","ADV"
"18","ὁ","DET"
"19","Πλάτων","PROPN"
"20","τῇ","DET"
"21","καθ","ADP"
"22","ἡμᾶς","PRON"
"23","νομοθεσίᾳ","NOUN"
"24",",","PUNCT"
"25","καὶ","CCONJ"
"26","φανερός","ADJ"
"27","ἐστι","AUX"
"28","περιειργασμένος","VERB"
"29","ἕκαστα","ADJ"
"30","τῶν","DET"
"31","ἐν","ADP"
"32","αὐτῇ","PRON"
"33","λεγομένων","VERB"
"34",".","PUNCT"
"35","διηρμήνευται","VERB"
"36","δὲ","ADV"
"37","πρὸ","ADP"
"38","Δημητρίου","PROPN"
"39","ὑφ","ADP"
"40","ἑτέρων","ADJ"
"41",",","PUNCT"
"42","πρὸ","ADP"
"43","τῆς","DET"
"44","Ἀλεξάνδρου","PROPN"
"45","καὶ","CCONJ"
"46","Περσῶν","NOUN"
"47","ἐπικρατήσεως","NOUN"
"48",",","PUNCT"
"49","τά","DET"
"50","τε","CCONJ"
"51","κατὰ","ADP"
"52","τὴν","DET"
"53","ἐξ","ADP"
"54","Αἰγύπτου","PROPN"
"55","ἐξαγωγὴν","NOUN"
"56","τῶν","DET"
"57","Ἑβραίων","ADJ"
"58","τῶν","DET"
"59","ἡμετέρων","ADJ"
"60","πολιτῶν","NOUN"
"61","καὶ","CCONJ"
"62","ἡ","DET"
"63","τῶν","DET"
"64","γεγονότων","VERB"
"65","ἁπάντων","ADJ"
"66","αὐτοῖς","PRON"
"67","ἐπιφάνεια","NOUN"
"68","καὶ","CCONJ"
"69","κράτησις","NOUN"
"70","τῆς","DET"
"71","χώρας","NOUN"
"72","καὶ","CCONJ"
"73","τῆς","DET"
"74","ὅλης","ADJ"
"75","νομοθεσίας","NOUN"
"76","ἐπεξήγησις","NOUN"
"77","·","PUNCT"
"78","ὥστε","ADV"
"79","εὔδηλον","ADJ"
"80","εἶναι","AUX"
"81","τὸν","DET"
"82","προειρημένον","VERB"
"83","φιλόσοφον","NOUN"
"84","εἰληφέναι","VERB"
"85","πολλά","ADJ"
"86","γέγονε","VERB"
"87","γὰρ","ADV"
"88","πολυμαθής","ADJ"
"89",",","PUNCT"
"90","καθὼς","ADV"
"91","καὶ","ADV"
"92","Πυθαγόρας","PROPN"
"93","πολλὰ","ADJ"
"94","τῶν","DET"
"95","παρ","ADP"
"96","ἡμῖν","PRON"
"97","μετενέγκας","VERB"
"98","εἰς","ADP"
"99","τὴν","DET"
"100","ἑαυτοῦ","PRON"
"101","δογματοποιίαν","NOUN"
"102",".","PUNCT"
