"ID","TOKEN","UPOS"
"1","Περὶ","ADP"
"2","τῆς","DET"
"3","ὁμονοίας","NOUN"
"4","παντὸς","DET"
"5","ἀρχομένῳ","VERB"
"6","σπουδαίου","ADJ"
"7","καὶ","CCONJ"
"8","λόγου","NOUN"
"9","καὶ","CCONJ"
"10","ἔργου","NOUN"
"11","ἀπὸ","ADP"
"12","τῶν","DET"
"13","θεῶν","NOUN"
"14","ὑπολαμβάνω","VERB"
"15","προσήκειν","VERB"
"16","πρῶτον","ADJ"
"17","ἄρχεσθαι","VERB"
"18",".","PUNCT"
"19","εὔχομαι","VERB"
"20","δὴ","ADV"
"21","τοῖς","DET"
"22","θεοῖς","NOUN"
"23","πᾶσι","DET"
"24","καὶ","CCONJ"
"25","πάσαις","ADJ"
"26",",","PUNCT"
"27","ὅ","PRON"
"28","τι","DET"
"29","τῷ","DET"
"30","δήμῳ","NOUN"
"31","τῷ","DET"
"32","Ἀθηναίων","ADJ"
"33","ἄριστόν","ADJ"
"34","ἐστι","AUX"
"35","καὶ","CCONJ"
"36","τοῖς","DET"
"37","εὐνοοῦσι","VERB"
"38","τῷ","DET"
"39","δήμῳ","NOUN"
"40","καὶ","CCONJ"
"41","νῦν","ADV"
"42","καὶ","CCONJ"
"43","εἰς","ADP"
"44","τὸν","DET"
"45","ἔπειτα","ADV"
"46","χρόνον","NOUN"
"47",",","PUNCT"
"48","τοῦτʼ","ADJ"
"49","ἐμοὶ","PRON"
"50","μὲν","ADV"
"51","ἐπὶ","ADP"
"52","νοῦν","NOUN"
"53","ἐλθεῖν","VERB"
"54","γράψαι","VERB"
"55",",","PUNCT"
"56","τοῖς","DET"
"57","δʼ","ADV"
"58","ἐκκλησιάσασιν","VERB"
"59","Ἀθηναίων","ADJ"
"60","ἑλέσθαι","VERB"
"61",".","PUNCT"
"62","εὐξάμενος","VERB"
"63","δὲ","ADV"
"64","ταῦτα","ADJ"
"65",",","PUNCT"
"66","τῆς","DET"
"67","ἀγαθῆς","ADJ"
"68","ἐπινοίας","NOUN"
"69","ἐλπίδʼ","NOUN"
"70","ἔχων","VERB"
"71","παρὰ","ADP"
"72","τῶν","DET"
"73","θεῶν","NOUN"
"74",",","PUNCT"
"75","τάδʼ","ADJ"
"76","ἐπιστέλλω","VERB"
"77",".","PUNCT"
"78","Δημοσθένης","PROPN"
"79","τῇ","DET"
"80","βουλῇ","NOUN"
"81","καὶ","CCONJ"
"82","τῷ","DET"
"83","δήμῳ","NOUN"
"84","χαίρειν","VERB"
"85",".","PUNCT"
"86","περὶ","ADP"
"87","μὲν","ADV"
"88","τῆς","DET"
"89","ἐμῆς","ADJ"
"90","οἴκαδʼ","ADP"
"91","ἀφίξεως","NOUN"
"92","ἀεὶ","ADV"
"93","νομίζω","VERB"
"94","πᾶσιν","DET"
"95","ὑμῖν","PRON"
"96","ἔσεσθαι","AUX"
"97","βουλεύσασθαι","VERB"
"98",",","PUNCT"
"99","διόπερ","ADV"
"100","νῦν","ADV"
"101","οὐδὲν","ADJ"
"102","περὶ","ADP"
"103","αὐτῆς","PRON"
"104","γέγραφα","VERB"
"105","·","PUNCT"
"106","τὸν","DET"
"107","δὲ","ADV"
"108","παρόντα","VERB"
"109","καιρὸν","NOUN"
"110","ὁρῶν","VERB"
"111","ἑλομένων","VERB"
"112","μὲν","ADV"
"113","ὑμῶν","PRON"
"114","τὰ","DET"
"115","δέοντα","VERB"
"116","ἅμα","ADV"
"117","δόξαν","NOUN"
"118","καὶ","CCONJ"
"119","σωτηρίαν","NOUN"
"120","καὶ","CCONJ"
"121","ἐλευθερίαν","NOUN"
"122","δυνάμενον","VERB"
"123","κτήσασθαι","VERB"
"124","οὐ","ADV"
"125","μόνον","ADJ"
"126","ὑμῖν","PRON"
"127","ἀλλὰ","CCONJ"
"128","καὶ","ADV"
"129","τοῖς","DET"
"130","ἄλλοις","ADJ"
"131","ἅπασιν","DET"
"132","Ἕλλησιν","NOUN"
"133",",","PUNCT"
