"ID","TOKEN","NER"
"1","ΕΥΠΟΛΕΜΟΥ","O"
"2","ΠΕΡΙ","O"
"3","ΔΑΒΙΔ","PERSON"
"4","ΚΑΙ","O"
"5","ΣΟΛΟΜΩΝΟΣ","PERSON"
"6","ΟΙ","O"
"7","ΕΒΑΣΙΛΕΥΣΑΝ","O"
"8","ΕΒΡΑΙΩΝ","NORP"
"9","ΚΑΙ","O"
"10","ΠΕΡΙ","O"
"11","ΙΕΡΟΣΟΛΥΜΩΝ","LOC"
"12","Εὐπόλεμος","O"
"13","δέ","O"
"14","φησιν","O"
"15","ἔν","O"
"16","τινι","O"
"17","Περὶ","O"
"18","τῆς","O"
"19","Ἠλίου","LOC"
"20","προφητείας","LOC"
"21","Μωσῆν","PERSON"
"22","προφητεῦσαι","O"
"23","ἔτη","O"
"24","μ","O"
"25","́","O"
"26","·","O"
"27","εἶτα","O"
"28","Ἰησοῦν","PERSON"
"29",",","O"
"30","τὸν","O"
"31","τοῦ","O"
"32","Ναυῆ","LOC"
"33","υἱόν","LOC"
"34",",","O"
"35","ἔτη","O"
"36","λ","O"
"37","́","O"
"38","·","O"
"39","βιῶσαι","O"
"40","δ᾽","O"
"41","αὐτὸν","O"
"42","ἔτη","O"
"43","ρι","O"
"44","́","O"
"45","πῆξαί","O"
"46","τε","O"
"47","τὴν","O"
"48","ἱερὰν","O"
"49","σκηνὴν","O"
"50","ἐν","O"
"51","Σιλοῖ","LOC"
"52",".","O"
"53","μετὰ","O"
"54","δὲ","O"
"55","ταῦτα","O"
"56","προφήτην","O"
"57","γενέσθαι","O"
"58","Σαμουήλ","PERSON"
"59",".","O"
"60","εἶτα","O"
"61","τῇ","O"
"62","τοῦ","O"
"63","θεοῦ","O"
"64","βουλήσει","O"
"65","ὑπὸ","O"
"66","Σαμουὴλ","PERSON"
"67","Σαοῦλον","PERSON"
"68","βασιλέα","O"
"69","αἱρεθῆναι","O"
"70",",","O"
"71","ἄρξαντα","O"
"72","δὲ","O"
"73","ἔτη","O"
"74","κα","O"
"75","́","O"
"76","τελευτῆσαι","O"
"77",".","O"
"78","εἶτα","O"
"79","Δαβὶδ","PERSON"
"80","τὸν","O"
"81","τούτου","O"
"82","υἱὸν","O"
"83","δυναστεῦσαι","O"
"84",",","O"
"85","ὃν","O"
"86","καταστρέψασθαι","O"
"87","Σύρους","NORP"
"88","τοὺς","O"
"89","παρὰ","O"
"90","τὸν","O"
"91","Εὐφράτην","LOC"
"92","οἰκοῦντας","LOC"
"93","ποταμὸν","O"
"94","καὶ","O"
"95","τὴν","O"
"96","Κομμαγηνὴν","LOC"
"97","καὶ","O"
"98","τοὺς","O"
"99","ἐν","O"
"100","Γαλαδηνῇ","LOC"
"101","Ἀσσυρίους","NORP"
"102","καὶ","O"
"103","Φοίνικας","NORP"
"104",".","O"
"105","στρατεῦσαι","O"
"106","δ᾽","O"
"107","αὐτὸν","O"
"108","καὶ","O"
"109","ἐπὶ","O"
"110","Ἰδουμαίους","NORP"
"111","καὶ","O"
"112","Ἀμμανίτας","NORP"
"113","καὶ","O"
"114","Μωαβίτας","NORP"
"115","καὶ","O"
"116","Ἰτουραίους","NORP"
"117","καὶ","O"
"118","Ναβαταίους","NORP"
"119","καὶ","O"
"120","Ναβδαίους","NORP"
"121",",","O"
"122","αὖθις","O"
"123","δὲ","O"
"124","ἐπιστρατεῦσαι","O"
"125","ἐπὶ","O"
"126","Σούρωνα","NORP"
"127","βασιλέα","O"
"128","Τύρου","LOC"
"129","καὶ","O"
"130","Φοινίκης","LOC"
"131","·","O"
"132","οὓς","O"
"133","καὶ","O"
"134","ἀναγκάσαι","O"
"135","φόρους","O"
"136","Ἰουδαίοις","NORP"
"137","ὑποτελεῖν","O"
"138","·","O"
"139","πρός","O"
