"ID","TOKEN","NER"
"1","ΓΑΛΗΝΟΥ","O"
"2","ΠΕΡΙ","O"
"3","ΤΗΣ","O"
"4","ΕΞ","O"
"5","ΕΝΥΠΝΙΩΝ","O"
"6","ΔΙΑΓΝΩΣΕΩΣ","O"
"7",".","O"
"8","Τὸ","O"
"9","ἐνύπνιον","O"
"10","δὲ","O"
"11","ἡμῖν","O"
"12","ἐνδείκνυται","O"
"13","διάθεσιν","O"
"14","τοῦ","O"
"15","σώματος","O"
"16",".","O"
"17","πυρκαϊὰν","O"
"18","μέν","O"
"19","τις","O"
"20","ὁρῶν","O"
"21","ὄναρ","O"
"22","ὑπὸ","O"
"23","τῆς","O"
"24","ξανθῆς","O"
"25","ἐνοχλεῖται","O"
"26","χολῆς","O"
"27","·","O"
"28","εἰ","O"
"29","δὲ","O"
"30","καπνὸν","O"
"31",",","O"
"32","ἢ","O"
"33","ἀχλὺν","O"
"34",",","O"
"35","ἢ","O"
"36","βαθὺ","O"
"37","σκότος","O"
"38",",","O"
"39","ὑπὸ","O"
"40","τῆς","O"
"41","μελαίνης","O"
"42","χολῆς","O"
"43","·","O"
"44","ὄμβρος","O"
"45","δὲ","O"
"46","ψυχρὰν","O"
"47","ὑγρότητα","O"
"48","πλεονάζειν","O"
"49","ἐνδείκνυται","O"
"50","·","O"
"51","χιὼν","O"
"52","δὲ","O"
"53","καὶ","O"
"54","κρύσταλλος","O"
"55","καὶ","O"
"56","χάλαζα","O"
"57","φλέγμα","O"
"58","ψυχρόν","O"
"59",".","O"
"60","δεῖ","O"
"61","δὲ","O"
"62","καὶ","O"
"63","τῷ","O"
"64","καιρῷ","O"
"65","καὶ","O"
"66","τῇ","O"
"67","ληφθείσῃ","O"
"68","τροφῇ","O"
"69","προσέχειν","O"
"70",".","O"
"71","ὁ","O"
"72","γὰρ","O"
"73","χιονίζεσθαι","O"
"74","δοκῶν","O"
"75","εἰ","O"
"76","κατ","O"
"77","εἰσβολὴν","O"
"78","παροξυσμοῦ","O"
"79","μετὰ","O"
"80","ῥίγους","O"
"81","ἢ","O"
"82","φρίκης","O"
"83","ἢ","O"
"84","καταψύξεως","O"
"85","γενομένου","O"
"86","τοῦτ","O"
"87","ἐμφαντασθῇ","O"
"88",",","O"
"89","τῷ","O"
"90","καιρῷ","O"
"91","τὸ","O"
"92","πλέον","O"
"93",",","O"
"94","οὐ","O"
"95","τῇ","O"
"96","διαθέσει","O"
"97","τοῦ","O"
"98","σώματος","O"
"99","διδόναι","O"
"100","χρή","O"
"101","·","O"
"102","κατὰ","O"
"103","μέντοι","O"
"104","τὴν","O"
"105","παρακμὴν","O"
"106","τοιοῦτον","O"
"107","ὄναρ","O"
"108","θεασάμενος","O"
"109",",","O"
"110","βεβαιοτέραν","O"
"111","ἡμῖν","O"
"112","ἔνδειξιν","O"
"113","ἐργάσεται","O"
