"ID","TOKEN","NER"
"1",".,.","O"
"2","καλῶς","O"
"3","γὰρ","O"
"4","Ὅμηρος","PERSON"
"5","καταμεμάθηκε","O"
"6","ὅτι","O"
"7","πάντων","O"
"8","τῶν","O"
"9","προβάτων","O"
"10","βόες","O"
"11","μάλιστα","O"
"12","ἀτονέουσι","O"
"13","ταύτην","O"
"14","τὴν","O"
"15","ὥρην","O"
"16",",","O"
"17","καὶ","O"
"18","βοῶν","O"
"19","οἱ","O"
"20","ἀρόται","O"
"21",",","O"
"22","ὅτι","O"
"23","τὸν","O"
"24","χειμῶνα","O"
"25","ἐργάζονται","O"
"26",".","O"
"27","τούτοισι","O"
"28","τοίνυν","O"
"29","καὶ","O"
"30","ἐκπίπτει","O"
"31","μάλιστα","O"
"32","·","O"
"33","οὗτοι","O"
"34","γὰρ","O"
"35","μάλιστα","O"
"36","λεπτύνονται","O"
"37",".","O"
"38","διὰ","O"
"39","τοῦτο","O"
"40","οὖν","O"
"41","ἐποίησεν","O"
"42","τάδε","O"
"43","τὰ","O"
"44","ἔπη","O"
"45","·","O"
"46","ὡς","O"
"47","δʼ","O"
"48","ὁπότʼ","O"
"49","ἀσπάσιον","O"
"50","ἔαρ","O"
"51","ἤλυθε","O"
"52","βουσὶν","O"
"53","ἕλιξιν","O"
"54","ὅτι","O"
"55","ἀσμενωτάτη","O"
"56","αὐτοῖσιν","O"
"57","ἡ","O"
"58","βαθεῖα","O"
"59","ποίη","O"
"60","φαίνεται","O"
"61",".","O"
"62","ὦμος","O"
"63","δὲ","O"
"64","ἐκπίπτει","O"
"65","κάτω·.","O"
"66","οἷον","O"
"67","καὶ","O"
"68","βουσὶ","O"
"69","χειμῶνος","O"
"70","φαίνεται","O"
"71","διὰ","O"
"72","λεπτότητα","O"
"73",".","O"
"74","τό","O"
"75","τε","O"
"76","Ὁμήρειον","O"
"77","καὶ","O"
"78","διότι","O"
"79","λεπτότατοι","O"
"80","βόες","O"
"81","τηνικαῦτα","O"
"82",".","O"
"83","οὐκοῦν","O"
"84","οἵ","O"
"85","γε","O"
"86","δίκαιοι","O"
"87","ἥμεροι","O"
"88",",","O"
"89","ὡς","O"
"90","ἔφη","O"
"91","Ὅμηρος","PERSON"
"92",".","O"
"93","καὶ","O"
"94","ἐγὼ","O"
"95","δέ","O"
"96","φημι","O"
"97","καὶ","O"
"98","Γανυμήδην","PERSON"
"99","οὐ","O"
"100","σώματος","O"
"101","ἀλλὰ","O"
"102","ψυχῆς","O"
"103","ἕνεκα","O"
"104","ὑπὸ","O"
"105","Διὸς","GOD"
"106","εἰς","O"
"107","Ὄλυμπον","LOC"
"108","ἀνενεχθῆναι","O"
"109",".","O"
"110","μαρτυρεῖ","O"
"111","δὲ","O"
"112","τοὔ","O"
"113","νομα","O"
"114","αὐτοῦ","O"
"115","·","O"
"116","ἔστι","O"
"117","μὲν","O"
"118","γὰρ","O"
"119","δήπου","O"
"120","καὶ","O"
"121","Ὁμήρῳ","PERSON"
"122","γάνυται","O"
"123","δέ","O"
"124","τʼ","O"
"125","ἀκούων","O"
"126","·","O"
"127","τοῦτο","O"
"128","δὲ","O"
"129","φράζει","O"
"130","ὅτι","O"
"131","ἥδεται","O"
"132","δέ","O"
"133","τʼ","O"
"134","ἀκούων","O"
"135",".","O"
"136","ἔστι","O"
"137","δὲ","O"
"138","καὶ","O"
"139","ἄλλοθί","O"
"140","που","O"
"141","πυκινὰ","O"
"142","φρεσὶ","O"
"143","μήδεα","O"
"144","εἰδώς","O"
"145","·","O"
"146","τοῦτο","O"
"147","δʼ","O"
"148","αὖ","O"
"149","λέγει","O"
"150","σοφὰ","O"
"151","φρεσὶ","O"
"152","βουλεύματα","O"
"153","εἰδώς","O"
"154",".","O"
"155","λέγουσι","O"
"156","δέ","O"
"157",",","O"
"158","οἶμαι","O"
"159",",","O"
"160","τινὲς","O"
"161","Ὁμηριδῶν","NORP"
"162","ἐκ","O"
