"ID","TOKEN","LEMMA"
"1","ΜΑΚΡΟΒΙΟΙ","ΜΑΚΡΟΒΙΟΙ"
"2","Ὄναρ","ὄναρ"
"3","τι","τίς"
"4","τοῦτο","οὗτος"
"5",",",","
"6","λαμπρότατε","λαμπρότατος"
"7","Κυίντιλλε","Κυίντιλλε"
"8",",",","
"9","κελευσθεὶς","κελεύω"
"10","προσφέρω","προσφέρω"
"11","σοι","σύ"
"12","δῶρον","δῶρον"
"13","τοὺς","ὁ"
"14","μακροβίους","μακρόβιος"
"15",",",","
"16","πάλαι","πάλαι"
"17","μὲν","μέν"
"18","τὸ","ὁ"
"19","ὄναρ","ὄναρ"
"20","ἰδὼν","ὁράω"
"21","καὶ","καί"
"22","ἱστορήσας","ἱστοράω"
"23","τοῖς","ὁ"
"24","φίλοις","φίλος"
"25",",",","
"26","ὅτε","ὅτε"
"27","ἐτίθεσο","τίθημι"
"28","τῷ","ὁ"
"29","δευτέρῳ","δεύτερος"
"30","σου","σύ"
"31","παιδὶ","παῖς"
"32","τοὔ","τοὔ"
"33","νομα","νομα"
"34","·","·"
"35","συμβαλεῖν","συμβάλλω"
"36","δὲ","δέ"
"37","οὐκ","οὐ"
"38","ἔχων","ἔχω"
"39","τίνας","τίς"
"40","ὁ","ὁ"
"41","θεὸς","θεός"
"42","κελεύει","κελεύω"
"43","μοι","ἐγώ"
"44","προσφέρειν","προσφέρω"
"45","σοι","σύ"
"46","τοὺς","ὁ"
"47","μακροβίους","μακρόβιος"
"48",",",","
"49","τότε","τότε"
"50","μὲν","μέν"
"51","εὐξάμην","εὐξάμη"
"52","τοῖς","ὁ"
"53","θεοῖς","θεός"
"54","ἐπὶ","ἐπί"
"55","μήκιστον","μήκιστος"
"56","ὑμᾶς","ὑμεῖς"
"57","βιῶναι","βιόω"
"58","σέ","σύ"
"59","τε","τε"
"60","αὐτὸν","αὐτός"
"61","καὶ","καί"
"62","παῖδας","παῖς"
"63","τοὺς","ὁ"
"64","σούς","σός"
"65",",",","
"66","τοῦτο","οὗτος"
"67","συμφέρειν","συμφέρω"
"68","νομίζων","νομίζω"
"69","καὶ","καί"
"70","σύμπαντι","σύμπας"
"71","μὲν","μέν"
"72","τῷ","ὁ"
"73","τῶν","ὁ"
"74","ἀνθρώπων","ἄνθρωπος"
"75","γένει","γένος"
"76",",",","
"77","πρὸ","πρό"
"78","δὲ","δέ"
"79","τῶν","ὁ"
"80","ἁπάντων","ἅπας"
"81","αὐτῷ","αὐτός"
"82","τε","τε"
"83","ἐμοὶ","ἐγώ"
"84","καὶ","καί"
"85","πᾶσι","πᾶς"
"86","τοῖς","ὁ"
"87","ἐμοῖς","ἐμός"
"88","·","·"
"89","καὶ","καί"
"90","γὰρ","γάρ"
"91","κἀμοί","ἐγώ"
"92","τι","τίς"
"93","ἀγαθὸν","ἀγαθός"
"94","ἐδόκει","δοκέω"
"95","προσημαίνειν","προσημαίνω"
"96","ὁ","ὁ"
"97","θεός","θεός"
"98",".","."
"99","σκεπτόμενος","σκοπέω"
"100","δὲ","δέ"
"101","κατʼ","κατά"
