"ID","TOKEN","IS_PUNCT"
"1","Συμεὼν","FALSE"
"2","Πέτρος","FALSE"
"3","δοῦλος","FALSE"
"4","καὶ","FALSE"
"5","ἀπόστολος","FALSE"
"6","Ἰησοῦ","FALSE"
"7","Χριστοῦ","FALSE"
"8","τοῖς","FALSE"
"9","ἰσότιμον","FALSE"
"10","ἡμῖν","FALSE"
"11","λαχοῦσιν","FALSE"
"12","πίστιν","FALSE"
"13","ἐν","FALSE"
"14","δικαιοσύνῃ","FALSE"
"15","τοῦ","FALSE"
"16","θεοῦ","FALSE"
"17","ἡμῶν","FALSE"
"18","καὶ","FALSE"
"19","σωτῆρος","FALSE"
"20","Ἰησοῦ","FALSE"
"21","Χριστοῦ","FALSE"
"22","·","TRUE"
"23","χάρις","FALSE"
"24","ὑμῖν","FALSE"
"25","καὶ","FALSE"
"26","εἰρήνη","FALSE"
"27","πληθυνθείη","FALSE"
"28","ἐν","FALSE"
"29","ἐπιγνώσει","FALSE"
"30","τοῦ","FALSE"
"31","θεοῦ","FALSE"
"32","καὶ","FALSE"
"33","Ἰησοῦ","FALSE"
"34","τοῦ","FALSE"
"35","κυρίου","FALSE"
"36","ἡμῶν","FALSE"
"37",".","TRUE"
"38","Ὡς","FALSE"
"39","πάντα","FALSE"
"40","ἡμῖν","FALSE"
"41","τῆς","FALSE"
"42","θείας","FALSE"
"43","δυνάμεως","FALSE"
"44","αὐτοῦ","FALSE"
"45","τὰ","FALSE"
"46","πρὸς","FALSE"
"47","ζωὴν","FALSE"
"48","καὶ","FALSE"
"49","εὐσέβειαν","FALSE"
"50","δεδωρημένης","FALSE"
"51","διὰ","FALSE"
"52","τῆς","FALSE"
"53","ἐπιγνώσεως","FALSE"
"54","τοῦ","FALSE"
"55","καλέσαντος","FALSE"
"56","ἡμᾶς","FALSE"
"57","ἰδίᾳ","FALSE"
"58","δόξῃ","FALSE"
"59","καὶ","FALSE"
"60","ἀρετῇ","FALSE"
"61",",","TRUE"
"62","διʼ","FALSE"
"63","ὧν","FALSE"
"64","τὰ","FALSE"
"65","τίμια","FALSE"
"66","καὶ","FALSE"
"67","μέγιστα","FALSE"
"68","ἡμῖν","FALSE"
"69","ἐπαγγέλματα","FALSE"
"70","δεδώρηται","FALSE"
"71",",","TRUE"
"72","ἵνα","FALSE"
"73","διὰ","FALSE"
"74","τούτων","FALSE"
"75","γένησθε","FALSE"
"76","θείας","FALSE"
"77","κοινωνοὶ","FALSE"
"78","φύσεως","FALSE"
"79",",","TRUE"
"80","ἀποφυγόντες","FALSE"
"81","τῆς","FALSE"
"82","ἐν","FALSE"
"83","τῷ","FALSE"
"84","κόσμῳ","FALSE"
"85","ἐν","FALSE"
"86","ἐπιθυμίᾳ","FALSE"
"87","φθορᾶς","FALSE"
"88",".","TRUE"
"89","καὶ","FALSE"
"90","αὐτὸ","FALSE"
"91","τοῦτο","FALSE"
"92","δὲ","FALSE"
"93","σπουδὴν","FALSE"
"94","πᾶσαν","FALSE"
"95","παρεισενέγκαντες","FALSE"
