"ID","TOKEN","UPOS"
"1","Συμεὼν","PROPN"
"2","Πέτρος","PROPN"
"3","δοῦλος","NOUN"
"4","καὶ","CCONJ"
"5","ἀπόστολος","NOUN"
"6","Ἰησοῦ","PROPN"
"7","Χριστοῦ","PROPN"
"8","τοῖς","DET"
"9","ἰσότιμον","ADJ"
"10","ἡμῖν","PRON"
"11","λαχοῦσιν","VERB"
"12","πίστιν","NOUN"
"13","ἐν","ADP"
"14","δικαιοσύνῃ","NOUN"
"15","τοῦ","DET"
"16","θεοῦ","NOUN"
"17","ἡμῶν","PRON"
"18","καὶ","CCONJ"
"19","σωτῆρος","NOUN"
"20","Ἰησοῦ","PROPN"
"21","Χριστοῦ","PROPN"
"22","·","PUNCT"
"23","χάρις","NOUN"
"24","ὑμῖν","PRON"
"25","καὶ","CCONJ"
"26","εἰρήνη","NOUN"
"27","πληθυνθείη","VERB"
"28","ἐν","ADP"
"29","ἐπιγνώσει","NOUN"
"30","τοῦ","DET"
"31","θεοῦ","NOUN"
"32","καὶ","CCONJ"
"33","Ἰησοῦ","PROPN"
"34","τοῦ","DET"
"35","κυρίου","NOUN"
"36","ἡμῶν","PRON"
"37",".","PUNCT"
"38","Ὡς","ADV"
"39","πάντα","DET"
"40","ἡμῖν","PRON"
"41","τῆς","DET"
"42","θείας","ADJ"
"43","δυνάμεως","NOUN"
"44","αὐτοῦ","PRON"
"45","τὰ","DET"
"46","πρὸς","ADP"
"47","ζωὴν","NOUN"
"48","καὶ","CCONJ"
"49","εὐσέβειαν","NOUN"
"50","δεδωρημένης","VERB"
"51","διὰ","ADP"
"52","τῆς","DET"
"53","ἐπιγνώσεως","NOUN"
"54","τοῦ","DET"
"55","καλέσαντος","VERB"
"56","ἡμᾶς","PRON"
"57","ἰδίᾳ","ADJ"
"58","δόξῃ","NOUN"
"59","καὶ","CCONJ"
"60","ἀρετῇ","NOUN"
"61",",","PUNCT"
"62","διʼ","ADP"
"63","ὧν","PRON"
"64","τὰ","DET"
"65","τίμια","ADJ"
"66","καὶ","CCONJ"
"67","μέγιστα","ADJ"
"68","ἡμῖν","PRON"
"69","ἐπαγγέλματα","NOUN"
"70","δεδώρηται","VERB"
"71",",","PUNCT"
"72","ἵνα","SCONJ"
"73","διὰ","ADP"
"74","τούτων","ADJ"
"75","γένησθε","VERB"
"76","θείας","ADJ"
"77","κοινωνοὶ","NOUN"
"78","φύσεως","NOUN"
"79",",","PUNCT"
"80","ἀποφυγόντες","VERB"
"81","τῆς","DET"
"82","ἐν","ADP"
"83","τῷ","DET"
"84","κόσμῳ","NOUN"
"85","ἐν","ADP"
"86","ἐπιθυμίᾳ","NOUN"
"87","φθορᾶς","NOUN"
"88",".","PUNCT"
"89","καὶ","CCONJ"
"90","αὐτὸ","DET"
"91","τοῦτο","DET"
"92","δὲ","ADV"
"93","σπουδὴν","NOUN"
"94","πᾶσαν","DET"
"95","παρεισενέγκαντες","VERB"
"96","ἐπιχορηγήσατε","VERB"
"97","ἐν","ADP"
"98","τῇ","DET"
"99","πίστει","NOUN"
"100","ὑμῶν","PRON"
"101","τὴν","DET"
"102","ἀρετήν","NOUN"
"103",",","PUNCT"
"104","ἐν","ADP"
"105","δὲ","ADV"
"106","τῇ","DET"
"107","ἀρετῇ","NOUN"
"108","τὴν","DET"
"109","γνῶσιν","NOUN"
"110",",","PUNCT"
"111","ἐν","ADP"
"112","δὲ","ADV"
"113","τῇ","DET"
"114","γνώσει","NOUN"
"115","τὴν","DET"
"116","ἐγκράτειαν","NOUN"
"117",",","PUNCT"
"118","ἐν","ADP"
"119","δὲ","ADV"
"120","τῇ","DET"
"121","ἐγκρατείᾳ","NOUN"
"122","τὴν","DET"
"123","ὑπομονήν","NOUN"
"124",",","PUNCT"
"125","ἐν","ADP"
"126","δὲ","ADV"
"127","τῇ","DET"
"128","ὑπομονῇ","NOUN"
"129","τὴν","DET"
"130","εὐσέβειαν","NOUN"
"131",",","PUNCT"
"132","ἐν","ADP"
"133","δὲ","ADV"
"134","τῇ","DET"
"135","εὐσεβείᾳ","NOUN"
"136","τὴν","DET"
"137","φιλαδελφίαν","NOUN"
"138",",","PUNCT"
"139","ἐν","ADP"
"140","δὲ","ADV"
"141","τῇ","DET"
"142","φιλαδελφίᾳ","NOUN"
"143","τὴν","DET"
"144","ἀγάπην","NOUN"
"145","·","PUNCT"
"146","ταῦτα","ADJ"
"147","γὰρ","ADV"
"148","ὑμῖν","PRON"
"149","ὑπάρχοντα","VERB"
"150","καὶ","CCONJ"
"151","πλεονάζοντα","VERB"
"152","οὐκ","ADV"
"153","ἀργοὺς","ADJ"
"154","οὐδὲ","CCONJ"
"155","ἀκάρπους","ADJ"
"156","καθίστησιν","VERB"
"157","εἰς","ADP"
"158","τὴν","DET"
"159","τοῦ","DET"
"160","κυρίου","NOUN"
"161","ἡμῶν","PRON"
"162","Ἰησοῦ","PROPN"
"163","Χριστοῦ","PROPN"
"164","ἐπίγνωσιν","NOUN"
"165","·","PUNCT"
"166","ᾧ","PRON"
"167","γὰρ","ADV"
"168","μὴ","ADV"
"169","πάρεστιν","VERB"
"170","ταῦτα","ADJ"
"171",",","PUNCT"
"172","τυφλός","ADJ"
"173","ἐστιν","AUX"
"174","μυωπάζων","VERB"
"175",",","PUNCT"
"176","λήθην","NOUN"
"177","λαβὼν","VERB"
"178","τοῦ","DET"
"179","καθαρισμοῦ","NOUN"
"180","τῶν","DET"
"181","πάλαι","ADV"
"182","αὐτοῦ","PRON"
"183","ἁμαρτημάτων","NOUN"
"184",".","PUNCT"
"185","διὸ","ADV"
"186","μᾶλλον","ADV"
"187",",","PUNCT"
"188","ἀδελφοί","NOUN"
"189",",","PUNCT"
"190","σπουδάσατε","VERB"
"191","βεβαίαν","ADJ"
"192","ὑμῶν","PRON"
"193","τὴν","DET"
"194","κλῆσιν","NOUN"
"195","καὶ","CCONJ"
"196","ἐκλογὴν","NOUN"
"197","ποιεῖσθαι","VERB"
"198","·","PUNCT"
"199","ταῦτα","ADJ"
"200","γὰρ","ADV"
"201","ποιοῦντες","VERB"
"202","οὐ","ADV"
"203","μὴ","ADV"
"204","πταίσητέ","VERB"
"205","ποτε","ADV"
"206","·","PUNCT"
"207","οὕτως","ADV"
"208","γὰρ","ADV"
"209","πλουσίως","ADV"
"210","ἐπιχορηγηθήσεται","VERB"
"211","ὑμῖν","PRON"
"212","ἡ","DET"
"213","εἴσοδος","NOUN"
"214","εἰς","ADP"
"215","τὴν","DET"
"216","αἰώνιον","ADJ"
"217","βασιλείαν","NOUN"
"218","τοῦ","DET"
"219","κυρίου","NOUN"
"220","ἡμῶν","PRON"
"221","καὶ","CCONJ"
"222","σωτῆρος","NOUN"
"223","Ἰησοῦ","PROPN"
"224","Χριστοῦ","PROPN"
"225",".","PUNCT"
"226","Διὸ","ADV"
"227","μελλήσω","VERB"
"228","ἀεὶ","ADV"
"229","ὑμᾶς","PRON"
"230","ὑπομιμνῄσκειν","VERB"
"231","περὶ","ADP"
"232","τούτων","ADJ"
"233",",","PUNCT"
"234","καίπερ","ADV"
"235","εἰδότας","VERB"
"236","καὶ","CCONJ"
"237","ἐστηριγμένους","VERB"
"238","ἐν","ADP"
"239","τῇ","DET"
"240","παρούσῃ","VERB"
