"ID","TOKEN","UPOS"
"1","καὶ","CCONJ"
"2","ἡ","DET"
"3","ἐλπὶς","NOUN"
"4","αὐτοῦ","PRON"
"5","ἐπ᾿","ADP"
"6","αὐτόν","PRON"
"7","ἡμεῖς","PRON"
"8","δὲ","ADV"
"9","ἐλπιοῦμεν","VERB"
"10","ἐπὶ","ADP"
"11","τὸν","DET"
"12","θεὸν","NOUN"
"13","τὸν","DET"
"14","σωτῆρα","NOUN"
"15","ἡμῶν","PRON"
"16","ὅτι","SCONJ"
"17","τὸ","DET"
"18","κράτος","NOUN"
"19","τοῦ","DET"
"20","θεοῦ","NOUN"
"21","ἡμῶν","PRON"
"22","εἰς","ADP"
"23","τὸν","DET"
"24","αἰῶνα","NOUN"
"25","μετ᾿","ADP"
"26","ἐλέου","NOUN"
"27","καὶ","CCONJ"
"28","ἡ","DET"
"29","βασιλεία","NOUN"
"30","τοῦ","DET"
"31","θεοῦ","NOUN"
"32","ἡμῶν","PRON"
"33","εἰς","ADP"
"34","τὸν","DET"
"35","αἰῶνα","NOUN"
"36","ἐπὶ","ADP"
"37","τὰ","DET"
"38","ἔθνη","NOUN"
"39","ἐν","ADP"
"40","κρίσει","NOUN"
"41","Σύ","PRON"
"42","κύριε","NOUN"
"43","ᾑρετίσω","VERB"
"44","τὸν","DET"
"45","Δαυιδ","PROPN"
"46","βασιλέα","NOUN"
"47","ἐπὶ","ADP"
"48","᾽Ισραὴλ","PROPN"
"49","καὶ","CCONJ"
"50","σὺ","PRON"
"51","ὤμοσας","VERB"
"52","αὐτῷ","PRON"
"53","περὶ","ADP"
"54","τοῦ","DET"
"55","σπέρματος","NOUN"
"56","αὐτοῦ","PRON"
"57","εἰς","ADP"
"58","τὸν","DET"
"59","αἰῶνα","NOUN"
"60","τοῦ","DET"
"61","μὴ","ADV"
"62","ἐκλείπειν","VERB"
"63","ἀπέναντί","ADP"
"64","σου","PRON"
"65","βασίλειον","ADJ"
"66","αὐτοῦ","PRON"
"67","καὶ","CCONJ"
"68","ἐν","ADP"
"69","ταῖς","DET"
"70","ἁμαρτίαις","NOUN"
"71","ἡμῶν","PRON"
"72","ἐπανέστησαν","VERB"
"73","ἡμῖν","PRON"
"74","ἁμαρτωλοί","ADJ"
"75","ἐπέθεντο","VERB"
"76","ἡμῖν","PRON"
"77","καὶ","CCONJ"
"78","ἔξωσαν","VERB"
"79","ἡμᾶς","PRON"
"80","οἷς","PRON"
"81","οὐκ","ADV"
"82","ἐπηγγείλω","VERB"
"83","μετὰ","ADP"
"84","βίας","NOUN"
"85","ἀφείλοντο","VERB"
"86","καὶ","CCONJ"
"87","οὐκ","ADV"
"88","ἐδόξασαν","VERB"
"89","τὸ","DET"
"90","ὄνομά","NOUN"
"91","σου","PRON"
"92","τὸ","DET"
"93","ἔντιμον","ADJ"
"94","ἐν","ADP"
"95","δόξῃ","NOUN"
"96","ἔθεντο","VERB"
"97","βασίλειον","ADJ"
