"ID","TOKEN","LEMMA"
"1","ΠΕΡΙ","περί"
"2","ΚΟΣΜΟΥ","ΚΟΣΜΟΥ"
"3","ΠΡΟΣ","ΠΡΟΣ"
"4","ΑΛΕΞΑΝΔΡΟΝ","ΑΛΕΞΑΝΔΡΟΝ"
"5",".","."
"6","ΠΟΛΛΑΚΙΣ","ΠΟΛΛΑΚΙΣ"
"7","μὲν","μέν"
"8","ἔμοιγε","ἐγώ"
"9","θεῖόν","θεῖος"
"10","τι","τίς"
"11","καὶ","καί"
"12","δαιμόνιον","δαιμόνιον"
"13","ὄντως","ὄντως"
"14","χρῆμα","χρῆμα"
"15","ὦ","ὦ"
"16","Ἀλέξανδρε","Ἀλέξανδρος"
"17","ἡ","ὁ"
"18","φιλοσοφία","φιλοσοφία"
"19","ἔδοξεν","δοκέω"
"20","εἶναι","εἰμί"
"21",",",","
"22","μάλιστα","μάλα"
"23","δὲ","δέ"
"24","ἐν","ἐν"
"25","οἷς","ὅς"
"26","μόνη","μόνος"
"27","διαραμένη","διαραμένη"
"28","πρὸς","πρός"
"29","τὴν","ὁ"
"30","τῶν","ὁ"
"31","ὅλων","ὅλος"
"32","θέαν","θέα"
"33","ἐσπούδασε","σπουδάζω"
"34","γνῶναι","γιγνώσκω"
"35","τὴν","ὁ"
"36","ἐν","ἐν"
"37","αὐτοῖς","αὐτός"
"38","ἀλήθειαν","ἀλήθεια"
"39",",",","
"40","καὶ","καί"
"41","τῶν","ὁ"
"42","ἄλλων","ἄλλος"
"43","ταύτης","οὗτος"
"44","ἀποστάντων","ἀφίστημι"
"45","διὰ","διά"
"46","τὸ","ὁ"
"47","ὕψος","ὕψος"
"48","καὶ","καί"
"49","τὸ","ὁ"
"50","μέγεθος","μέγεθος"
"51",",",","
"52","αὕτη","οὗτος"
"53","τὸ","ὁ"
"54","πρᾶγμα","πρᾶγμα"
"55","οὐκ","οὐ"
"56","ἔδεισεν","δείδω"
"57","οὐδ","οὐδ"
"58","αὑτὴν","ἑαυτοῦ"
"59","τῶν","ὁ"
"60","καλλίστων","καλός"
"61","ἀπηξίωσεν","ἀπαξιόω"
"62",",",","
"63","ἀλλὰ","ἀλλά"
"64","καὶ","καί"
"65","συγγενεστάτην","συγγενεστάτης"
"66","ἑαυτῇ","ἑαυτοῦ"
"67","καὶ","καί"
"68","μάλιστα","μάλα"
"69","πρέπουσαν","πρέπω"
"70","ἐνόμισεν","νομίζω"
"71","εἶναι","εἰμί"
"72","τὴν","ὁ"
"73","ἐκείνων","ἐκεῖνος"
"74","μάθησιν","μάθησις"
"75",".","."
"76","Ἐπειδὴ","ἐπειδή"
"77","γὰρ","γάρ"
"78","οὐχ","οὐ"
"79","οἷόν","οἷος"
"80","τε","τε"
"81","ἦν","εἰμί"
"82","τῷ","ὁ"
"83","σώματι","σῶμα"
"84","εἰς","εἰς"
"85","τὸν","ὁ"
"86","οὐράνιον","οὐράνιος"
"87","ἀφικέσθαι","ἀφικνέομαι"
"88","τόπον","τόπος"
"89","καὶ","καί"
"90","τὴν","ὁ"
"91","γῆν","γῆ"
"92","ἐκλιπόντα","ἐκλείπω"
"93","τὸν","ὁ"
"94","οὐράνιον","οὐράνιος"
"95","ἐκεῖνον","ἐκεῖνος"
"96","χῶρον","χῶρος"
"97","κατοπτεῦσαι","κατοπτεύω"
"98",",",","
"99","καθάπερ","καθάπερ"
"100","οἱ","ὁ"
"101","ἀνόητοί","ἀνόητός"
"102","ποτε","ποτε"
"103","ἐπενόουν","ἐπινοέω"
"104","Ἀλωάδαι","Ἀλωάδαι"
"105",",",","
"106","ἡ","ὁ"
"107","γοῦν","γοῦν"
"108","ψυχὴ","ψυχή"
"109","διὰ","διά"
"110","φιλοσοφίας","φιλοσοφία"
"111",",",","
