"ID","TOKEN","UPOS"
"1","Μίκυλλος","PROPN"
"2","ἀλλὰ","CCONJ"
"3","σέ","PRON"
"4",",","PUNCT"
"5","κάκιστε","ADJ"
"6","ἀλεκτρυών","NOUN"
"7",",","PUNCT"
"8","ὁ","DET"
"9","Ζεὺς","PROPN"
"10","αὐτὸς","DET"
"11","ἐπιτρίψειε","VERB"
"12","φθονερὸν","ADJ"
"13","οὕτω","ADV"
"14","καὶ","CCONJ"
"15","ὀξύφωνον","ADJ"
"16","ὄντα","AUX"
"17",",","PUNCT"
"18","ὃς","PRON"
"19","με","PRON"
"20","πλουτοῦντα","VERB"
"21","καὶ","CCONJ"
"22","ἡδίστῳ","ADJ"
"23","ὀνείρῳ","NOUN"
"24","συνόντα","VERB"
"25","καὶ","CCONJ"
"26","θαυμαστὴν","ADJ"
"27","εὐδαιμονίαν","NOUN"
"28","εὐδαιμονοῦντα","VERB"
"29","διάτορόν","ADJ"
"30","τι","DET"
"31","καὶ","CCONJ"
"32","γεγωνὸς","ADJ"
"33","ἀναβοήσας","VERB"
"34","ἐπήγειρας","VERB"
"35",",","PUNCT"
"36","ὡς","SCONJ"
"37","μηδὲ","ADV"
"38","νύκτωρ","ADV"
"39","γοῦν","ADV"
"40","τὴν","DET"
"41","πολὺ","ADJ"
"42","σοῦ","PRON"
"43","μιαρωτέραν","ADJ"
"44","πενίαν","NOUN"
"45","διαφύγοιμι","VERB"
"46",".","PUNCT"
"47","καίτοι","ADV"
"48","εἴ","SCONJ"
"49","γε","ADV"
"50","χρὴ","VERB"
"51","τεκμαίρεσθαι","VERB"
"52","τῇ","DET"
"53","τε","CCONJ"
"54","ἡσυχίᾳ","NOUN"
"55","πολλῇ","ADJ"
"56","ἔτι","ADV"
"57","οὔσῃ","AUX"
"58","καὶ","CCONJ"
"59","τῷ","DET"
"60","κρύει","NOUN"
"61","μηδέπω","ADV"
"62","με","PRON"
"63","τὸ","DET"
"64","ὄρθριον","ADJ"
"65","ὥσπερ","ADV"
