"ID","TOKEN","LEMMA"
"1","Παῦλος","Παῦλος"
"2","κλητὸς","κλητός"
"3","ἀπόστολος","ἀπόστολος"
"4","Χριστοῦ","Χριστός"
"5","Ἰησοῦ","Ἰησοῦς"
"6","διὰ","διά"
"7","θελήματος","θέλημα"
"8","θεοῦ","θεός"
"9","καὶ","καί"
"10","Σωσθένης","Σωσθένης"
"11","ὁ","ὁ"
"12","ἀδελφὸς","ἀδελφός"
"13","τῇ","ὁ"
"14","ἐκκλησίᾳ","ἐκκλησία"
"15","τοῦ","ὁ"
"16","θεοῦ","θεός"
"17",",",","
"18","ἡγιασμένοις","ἁγιάζω"
"19","ἐν","ἐν"
"20","Χριστῷ","Χριστός"
"21","Ἰησοῦ","Ἰησοῦς"
"22",",",","
"23","τῇ","ὁ"
"24","οὔσῃ","εἰμί"
"25","ἐν","ἐν"
"26","Κορίνθῳ","Κόρινθος"
"27",",",","
"28","κλητοῖς","κλητός"
"29","ἁγίοις","ἅγιος"
"30",",",","
"31","σὺν","σύν"
"32","πᾶσιν","πᾶς"
"33","τοῖς","ὁ"
"34","ἐπικαλουμένοις","ἐπικαλέω"
"35","τὸ","ὁ"
"36","ὄνομα","ὄνομα"
"37","τοῦ","ὁ"
"38","κυρίου","κύριος"
"39","ἡμῶν","ἡμεῖς"
"40","Ἰησοῦ","Ἰησοῦς"
"41","Χριστοῦ","Χριστός"
"42","ἐν","ἐν"
"43","παντὶ","πᾶς"
"44","τόπῳ","τόπος"
"45","αὐτῶν","αὐτός"
"46","καὶ","καί"
"47","ἡμῶν","ἡμεῖς"
"48","·","·"
"49","χάρις","χάρις"
"50","ὑμῖν","ὑμεῖς"
"51","καὶ","καί"
"52","εἰρήνη","εἰρήνη"
"53","ἀπὸ","ἀπό"
"54","θεοῦ","θεός"
"55","πατρὸς","πατήρ"
"56","ἡμῶν","ἡμεῖς"
"57","καὶ","καί"
"58","κυρίου","κύριος"
"59","Ἰησοῦ","Ἰησοῦς"
"60","Χριστοῦ","Χριστός"
"61",".","."
"62","Εὐχαριστῶ","εὐχαριστέω"
"63","τῷ","ὁ"
"64","θεῷ","θεός"
"65","μου","ἐγώ"
"66","πάντοτε","πάντοτε"
"67","περὶ","περί"
"68","ὑμῶν","ὑμεῖς"
"69","ἐπὶ","ἐπί"
"70","τῇ","ὁ"
"71","χάριτι","χάρις"
"72","τοῦ","ὁ"
"73","θεοῦ","θεός"
"74","τῇ","ὁ"
"75","δοθείσῃ","δίδωμι"
"76","ὑμῖν","ὑμεῖς"
"77","ἐν","ἐν"
"78","Χριστῷ","Χριστός"
