"ID","TOKEN","IS_PUNCT"
"1","Παῦλος","FALSE"
"2","κλητὸς","FALSE"
"3","ἀπόστολος","FALSE"
"4","Χριστοῦ","FALSE"
"5","Ἰησοῦ","FALSE"
"6","διὰ","FALSE"
"7","θελήματος","FALSE"
"8","θεοῦ","FALSE"
"9","καὶ","FALSE"
"10","Σωσθένης","FALSE"
"11","ὁ","FALSE"
"12","ἀδελφὸς","FALSE"
"13","τῇ","FALSE"
"14","ἐκκλησίᾳ","FALSE"
"15","τοῦ","FALSE"
"16","θεοῦ","FALSE"
"17",",","TRUE"
"18","ἡγιασμένοις","FALSE"
"19","ἐν","FALSE"
"20","Χριστῷ","FALSE"
"21","Ἰησοῦ","FALSE"
"22",",","TRUE"
"23","τῇ","FALSE"
"24","οὔσῃ","FALSE"
"25","ἐν","FALSE"
"26","Κορίνθῳ","FALSE"
"27",",","TRUE"
"28","κλητοῖς","FALSE"
"29","ἁγίοις","FALSE"
"30",",","TRUE"
"31","σὺν","FALSE"
"32","πᾶσιν","FALSE"
"33","τοῖς","FALSE"
"34","ἐπικαλουμένοις","FALSE"
"35","τὸ","FALSE"
"36","ὄνομα","FALSE"
"37","τοῦ","FALSE"
"38","κυρίου","FALSE"
"39","ἡμῶν","FALSE"
"40","Ἰησοῦ","FALSE"
"41","Χριστοῦ","FALSE"
"42","ἐν","FALSE"
"43","παντὶ","FALSE"
"44","τόπῳ","FALSE"
"45","αὐτῶν","FALSE"
"46","καὶ","FALSE"
"47","ἡμῶν","FALSE"
"48","·","TRUE"
"49","χάρις","FALSE"
"50","ὑμῖν","FALSE"
"51","καὶ","FALSE"
"52","εἰρήνη","FALSE"
"53","ἀπὸ","FALSE"
"54","θεοῦ","FALSE"
"55","πατρὸς","FALSE"
"56","ἡμῶν","FALSE"
"57","καὶ","FALSE"
"58","κυρίου","FALSE"
"59","Ἰησοῦ","FALSE"
"60","Χριστοῦ","FALSE"
"61",".","TRUE"
"62","Εὐχαριστῶ","FALSE"
"63","τῷ","FALSE"
"64","θεῷ","FALSE"
"65","μου","FALSE"
"66","πάντοτε","FALSE"
"67","περὶ","FALSE"
"68","ὑμῶν","FALSE"
"69","ἐπὶ","FALSE"
"70","τῇ","FALSE"
"71","χάριτι","FALSE"
"72","τοῦ","FALSE"
"73","θεοῦ","FALSE"
"74","τῇ","FALSE"
"75","δοθείσῃ","FALSE"
"76","ὑμῖν","FALSE"
"77","ἐν","FALSE"
"78","Χριστῷ","FALSE"
"79","Ἰησοῦ","FALSE"
"80",",","TRUE"
"81","ὅτι","FALSE"
"82","ἐν","FALSE"
"83","παντὶ","FALSE"
"84","ἐπλουτίσθητε","FALSE"
"85","ἐν","FALSE"
"86","αὐτῷ","FALSE"
"87",",","TRUE"
"88","ἐν","FALSE"
"89","παντὶ","FALSE"
"90","λόγῳ","FALSE"
"91","καὶ","FALSE"
"92","πάσῃ","FALSE"
"93","γνώσει","FALSE"
"94",",","TRUE"
"95","καθὼς","FALSE"
"96","τὸ","FALSE"
"97","μαρτύριον","FALSE"
"98","τοῦ","FALSE"
"99","Χριστοῦ","FALSE"
"100","ἐβεβαιώθη","FALSE"
"101","ἐν","FALSE"
"102","ὑμῖν","FALSE"
"103",",","TRUE"
"104","ὥστε","FALSE"
"105","ὑμᾶς","FALSE"
"106","μὴ","FALSE"
"107","ὑστερεῖσθαι","FALSE"
"108","ἐν","FALSE"
"109","μηδενὶ","FALSE"
"110","χαρίσματι","FALSE"
"111",",","TRUE"
"112","ἀπεκδεχομένους","FALSE"
"113","τὴν","FALSE"
"114","ἀποκάλυψιν","FALSE"
"115","τοῦ","FALSE"
"116","κυρίου","FALSE"
"117","ἡμῶν","FALSE"
"118","Ἰησοῦ","FALSE"
"119","Χριστοῦ","FALSE"
"120","·","TRUE"
"121","ὃς","FALSE"
"122","καὶ","FALSE"
