"ID","TOKEN","NER"
"1",".","O"
"2","ΠΡΟΣ","O"
"3","ΑΝΑΞΕΝΤΙΟΝ","PERSON"
"4",".","O"
"5","ὁρῶν","O"
"6","σε","O"
"7","πρὸς","O"
"8","τὰς","O"
"9","παρὰ","O"
"10","τοῦ","O"
"11","πατρός","O"
"12",",","O"
"13","ὦ","O"
"14","φίλτατε","O"
"15",",","O"
"16","τεταραγμένον","O"
"17","ἐπιστολὰς","O"
"18","καὶ","O"
"19","ἄμα","O"
"20","τῶν","O"
"21","ἐνταυθοῖ","O"
"22","τινας","O"
"23","αἰσθανόμενος","O"
"24","ταὐτὰ","O"
"25","ποιοῦντας","O"
"26","τοῖς","O"
"27","γράμμασιν","O"
"28","οἶμαι","O"
"29","δεῖν","O"
"30","ποιεῖν","O"
"31","ὰφ","O"
"32","ὧν","O"
"33","ἔση","O"
"34","βέλτιον","O"
"35","βεβουλευμένος","O"
"36",".","O"
"37","ἴσως","O"
"38","μέν","O"
"39","γάρ","O"
"40","ἔσται","O"
"41","τι","O"
"42","καὶ","O"
"43","τῷ","O"
"44","συμβούλῳ","O"
"45",",","O"
"46","πολὺ","O"
"47","μέντοι","O"
"48","τῷ","O"
"49","πεισθέντι","O"
"50","μεῖζον","O"
"51","ἢ","O"
"52","τῷ","O"
"53","πεπεικότι","O"
"54","τὸ","O"
"55","κέρδος","O"
"56",".","O"
"57","Τὰ","O"
"58","μὲν","O"
"59","οὑ","O"
"60","ν","O"
"61","ἀγγελλόμενα","O"
"62","περὶ","O"
"63","τὸν","O"
"64","σὸν","O"
"65","εἶναι","O"
"66","νυνὶ","O"
"67","πατέρα","O"
"68","διὰ","O"
"69","τὴν","O"
"70","σὴν","O"
"71","ὧς","O"
"72","ἡμᾶς","O"
"73","ὁδόν","O"
"74",",","O"
"75","τά","O"
"76","μὲν","O"
"77","ἔργοις","O"
"78",",","O"
"79","τὰ","O"
"80","δὲ","O"
"81","λόγοις","O"
"82",",","O"
"83","τῷ","O"
"84","πάσχοντι","O"
"85","λύπην","O"
"86","οὐ","O"
"87","μικρὰν","O"
"88","ἔχοντα","O"
"89","ἑκάτερα","O"
"90","καὶ","O"
"91","ἡμᾶς","O"
"92","ἂν","O"
"93","εἰκότως","O"
"94","λυποίη","O"
"95",".","O"
"96","μὴ","O"
"97","γάρ","O"
"98","με","O"
"99","ὑπολάβῃς","O"
"100","ἐθίζειν","O"
"101","σε","O"
"102","τοῦ","O"
"103","γεννήσαντος","O"
"104","ὀλι","O"
"105","γωρεῖν","O"
"106",".","O"
"107","ἅ","O"
"108","τε","O"
"109","γὰρ","O"
"110","οἱ","O"
"111","νόμοι","O"
"112","λέγουσιν","O"
"113","οἶδα","O"
"114","καὶ","O"
"115","πρὸς","O"
"116","Α","O"
"117",".","O"
"118","Ρ","O"
"119",".","O"
"120","Ι","O"
"121",".","O"
"122","Β","O"
"123",".","O"
"124","τοῖς","O"
"125","ὐπ","O"
"126","ἀνθρώπων","O"
"127","κειμένοις","O"
"128","τούτοις","O"
"129","τὸν","O"
"130","τῆς","O"
"131","φύσεως","O"
"132","οὐκ","O"
"133","ἀγνοῶ","O"
"134","καὶ","O"
"135","ὅτι","O"
"136","μετὰ","O"
"137","τούς","O"
"138","θεοὺς","O"
"139","τοῦτο","O"
"140","τίμιον","O"
"141","καὶ","O"
"142","ὅτι","O"
"143","τούτῳ","O"
"144","τά","O"
"145","μέγιστα","O"
"146","τῶν","O"
"147","χρεῶν","O"
"148","ὀφείλομεν","O"
"149","καὶ","O"
"150","οὐκ","O"
"151","ἐλάττω","O"
"152","γε","O"
"153","ἡ","O"
"154","πατρί","O"
"155","·","O"
"156","σι","O"
"157","καὶ","O"
"158","ὅτι","O"
"159","χείρων","O"
"160","τῶν","O"
"161","θηρίων","O"
"162","ὁ","O"
"163","περὶ","O"
"164","ταῦτα","O"
"165","ἁμαρτάνων","O"
"166",".","O"
"167","πᾶν","O"
"168","γὰρ","O"
"169","ἀδίκημα","O"
"170","τοῦδε","O"
"171","με","O"
"172","τριώτερον","O"
"173",",","O"
"174","καὶ","O"
"175","πολεμίων","O"
"176","ἐπιόντων","O"
"177","δεῖ","O"
"178","γονεῦσιν","O"
"179","ἀμύ","O"
"180","νοντα","O"
"181","δέχεσθαι","O"
"182","μεθ","O"
"183","ἡδονῆς","O"
"184","πληγήν","O"
"185",",","O"
"186","ἀφ","O"
"187","ἧς","O"
"188","ἔστιν","O"
"189","ἀπελθόντα","O"
"190","θαυμάζεσθαι","O"
"191","καί","O"
"192",",","O"
"193","τό","O"
"194","γε","O"
"195","ἐπὶ","O"
"196","τὴν","O"
"197","δόξαν","O"
"198","ἧκον","O"
"199",",","O"
"200","ζῆν","O"
"201","τε","O"
"202","ἀεὶ","O"
"203","καὶ","O"
"204","εἶναι","O"
"205",".","O"
"206","πατρὸς","O"
"207","δὲ","O"
"208","προδότῃ","O"
"209","καὶ","O"
"210","κακῷ","O"
"211","περὶ","O"
"212","τἀς","O"
"213","τοιαύτας","O"
"214","ἀμοιβὰς","O"
"215","μήθ","O"
"216","ὁμωρόφιός","O"
"217","ποτε","O"
"218","γενοί","O"
"219","μὴν","O"
"220","μήτε","O"
"221","ὁμοτράπεζος","O"
"222","μήθ","O"
"223","ἑκὼν","O"
"224","μήτ","O"
"225","ἄκων","O"
"226",".","O"
"227","καὶ","O"
"228","ταῦτα","O"
"229","οὐκ","O"
"230","ἄλλῳ","O"
"231","παραινεῖν","O"
"232","ἄμεινον","O"
"233","ἢ","O"
"234","ἐμαυτῷ","O"
"235",".","O"
"236","δυοῖν","O"
"237","τε","O"
"238","γάρ","O"
"239","ἐπιδειξέοιν","O"
"240",",","O"
"241","τῆς","O"
"242","μὲν","O"
"243","περὶ","O"
"244","τὸν","O"
"245","πατέρα","O"
"246",",","O"
"247","τῆς","O"
"248","δὲ","O"
"249","περὶ","O"
"250","τὴν","O"
"251","μητέρα","O"
"252",",","O"
"253","τὴν","O"
"254","μὲν","O"
"255","ὑπὸ","O"
"256","τοῦ","O"
"257","ταχέως","O"
"258","ἐκεῖνον","O"
"259","ἀποθανεῖν","O"
"260","ἀφῃρέθην","O"
"261",",","O"
"262","τὴν","O"
"263","δέ","O"
"264","οὐ","O"
"265","φαύλην","O"
"266","οἶμαι","O"
"267","πεποι","O"
"268","ἧσθαι","O"
"269",",","O"
"270","ὥστε","O"
"271","μοι","O"
"272","καὶ","O"
"273","μιμητὰς","O"
"274","γενέσθαι","O"
"275","τινὰς","O"
"276","τῆς","O"
"277","οὔσης","O"
"278","μοι","O"
"279","δόξης","O"
"280","ἐπὶ","O"
"281","τοῦτο","O"
"282","ἀγούσης","O"
"283",".","O"
"284","Καὶ","O"
"285","νῦν","O"
"286","εἰ","O"
"287","ἐπανήκων","O"
"288","παύσεις","O"
"289","μὲν","O"
"290","τοῦ","O"
"291","κακῶς","O"
"292","ποιεῖν","O"
"293","τοὺς","O"
"294","ἐπιβουλεύοντας","O"
"295",",","O"
"296","ἀνελῶν","O"
"297","δὲ","O"
"298","τὰ","O"
"299","δυσ","O"
"300","χερῆ","O"
"301","λεῖον","O"
"302","αὖθις","O"
"303","καὶ","O"
"304","ἀπράγμονα","O"
"305","τῷ","O"
"306","πατρὶ","O"
"307","καταστή","O"
"308","σεῖς","O"
"309","τὸν","O"
"310","βίον","O"
"311",",","O"
"312","σπεῦδε","O"
"313",",","O"
"314","μὴ","O"
"315","μέλλε","O"
"316",",","O"
"317","πορεύου","O"
"318",",","O"
"319","καὶ","O"
"320","τοῦτό","O"
"321","γε","O"
"322","οὐκ","O"
"323","ἂν","O"
"324","οἶμαι","O"
"325","τὸν","O"
"326","Ἑρμῆν","O"
"327","οὐκ","O"
"328","ἐπαινέσαι","O"
"329","·","O"
"330","εἰ","O"
"331","δὲ","O"
"332","τὸν","O"
"333","μὶν","O"
"334","ὔ","O"
"335","ἐχθρὸν","O"
"336","οὐδὲν","O"
"337","ἂν","O"
"338","μεταβ","O"
"339","·","O"
"340","άλοι","O"
"341","οὐδ","O"
"342","εἴσεται","O"
"343","χά","O"
"344","ριν","O"
"345","ὧν","O"
"346","αὐτὸς","O"
"347","ἠνάγκασεν","O"
"348",",","O"
"349","οὐδὲν","O"
"350","ἑκὼν","O"
"351","ἔπραξας","O"
"352",",","O"
"353","ἃ","O"
"354","δὲ","O"
"355","μὴ","O"
"356","βουλόμενος","O"
"357","ἧξας","O"
"358",",","O"
"359","ἰσχυρότερα","O"
"360","ποιήσεται","O"
"361",",","O"
"362","τί","O"
"363","τὸ","O"
"364","κέρδος","O"
"365","τοῖς","O"
"366","οὖσι","O"
"367","οὖσι","O"
"368","δυσκόλοις","O"
"369","προσθεῖναι","O"
"370","τὴν","O"
"371","περὶ","O"
"372","τοὺς","O"
"373","λόγους","O"
"374","ζημίαν","O"
"375",";","O"
"376","ὅτι","O"
"377","μὲν","O"
"378","γάρ","O"
"379","ὧς","O"
"380","ἐπὶ","O"
"381","τὸ","O"
"382","βέλτιον","O"
