"ID","TOKEN","LEMMA"
"1","ΙΩΑΝΝΟΥ","ΙΩΑΝΝΟΥ"
"2","ΓΡΑΜΜΑΤΙΚΟΥ","ΓΡΑΜΜΑΤΙΚΟΥ"
"3","ΑΛΕΞΑΝΔΡΕΩΣ","ΑΛΕΞΑΝΔΡΕΩΣ"
"4","Ω","Ω"
"5","ΕΙΣ","ΕΙΣ"
"6","ΠΡΩΤΟΝ","ΠΡΩΤΟΝ"
"7","ΩΝ","ΩΝ"
"8","ΜΕΤΕΩΡΟΛΟΓΙΚΩΝ","ΜΕΤΕΩΡΟΛΟΓΙΚΩΝ"
"9","ΑΠΙΣΤΟΤΕΛΟΥΣ","ΑΠΙΣΤΟΤΕΛΟΥΣ"
"10","ΕΞΗΓΗΤΙΚΩΝ","ΕΞΗΓΗΤΙΚΩΝ"
"11","ΤΩΝ","ΤΩΝ"
"12","ΕΙΣ","ΕΙΣ"
"13","ΠΡΩΤΟΝ","ΠΡΩΤΟΝ"
"14",".","."
"15","Εἴρηται","λέγω"
"16","μὲν","μέν"
"17","ἤδη","ἤδη"
"18","καὶ","καί"
"19","πρότερον","πρότερος"
"20","ἡμῖν","ἡμεῖς"
"21","ὡς","ὡς"
"22","εἰκότως","εἰκός"
"23","τὴν","ὁ"
"24","εἰς","εἰς"
"25","δύο","δύο"
"26","τομὴν","τομή"
"27","ἡ","ὁ"
"28","φιλοσοφία","φιλοσοφία"
"29","δέχεται","δέχομαι"
"30",",",","
"31","εἴς","εἰς"
"32","τε","τε"
"33","τὸ","ὁ"
"34","πρακτικὸν","πρακτικός"
"35","καὶ","καί"
"36","εἰς","εἰς"
"37","τὸ","ὁ"
"38","θεωρητικόν","θεωρητικός"
"39",",",","
"40","διότι","διότι"
"41","καὶ","καί"
"42","αἱ","ὁ"
"43","τῆς","ὁ"
"44","ἡμετέρας","ἡμέτερος"
"45","ψυχῆς","ψυχή"
"46","δυνάμεις","δύναμις"
"47","ὑπάρχουσι","ὑπάρχω"
"48","δύο","δύο"
"49",",",","
"50","ζωτική","ζωτικός"
"51","τε","τε"
"52","καὶ","καί"
"53","θεωρητική","θεωρητικός"
"54",",",","
"55","ἃς","ὅς"
"56","ἡ","ὁ"
"57","φιλοσοφία","φιλοσοφία"
"58","κοσμεῖν","κοσμέω"
"59","ἐθέλει","ἐθέλω"
"60","καὶ","καί"
"61","τελειοῦν","τελειόω"
"62",",",","
"63","τὴν","ὁ"
"64","μὲν","μέν"
"65","δι","δι"
"66","ἀρετῆς","ἀρετή"
"67",",",","
"68","τὴν","ὁ"
"69","δὲ","δέ"
"70","διὰ","διά"
"71","τῆς","ὁ"
"72","τῶν","ὁ"
"73","ὄντων","εἰμί"
"74","γνώσεως","γνῶσις"
"75","·","·"
"76","τελειοῦται","τελειόω"
"77","γὰρ","γάρ"
"78","ἕκαστον","ἕκαστος"
"79","τὸ","ὁ"
"80","ἑαυτοῦ","ἑαυτοῦ"
"81","τέλος","τέλος"
"82","ἀπολαμβάνον","ἀπολαμβάνον"
"83","δι","δι"
"84","ὃ","ὁ"
"85","γέγονεν","γίγνομαι"
"86",".","."
"87","ὅθεν","ὅθεν"
"88","καὶ","καί"
"89","ὁμοίωσις","ὁμοίωσις"
"90","θεῷ","θεός"
"91","κατὰ","κατά"
"92","τὸ","ὁ"
"93","δυνατὸν","δυνατός"
"94","ἡ","ὁ"
"95","φιλοσοφία","φιλοσοφία"
"96","εἶναι","εἰμί"
"97","λέγεται","λέγω"
"98","·","·"
"99","καὶ","καί"
"100","γὰρ","γάρ"
"101","τῶν","ὁ"
"102","θείων","θεῖος"
"103","ἐνεργειῶν","ἔνεργειος"
"104","αἰ","εἰ"
"105","μὲν","μέν"
"106","ἀπάντων","ἀπαντάω"
"107","εἰσὶ","εἰμί"
"108","γνωστικαὶ","γνωστικός"
"109","τῶν","ὁ"
"110","ὄντων","εἰμί"
"111",",",","
"112","αἰ","εἰ"
"113","δὲ","δέ"
"114","δημιουργικαὶ","δημιουργικός"
"115","τούτων","οὗτος"
"116","καὶ","καί"
"117","προνοητικαί","προνοητική"
"118",".","."
"119","τῶν","ὁ"
"120","δ","ΑΒΓ"
"121","ἐνεργειῶν","ἔνεργειος"
"122","ἡμῶν","ἡμεῖς"
"123","ἑκατέραν","ἑκάτερος"
"124",",",","
"125","θεωρίαν","θεωρία"
"126","φημὶ","φημί"
"127","καὶ","καί"
"128","πρᾶξιν","πρᾶξις"
"129",",",","
"130","ὑποδύεταί","ὑποδύετής"
"131","τις","τίς"
"132","φαυλότης","φαυλότης"
"133",",",","
"134","τὴν","ὁ"
"135","μὲν","μέν"
"136","θεωρίαν","θεωρία"
"137","τὸ","ὁ"
"138","ψεῦδος","ψεῦδος"
"139",",",","
"140","τὴν","ὁ"
"141","δὲ","δέ"
"142","πρᾶξιν","πρᾶξις"
"143","ἡ","ὁ"
"144","κακία","κακία"
"145",".","."
"146","ἐδέησεν","δεῖ"
"147","οὖν","οὖν"
"148","ὀργάνου","ὄργανον"
"149","τινὸς","τίς"
"150","διαιρετικοῦ","διαιρετικός"
"151","τῇ","ὁ"
"152","φιλοσοφίᾳ","φιλοσοφία"
"153",",",","
"154","ἐν","ἐν"
"155","μὲν","μέν"
"156","τῇ","ὁ"
"157","θεωρίᾳ","θεωρία"
"158","τοῦ","ὁ"
"159","τὸ","ὁ"
"160","ψεῦδος","ψεῦδος"
"161","διακρίνοντος","διακρίνω"
"162","τῆς","ὁ"
"163","ἀληθείας","ἀλήθεια"
"164",",",","
"165","ἐν","ἐν"
"166","δὲ","δέ"
"167","τῇ","ὁ"
"168","πράξει","πρᾶξις"
"169","τὴν","ὁ"
"170","κακίαν","κακία"
"171","τῆς","ὁ"
"172","ἀρετῆς","ἀρετή"
"173",",",","
"174","ὡς","ὡς"
"175","ἀμέλει","ἀμελέω"
"176","καὶ","καί"
"177","τῷ","ὁ"
"178","τέκτονι","τέκτων"
"179","στάθμη","στάθμη"
"180","τε","τε"
"181","καὶ","καί"
"182","κανὼν","καίνω"
"183","ἐπινενόηται","ἐπινοέω"
"184",",",","
"185","δι","δι"
"186","οὗ","ὅς"
"187","τὸ","ὁ"
"188","εὐθὺ","εὐθύς"
"189","τῶν","ὁ"
"190","ξύλων","ξύλον"
"191","διακρίνει","διακρίνω"
"192","καὶ","καί"
"193","τὸ","ὁ"
"194","καμπύλον","καμπύλος"
"195",".","."
"196","τοῦτο","οὗτος"
"197","δ","ΑΒΓ"
"198","ἐστὶν","εἰμί"
"199","ἡ","ὁ"
"200","καλουμένη","καλέω"
"201","λογικὴ","λογικός"
"202","πραγματεία","πραγματεία"
"203",",",","
"204","ἣν","ὅς"
"205","Ἀριστοτέλης","Ἀριστοτέλης"
"206","ἐν","ἐν"
"207","πλείοσιν","πολύς"
"208","ἡμᾶς","ἡμεῖς"
"209","βιβλίοις","βιβλίον"
"210","ἐδίδαξεν","διδάσκω"
"211",",",","
"212","ἐξ","ἐκ"
"213","ἧς","ὅς"
"214","τὴν","ὁ"
"215","ἀποδεικτικὴν","ἀποδεικτικός"
"216","ἐπιστήμην","ἐπιστήμη"
"217","ἐπαιδεύθημεν","παιδεύω"
"218",".","."
"219","εἰς","εἰς"
"220","τρία","τρεῖς"
"221","δὲ","δέ"
"222","ταῦ","ταῦ"
"223","θεωρητικοῦ","θεωρητικός"
"224","μέρους","μέρος"
"225","τῆς","ὁ"
"226","φιλοσοφίας","φιλοσοφία"
"227","διαιρουμένου","διαίρουμαι"
"228",",",","
"229","εἴς","εἰς"
"230","τε","τε"
"231","τὸ","ὁ"
"232","φυσιολογικόν","φυσιολογικός"
"233",",",","
"234","τὸ","ὁ"
"235","μαθηματικὸν","μαθηματικός"
"236","καὶ","καί"
"237","τὸ","ὁ"
"238","θεολογικόν","θεολογικός"
"239",",",","
"240","τῶν","ὁ"
"241","ἄλλων","ἄλλος"
"242","μᾶλλον","μᾶλλον"
"243","τὸ","ὁ"
"244","φυσιολογικὸν","φυσιολογικός"
"245","ὁ","ὁ"
"246","φιλόσοφος","φιλόσοφος"
"247","μετεχειρίσατο","μετεχειρίσημι"
"248","ὡς","ὡς"
"249","σύστοιχον","σύστοιχος"
"250","ἡμῖν","ἡμεῖς"
"251","καὶ","καί"
"252","συγγενέστερον","συγγενέστερον"
"253",",",","
"254","οὗ","ὅς"
"255","τὴν","ὁ"
"256","διαίρεσιν","διαίρεσις"
"257","ἐν","ἐν"
"258","ἄλλοις","ἄλλος"
"259","ἀκριβῶς","ἀκριβῶς"
"260","ἐξεθέμην","ἐξεθέμην"
"261",",",","
"262","ὑφ","ὑφ"
"263","ὃ","ὁ"
"264","καὶ","καί"
"265","ἡ","ὁ"
"266","προκειμένη","πρόκειμαι"
"267","τελεῖ","τελέω"
"268","πραγματεία","πραγματεία"
"269",".","."
"270","ἣν","ὅς"
"271","διεξιέναι","διέξειμι"
"272","μέλλοντες","μέλλω"
"273","ἀναγκαίως","ἀναγκαίως"
"274","αὐτῆς","αὐτός"
"275","τὸν","ὁ"
"276","σκοπὸν","σκοπός"
"277","διηγούμεθα","διηγούμεθα"
"278","πρότερον","πρότερος"
"279",".","."
"280","βούλεται","βούλομαι"
"281","γὰρ","γάρ"
"282","ἡμᾶς","ἡμεῖς"
"283","ὁ","ὁ"
"284","φιλόσοφος","φιλόσοφος"
"285","ἐν","ἐν"
"286","αὐτῇ","αὐτός"
"287","διδάξαι","διδάσκω"
"288","πάντα","πᾶς"
"289","τὰ","ὁ"
"290","μεταξὺ","μεταξύ"
"291","γῆς","γῆ"
"292","τε","τε"
"293","καὶ","καί"
"294","οὐρανοῦ","οὐρανός"
"295","συμβαίνοντα","συμβαίνω"
"296","πάθη","πάθος"
"297",",",","
"298","ἐν","ἐν"
"299","ἀέρι","ἀήρ"
"300","φημὶ","φημί"
"301","καὶ","καί"
"302","τῷ","ὁ"
"303","ὑπεκκαύματι","ὑπέκκαυμα"
"304",",",","
"305","ἐκ","ἐκ"
"306","τῶν","ὁ"
"307","δύο","δύο"
"308","καλουμένων","καλέω"
"309","ἀναθυμιάσεων","ἀναθυμιάσεως"
"310","συνιστάμενα","συνίστημι"
"311",",",","
"312","τῆς","ὁ"
"313","τε","τε"
"314","ἀτμιδώδους","ἀτμιδώδους"
"315","καὶ","καί"
"316","τῆς","ὁ"
"317","ξηρᾶς","ξηρός"
"318",",",","
"319","ὧν","ὅς"
"320","ἡ","ὁ"
"321","μὲν","μέν"
"322","ἐκ","ἐκ"
"323","τῶν","ὁ"
"324","ὑγρῶν","ὑγρός"
"325",",",","
"326","ἡ","ὁ"
"327","δὲ","δέ"
"328","ἐκ","ἐκ"
"329","τῶν","ὁ"
"330","ξηρῶν","ξηρός"
"331","ἀναθυμιᾶται","ἀναθυμιᾶμι"
"332","σωμάτων","σῶμα"
"333",",",","
"334","οἷον","οἷος"
"335","περὶ","περί"
"336","ὑετῶν","ὑετός"
"337",",",","
"338","χαλάζης","χάλαζα"
"339",",",","
"340","χιόνος","χιών"
"341",",",","
"342","βροντῶν","βροντή"
"343",",",","
"344","ἀστραπῶν","ἀστραπέω"
"345",",",","
"346","ἀνέμων","ἄνεμος"
"347",",",","
"348","διαττόντων","διαττόντω"
"349",",",","
"350","κεραυνῶν","κεραυνός"
"351",",",","
"352","καὶ","καί"
"353","ὅσα","ὅσος"
"354","τούτοις","οὗτος"
"355","ἐστὶ","εἰμί"
"356","συγγενῆ","συγγενής"
"357",",",","
"358","ὧν","ὅς"
"359","τὰ","ὁ"
"360","μὲν","μέν"
"361","ἐκ","ἐκ"
"362","θατέρας","θατέρα"
"363","καὶ","καί"
"364","μόνης","μόνος"
"365",",",","
"366","τὰ","ὁ"
"367","δ","δ"
"368","ἐξ","ἐκ"
"369","ἀμφοῖν","ἄμφω"
"370","ἔχει","ἔχω"
"371","τὴν","ὁ"
"372","γένεσιν","γένεσις"
"373","·","·"
"374","καὶ","καί"
"375","ὅτι","ὅτι"
"376","τινὰ","τίς"
"377","μὲν","μέν"
"378","τῶν","ὁ"
"379","τοιούτων","τοιοῦτος"
"380","ὕπαρξιν","ὕπαρξις"
"381","ἔχει","ἔχω"
"382","καὶ","καί"
"383","ἔστιν","εἰμί"
"384","ἀληθῶς","ἀληθῶς"
"385","οἷά","οἷος"
"386","περ","πέρ"
"387","φαίνεται","φαίνω"
"388",",",","
"389","ὡς","ὡς"
"390","τὰ","ὁ"
"391","προειρημένα","προαγορεύω"
"392",",",","
"393","τὰ","ὁ"
"394","δὲ","δέ"
"395","μόνην","μόνος"
"396","ἔμφασιν","ἔμφασις"
"397","ἔχει","ἔχω"
"398","καὶ","καί"
"399","ὄψεων","ὄψις"
"400","ἀπάτην","ἀπάτη"
"401","οὐκ","οὐ"
"402","ὄντα","εἰμί"
"403","καθ","καθ"
"404","ὕπαρξιν","ὕπαρξις"
"405","οἷα","οἷος"
"406","φαίνεται","φαίνω"
"407",",",","
"408","ὡς","ὡς"
"409","ἶρις","ἶρις"
"410","καὶ","καί"
"411","ἅλως","ἁλής"
"412","καὶ","καί"
"413","ῥάβδοι","ῥάβδος"
"414","καὶ","καί"
"415","τὰ","ὁ"
"416","παρήλια","παρήλιον"
"417","καὶ","καί"
"418","εἴ","εἰ"
"419","τι","τίς"
"420","τοιοῦτον","τοιοῦτος"
"421",".","."
"422","ἐπειδὴ","ἐπειδή"
"423","δὲ","δέ"
"424","ἐκ","ἐκ"
"425","τῶν","ὁ"
"426","εἰρημένων","λέγω"
"427","δύο","δύο"
"428","ἀναθυμιάσεων","ἀναθυμιάσεως"
"429","καὶ","καί"
"430","ὑπὸ","ὑπό"
"431","γῆν","γῆ"
"432","τινα","τίς"
"433","γίνονται","γίγνομαι"
"434",",",","
"435","οἷον","οἷος"
"436","σεισμοὶ","σεισμός"
"437","καὶ","καί"
"438","μέταλλα","μέταλλον"
"439","καὶ","καί"
"440","ὑδάτων","ὕδωρ"
"441","διαφοραί","διαφορά"
"442",",",","
"443","τοῖς","ὁ"
"444","μετεώροις","μετέωρος"
"445","αὐτὰ","αὐτός"
"446","συναριθμῶν","συναριθμός"
"447","καὶ","καί"
"448","περὶ","περί"
"449","τούτων","οὗτος"
"450","διδάξει","διδάσκω"
"451",".","."
"452","τὸ","ὁ"
"453","δὲ","δέ"
"454","χρήσιμον","χρήσιμος"
"455","τῆς","ὁ"
"456","πραγματείας","πραγματεία"
"457","παντὶ","πᾶς"
"458","δῆλον","δῆλος"
"459",",",","
"460","εἴπερ","εἴπερ"
"461","ἡ","ὁ"
"462","γνῶσις","γνῶσις"
"463","τῶν","ὁ"
"464","ὄντων","εἰμί"
"465","χρήσιμος","χρήσιμος"
"466","τῇ","ὁ"
"467","ψυχῇ","ψυχή"
"468","κοσμοῦσα","κοσμέω"
"469","ταύτην","οὗτος"
"470","καὶ","καί"
"471","εἰς","εἰς"
"472","τελείωσιν","τελείωσις"
"473","ἄγουσα","ἄγω"
