"ID","TOKEN","IS_PUNCT"
"1","Καὶ","FALSE"
"2","οἱ","FALSE"
"3","κύνες","FALSE"
"4","ἤρξαντο","FALSE"
"5","κατεσθίειν","FALSE"
"6","τὰ","FALSE"
"7","πρόβατα","FALSE"
"8","καὶ","FALSE"
"9","οἱ","FALSE"
"10","ὕες","FALSE"
"11","καὶ","FALSE"
"12","οἱ","FALSE"
"13","ἀλώπεκες","FALSE"
"14","κατήσθιον","FALSE"
"15","αὐτὰ","FALSE"
"16",",","TRUE"
"17","μέχρι","FALSE"
"18","οὗ","FALSE"
"19","ἤγειρεν","FALSE"
"20","ὁ","FALSE"
"21","κύριος","FALSE"
"22","τῶν","FALSE"
"23","προβάτων","FALSE"
"24","κριὸν","FALSE"
"25","ἕνα","FALSE"
"26","ἐκ","FALSE"
"27","τῶν","FALSE"
"28","προβάτων","FALSE"
"29",".","TRUE"
"30","καὶ","FALSE"
"31","ὁ","FALSE"
"32","κριὸς","FALSE"
"33","οὗτος","FALSE"
"34","ἤρξατο","FALSE"
"35","κερατίζειν","FALSE"
"36","καὶ","FALSE"
"37","ἐπιδιώκειν","FALSE"
"38","ἐν","FALSE"
"39","τοῖς","FALSE"
"40","κέρασιν","FALSE"
"41",",","TRUE"
"42","καὶ","FALSE"
"43","ἐνετίνασσεν","FALSE"
"44","εἰς","FALSE"
"45","τοὺς","FALSE"
"46","ἀλώπεκας","FALSE"
"47",",","TRUE"
"48","καὶ","FALSE"
"49","μετ᾽","FALSE"
"50","αὐτοὺς","FALSE"
"51","εἰς","FALSE"
"52","τοὺς","FALSE"
"53","ὕας","FALSE"
"54","·","TRUE"
"55","καὶ","FALSE"
"56","ἀπώλεσεν","FALSE"
"57","ὕας","FALSE"
"58","πολλούς","FALSE"
"59",",","TRUE"
"60","καὶ","FALSE"
"61","μετ᾽","FALSE"
"62","αὐτοὺς","FALSE"
"63",".","TRUE"
"64","το","FALSE"
"65","τοὺς","FALSE"
"66","κύνας","FALSE"
"67",".","TRUE"
"68","καὶ","FALSE"
"69","τὰ","FALSE"
"70","πρόβατα","FALSE"
"71","ὧν","FALSE"
"72","οἱ","FALSE"
"73","ὀφθαλμοὶ","FALSE"
"74","ἠνοίγησαν","FALSE"
"75","ἐθεάσαντο","FALSE"
"76","τὸν","FALSE"
"77","κριὸν","FALSE"
"78","τὸν","FALSE"
"79","ἐν","FALSE"
"80","τοῖς","FALSE"
"81","προβάτοις","FALSE"
"82",",","TRUE"
"83","ἕως","FALSE"
"84","οὗ","FALSE"
"85","ἀφῆκεν","FALSE"
"86","τὴν","FALSE"
"87","ὁδὸν","FALSE"
"88","αὐτοῦ","FALSE"
"89","καὶ","FALSE"
"90","ἤρξατο","FALSE"
"91","πορεύεσθαι","FALSE"
"92","ἀνοδίᾳ","FALSE"
"93",".","TRUE"
"94","καὶ","FALSE"
"95","ὁ","FALSE"
"96","κύριος","FALSE"
"97","τῶν","FALSE"
"98","προβάτων","FALSE"
"99","ἀπέστειλεν","FALSE"
"100","τὸν","FALSE"
"101","ἄρνα","FALSE"
"102","τοῦτον","FALSE"
"103","ἐπὶ","FALSE"
"104","ἄρνα","FALSE"
"105","ἕτερον","FALSE"
"106",",","TRUE"
"107","τοῦ","FALSE"
"108","στῆσαι","FALSE"
