"ID","TOKEN","IS_PUNCT"
"1","εἶτα","FALSE"
"2","πάλιν","FALSE"
"3","περὶ","FALSE"
"4","τῆς","FALSE"
"5","τοῦ","FALSE"
"6","ἀρχιερέως","FALSE"
"7","κρήνης","FALSE"
"8","καὶ","FALSE"
"9","τῆς","FALSE"
"10","ἀποχετεύσεως","FALSE"
"11","διέξεισιν","FALSE"
"12","οὕτως","FALSE"
"13","·","TRUE"
"14","Αἰπὺ","FALSE"
"15","δ᾽","FALSE"
"16","ἄρ᾽","FALSE"
"17","ἐκπτύουσι","FALSE"
"18","διὰ","FALSE"
"19","χθονὸς","FALSE"
"20","ὑδροχόοισι","FALSE"
"21","σωλῆνες","FALSE"
"22",",","TRUE"
"23","καὶ","FALSE"
"24","ὅσα","FALSE"
"25","ἄλλα","FALSE"
"26","τούτοις","FALSE"
"27","ἕπεται","FALSE"
"28",".","TRUE"
"29","Τοσαῦτα","FALSE"
"30","μὲν","FALSE"
"31","δὴ","FALSE"
"32","τὰ","FALSE"
"33","ἀπὸ","FALSE"
"34","τῶν","FALSE"
"35","Ἀλεξάνδρου","FALSE"
"36","τοῦ","FALSE"
"37","Πολυΐστοπος","FALSE"
"38",".","TRUE"
