"ID","TOKEN","IS_STOP"
"1","Δωροθέου","FALSE"
"2","ἐπισκόπου","FALSE"
"3","Τύρου","FALSE"
"4","ἀρχαίου","FALSE"
"5","ἀνδρὸς","FALSE"
"6","πνευματοφόρου","FALSE"
"7","καὶ","TRUE"
"8","μάρτυρος","FALSE"
"9","γεγονότος","FALSE"
"10","ἐν","TRUE"
"11","τοῖς","TRUE"
"12","καιροῖς","FALSE"
"13","Λικινίου","FALSE"
"14","καὶ","TRUE"
"15","Κωνσταντίνου","FALSE"
"16","τῶν","TRUE"
"17","βασιλέων","FALSE"
"18",".","FALSE"
"19","Οὗτος","TRUE"
"20","ὁ","TRUE"
"21","προλεχθεὶς","FALSE"
"22","ἀοίδιμος","FALSE"
"23","ἀνὴρ","FALSE"
"24","συγγράμματα","FALSE"
"25","διάφορα","FALSE"
"26","καταλέλοιπε","FALSE"
"27","Ῥωμαϊκά","FALSE"
"28","τε","TRUE"
"29","καὶ","TRUE"
"30","Ἑλληνικά","FALSE"
"31",",","FALSE"
"32","ἐπειδήπερ","FALSE"
"33","καὶ","TRUE"
"34","ἑκατέρων","FALSE"
"35","τῶν","TRUE"
"36","γλωσσῶν","FALSE"
"37","ἔμπειρος","FALSE"
"38","ὑπῆρχε","FALSE"
"39","·","FALSE"
"40","γέγονε","FALSE"
"41","δὲ","TRUE"
"42","καὶ","TRUE"
"43","πολυστωρ","FALSE"
"44","δι᾽","FALSE"
"45","εὐφυΐαν","FALSE"
"46",".","FALSE"
"47","Μετὰ","TRUE"
"48","δὲ","TRUE"
"49","τὴν","TRUE"
"50","τελευτὴν","FALSE"
"51","Διοκλητιανοῦ","FALSE"
"52","καὶ","TRUE"
"53","Λικινίου","FALSE"
"54","κατέλαβε","FALSE"
"55","καὶ","TRUE"
"56","αὐτὸς","TRUE"
"57","τὴν","TRUE"
"58","ἰδίαν","FALSE"
"59","παροικίαν","FALSE"
"60","καὶ","TRUE"
"61","ἦν","TRUE"
"62","ἰθύνων","FALSE"
"63","τὴν","TRUE"
"64","ἐν","TRUE"
"65","Τύρῳ","FALSE"
"66","ἐκκλησίαν","FALSE"
"67","μέχρις","FALSE"
"68","Ἰουλιανοῦ","FALSE"
"69","τοῦ","TRUE"
"70","τυράννου","FALSE"
"71",".","FALSE"
"72","Καὶ","TRUE"
"73","ἐπειδήπερ","FALSE"
"74","οὐκ","TRUE"
"75","αὐτοφανῶς","FALSE"
"76",",","FALSE"
"77","ἀλλὰ","TRUE"
"78","κρυπνῶς","FALSE"
"79","διὰ","TRUE"
"80","τῶν","TRUE"
"81","ἀρχόντων","FALSE"
"82","Ἰουλιανὸς","FALSE"
"83","ἀνῄρει","FALSE"
"84","τοὺς","TRUE"
"85","Χριστιανούς","FALSE"
"86",",","FALSE"
"87","πάλιν","FALSE"
"88","ὁ","TRUE"
"89","Δωρόθεος","FALSE"
"90","κατέλαβε","FALSE"
"91","τὴν","TRUE"
"92","Ὀδυσσούπολιν","FALSE"
"93",",","FALSE"
"94","ἔνθα","FALSE"
"95","καὶ","TRUE"
"96","συσχεθεὶς","FALSE"
"97","ὑπὸ","TRUE"
"98","τῶν","TRUE"
"99","Ἰουλιανοῦ","FALSE"
"100","ἀρχόντων","FALSE"
"101",",","FALSE"
"102","καὶ","TRUE"
"103","πολλοὺς","FALSE"
"104","αἰκισμοὺς","FALSE"
"105","ὑπομείνας","FALSE"
"106","ἐν","TRUE"
"107","βαθυτάιῳ","FALSE"
"108","γήρᾳ","FALSE"
"109","διὰ","TRUE"
"110","τὴν","TRUE"
"111","εἰς","TRUE"
"112","Χριστὸν","FALSE"
"113","ὁμολογίαν","FALSE"
"114","ταῖς","TRUE"
"115","βασάναις","FALSE"
"116","ἐναπέθανεν","FALSE"
"117",",","FALSE"
"118","ἑκατὸν","FALSE"
"119","καὶ","TRUE"
"120","ἑπτὰ","FALSE"
"121","ἐτῶν","FALSE"
"122","ἤδη","FALSE"
"123","τυγχάνων","FALSE"
"124",".","FALSE"
