"ID","TOKEN","NER"
"1","πολλὰ","O"
"2","καὶ","O"
"3","μεγάλʼ","O"
"4","ἐψευσμένου","O"
"5","πρὸς","O"
"6","ὑμᾶς","O"
"7","Ἀφόβου","PERSON"
"8",",","O"
"9","τοῦτʼ","O"
"10","αὐτὸν","O"
"11","ἐλέγξαι","O"
"12","πειράσομαι","O"
"13","πρῶτον","O"
"14",",","O"
"15","ἐφʼ","O"
"16","ᾧ","O"
"17","μάλιστʼ","O"
"18","ἠγανάκτησα","O"
"19","τῶν","O"
"20","ῥηθέντων","O"
"21",".","O"
"22","εἶπεν","O"
"23","γὰρ","O"
"24","ὡς","O"
"25","ὁ","O"
"26","πάππος","O"
"27","ὤφειλε","O"
"28","τῷ","O"
"29","δημοσίῳ","O"
"30",",","O"
"31","καὶ","O"
"32","διὰ","O"
"33","ταῦθʼ","O"
"34","ὁ","O"
"35","πατὴρ","O"
"36","οὐκ","O"
"37","ἐβούλετο","O"
"38","μισθωθῆναι","O"
"39","τὸν","O"
"40","οἶκον","O"
"41",",","O"
"42","ἵνα","O"
"43","μὴ","O"
"44","κινδυνεύσῃ","O"
"45",".","O"
"46","καὶ","O"
"47","τὴν","O"
"48","μὲν","O"
"49","πρόφασιν","O"
"50","ποιεῖται","O"
"51","ταύτην","O"
"52",",","O"
"53","ὡς","O"
"54","δʼ","O"
"55","ὀφείλων","O"
"56","ἐτελεύτησεν","O"
"57","ἐκεῖνος","O"
"58",",","O"
"59","οὐδεμίαν","O"
"60","παρέσχετο","O"
"61","μαρτυρίαν","O"
"62","·","O"
"63","ἀλλʼ","O"
"64","ὡς","O"
"65","μὲν","O"
"66","ὦφλεν","O"
"67",",","O"
"68","ἐνεβάλετο","O"
"69","τηρήσας","O"
"70","τὴν","O"
"71","τελευταίαν","O"
"72","ἡμέραν","O"
"73",",","O"
"74","ταύτην","O"
"75","δʼ","O"
"76","εἰς","O"
"77","τὸν","O"
"78","ὕστερον","O"
"79","λόγον","O"
"80","ὑπελίπετο","O"
"81",",","O"
"82","ὡς","O"
"83","διαβαλεῖν","O"
"84","τὸ","O"
"85","πρᾶγμʼ","O"
"86","ἐξ","O"
"87","αὐτῆς","O"
"88","δυνησόμενος","O"
"89",".","O"
"90","ἐὰν","O"
"91","οὖν","O"
"92","ἀναγνῷ","O"
"93",",","O"
"94","προσέχετʼ","O"
"95","αὐτῇ","O"
"96","τὸν","O"
"97","νοῦν","O"
"98","·","O"
"99","εὑρήσετε","O"
"100","γὰρ","O"
"101","οὐχ","O"
"102","ὡς","O"
"103","ὀφείλει","O"
"104","μεμαρτυρημένην","O"
"105",",","O"
"106","ἀλλʼ","O"
"107","ὡς","O"
"108","ὦφλεν","O"
"109",".","O"
"110","τοῦτʼ","O"
"111","οὖν","O"
"112","ἐλέγξαι","O"
"113","πειράσομαι","O"
"114","πρῶτον","O"
"115",",","O"
"116","ἐφʼ","O"
"117","ᾧ","O"
"118","φρονεῖ","O"
"119","μάλιστα","O"
"120","·","O"
"121","ὃ","O"
"122","καὶ","O"
"123","ἡμεῖς","O"
"124","ἀμφισβητοῦμεν","O"
"125",".","O"
"126","εἰ","O"
"127","μὲν","O"
"128","οὖν","O"
"129","τότʼ","O"
"130","ἐξεγένετο","O"
"131","καὶ","O"
"132","μὴ","O"
"133","τῷ","O"
"134","χρόνῳ","O"
"135","τοῦτʼ","O"
"136","ἐνηδρεύθημεν","O"
"137",",","O"
"138","παρεσχόμεθʼ","O"
"139","ἂν","O"
"140","μάρτυρας","O"
"141","ὡς","O"
"142","ἐξετείσθη","O"
"143","τὰ","O"
"144","χρήματα","O"
"145","καὶ","O"
"146","πάντʼ","O"
"147","αὐτῷ","O"
"148","διελέλυτο","O"
"149","τὰ","O"
"150","πρὸς","O"
"151","τὴν","O"
"152","πόλιν","O"
"153","·","O"
"154","νῦν","O"
"155","δὲ","O"
"156","τεκμηρίοις","O"
"157","μεγάλοις","O"
"158","ἐπιδείξομεν","O"
"159","ὡς","O"
"160","οὔτʼ","O"
"161","ὤφειλεν","O"
"162","οὔτʼ","O"
"163","ἦν","O"
"164","κίνδυνος","O"
"165","οὐδεὶς","O"
"166","ἡμῖν","O"
"167","φανερὰ","O"
"168","κεκτημένοις","O"
"169","τὰ","O"
"170","ὄντα","O"
"171",".","O"
"172","πρῶτον","O"
"173","μὲν","O"
"174","γὰρ","O"
"175","Δημοχάρης","PERSON"
"176",",","O"
"177","ἔχων","O"
"178","ἀδελφὴν","O"
"179","τῆς","O"
"180","ἐμῆς","O"
"181","μητρός","O"
"182",",","O"
"183","θυγατέρα","O"
"184","δὲ","O"
"185","Γύλωνος","PERSON"
"186",",","O"
"187","οὐκ","O"
"188","ἀποκέκρυπται","O"
"189","τὴν","O"
"190","οὐσίαν","O"
"191",",","O"
"192","ἀλλὰ","O"
"193","χορηγεῖ","O"
"194","καὶ","O"
"195","τριηραρχεῖ","O"
"196","καὶ","O"
"197","τὰς","O"
"198","ἄλλας","O"
"199","λῃτουργίας","O"
"200","λῃτουργεῖ","O"
"201","καὶ","O"
"202","οὐδὲν","O"
"203","τῶν","O"
"204","τοιούτων","O"
"205","δέδοικεν","O"
"206",".","O"
"207","ἔπειτʼ","O"
"208","αὐτὸς","O"
"209","ὁ","O"
"210","πατὴρ","O"
"211","τήν","O"
"212","τʼ","O"
"213","ἄλλην","O"
"214","οὐσίαν","O"
"215","καὶ","O"
"216","τέτταρα","O"
"217","τάλαντα","O"
"218","καὶ","O"
"219","τρισχιλίας","O"
"220","φανερὰς","O"
"221","ἐποίησεν","O"
"222",",","O"
"223","ἃς","O"
"224","οὗτοι","O"
"225","γραφῆναί","O"
"226","τʼ","O"
"227","ἐν","O"
"228","ταῖς","O"
"229","διαθήκαις","O"
"230","καὶ","O"
"231","λαβεῖν","O"
"232","σφᾶς","O"
"233","αὐτοὺς","O"
"234","κατʼ","O"
"235","ἀλλήλων","O"
"236","καταμαρτυροῦσιν","O"
"237",".","O"
"238","ἔτι","O"
"239","δὲ","O"
"240","καὶ","O"
"241","αὐτὸς","O"
"242","Ἄφοβος","O"
"243","μετὰ","O"
"244","τῶν","O"
"245","συνεπιτρόπων","O"
"246","τῇ","O"
"247","πόλει","O"
"248","τὸ","O"
"249","πλῆθος","O"
"250","τῶν","O"
"251","καταλειφθέντων","O"
"252","χρημάτων","O"
"253","ἐμφανὲς","O"
"254","ἐποίησεν","O"
"255",",","O"
"256","ἡγεμόνα","O"
"257","με","O"
"258","τῆς","O"
"259","συμμορίας","O"
"260","καταστήσας","O"
"261","οὐκ","O"
"262","ἐπὶ","O"
"263","μικροῖς","O"
"264","τιμήμασιν","O"
"265",",","O"
"266","ἀλλʼ","O"
"267","ἐπὶ","O"
"268","τηλικούτοις","O"
"269","ὥστε","O"
"270","κατὰ","O"
"271","τὰς","O"
"272","πέντε","O"
"273","καὶ","O"
"274","εἴκοσι","O"
"275","μνᾶς","O"
"276","πεντακοσίας","O"
"277","εἰσφέρειν","O"
"278",".","O"
"279","καίτοι","O"
"280","εἴ","O"
"281","τι","O"
"282","τούτων","O"
"283","ἦν","O"
"284","ἀληθές","O"
"285",",","O"
"286","οὐδὲν","O"
"287","ἂν","O"
"288","αὐτῶν","O"
"289","ἐποίησεν","O"
"290",",","O"
"291","ἀλλὰ","O"
"292","πάντʼ","O"
"293","ἂν","O"
"294","ηὐλαβήθη","O"
"295",".","O"
"296","νῦν","O"
"297","δὲ","O"
"298","καὶ","O"
"299","Δημοχάρης","PERSON"
"300","καὶ","O"
"301","ὁ","O"
"302","πατὴρ","O"
"303","καὶ","O"
"304","αὐτοὶ","O"
"305","οὗτοι","O"
"306","φαίνονται","O"
"307","φανερὰ","O"
"308","ποιοῦντες","O"
"309",",","O"
"310","καὶ","O"
"311","οὐδένα","O"
"312","τοιοῦτον","O"
"313","κίνδυνον","O"
"314","δεδιότες","O"
"315",".","O"
"316","πάντων","O"
"317","δʼ","O"
"318","ἀτοπώτατόν","O"
"319","ἐστιν","O"
"320",",","O"
"321","λέγοντας","O"
"322","ὡς","O"
"323","ὁ","O"
"324","πατὴρ","O"
"325","οὐκ","O"
"326","εἴα","O"
"327","μισθοῦν","O"
"328","τὸν","O"
"329","οἶκον","O"
"330",",","O"
"331","τὴν","O"
"332","μὲν","O"
"333","διαθήκην","O"
"334","μηδαμοῦ","O"
"335","ταύτην","O"
"336","ἀποφαίνειν","O"
"337",",","O"
"338","ἐξ","O"
"339","ἧς","O"
"340","ἦν","O"
"341","εἰδέναι","O"
"342","τἀκριβές","O"
"343",",","O"
"344","τηλικαύτην","O"
"345","δʼ","O"
"346","ἀνελόντας","O"
"347","μαρτυρίαν","O"
"348","οὕτως","O"
"349","οἴεσθαι","O"
"350","δεῖν","O"
"351","εἰκῇ","O"
"352","πιστεύεσθαι","O"
"353","παρʼ","O"
"354","ὑμῖν","O"
"355",".","O"
"356","ἀλλʼ","O"
"357","ἐχρῆν","O"
"358",",","O"
"359","ἐπειδὴ","O"
"360","τάχιστʼ","O"
"361","ἐτελεύτησεν","O"
"362","ὁ","O"
"363","πατήρ","O"
"364",",","O"
"365","εἰσκαλέσαντας","O"
"366","μάρτυρας","O"
"367","πολλοὺς","O"
"368","παρασημήνασθαι","O"
"369","κελεῦσαι","O"
"370","τὰς","O"
"371","διαθήκας","O"
"372",",","O"
"373","ἵνʼ","O"
"374","εἴ","O"
"375","τι","O"
"376","ἐγίγνετʼ","O"
"377","ἀμφισβητήσιμον","O"
"378",",","O"
"379","ἦν","O"
"380","εἰς","O"
"381","τὰ","O"
"382","γράμματα","O"
"383","ταῦτʼ","O"
"384","ἐπανελθεῖν","O"
"385","καὶ","O"
"386","τὴν","O"
"387","ἀλήθειαν","O"
"388","πάντων","O"
"389","εὑρεῖν","O"
"390",".","O"
"391","νῦν","O"
"392","δʼ","O"
"393","ἕτερα","O"
"394","μὲν","O"
"395","παρασημήνασθαι","O"
"396","ἠξίωσαν","O"
"397",",","O"
"398","ἐν","O"
"399","οἷς","O"
"400","πολλὰ","O"
"401","τῶν","O"
"402","καταλειπομένων","O"
"403","οὐκ","O"
"404","ἐγέγραπτο","O"
"405",",","O"
"406","ὑπομνήματα","O"
"407","δʼ","O"
"408","ἦν","O"
"409","·","O"
"410","αὐτὴν","O"
"411","δὲ","O"
"412","τὴν","O"
"413","διαθήκην","O"
"414",",","O"
"415","διʼ","O"
"416","ἧς","O"
"417","τούτων","O"
"418","ὧν","O"
"419","ἐσημήναντο","O"
"420","γραμμάτων","O"
"421","καὶ","O"
"422","τῶν","O"
"423","ἄλλων","O"
"424","ἁπάντων","O"
"425","χρημάτων","O"
"426","ἐγίγνοντο","O"
"427","κύριοι","O"
"428",",","O"
"429","καὶ","O"
"430","τοῦ","O"
"431","μὴ","O"
"432","μισθοῦν","O"
"433","τὸν","O"
"434","οἶκον","O"
"435","τῆς","O"
"436","αἰτίας","O"
"437","ἀπελέλυντο","O"
"438",",","O"
"439","ταύτην","O"
"440","δʼ","O"
"441","οὐκ","O"
"442","ἐσημήναντο","O"
"443",",","O"
"444","οὐδʼ","O"
"445","αὐτὴν","O"
"446","ἀπέδοσαν","O"
"447",".","O"
"448","ἄξιόν","O"
"449","γε","O"
"450","πιστεύειν","O"
"451","αὐτοῖς","O"
"452","ὅ","O"
"453","τι","O"
"454","ἂν","O"
"455","περὶ","O"
"456","τούτων","O"
"457","λέγωσιν","O"
"458",".","O"
"459","ἀλλʼ","O"
"460","ἐγὼ","O"
"461","οὐκ","O"
"462","οἶδʼ","O"
"463","ὅ","O"
"464","τι","O"
"465","τοῦτʼ","O"
"466","ἔστιν","O"
"467",".","O"
