"ID","TOKEN","UPOS"
"1",".","PUNCT"
"2","Ἄκουε","VERB"
"3","δὲ","ADV"
"4","οἷα","PRON"
"5","καὶ","ADV"
"6","περὶ","ADP"
"7","τοῦ","DET"
"8","Ἰὼβ","PROPN"
"9","ὁ","DET"
"10","αὐτὸς","ADJ"
"11","ἱστορεῖ","VERB"
"12","·","PUNCT"
"13","κεʹ.","PUNCT"
"14","ΑΡΙΣΤΕΟΥ","ADJ"
"15","ΠΕΡΙ","ADP"
"16","ΤΟΥ","DET"
"17","ΙΩΒ","PROPN"
"18","ΟΜΟΙΩΣ","ADJ"
"19","Ἀριστέας","NOUN"
"20","δέ","ADV"
"21","φησιν","VERB"
"22","ἐν","ADP"
"23","τῷ","DET"
"24","Περὶ","ADP"
"25","Ἰουδαίων","ADJ"
"26","τὸν","DET"
"27","Ἠσαῦ","PROPN"
"28","γήμαντα","VERB"
"29","Βασσάραν","PROPN"
"30","υἱὸν","NOUN"
"31","ἐν","ADP"
"32","Ἐδὼμ","PROPN"
"33","γεννῆσαι","VERB"
"34","Ἰώβ","PROPN"
"35","·","PUNCT"
"36","κατοικεῖν","VERB"
"37","δὲ","ADV"
"38","τοῦτον","ADJ"
"39","ἐν","ADP"
"40","τῇ","DET"
"41","Αὐσίτιδι","PROPN"
"42","χώρᾳ","NOUN"
"43","ἐπὶ","ADP"
"44","τοῖς","DET"
"45","ὅροις","NOUN"
"46","τῆς","DET"
"47","Ἰδουμαίας","PROPN"
"48","καὶ","CCONJ"
"49","Ἀραβίας","PROPN"
"50",".","PUNCT"
"51","γενέσθαι","VERB"
"52","δ᾽","ADV"
"53","αὐτὸν","PRON"
"54","δίκαιον","ADJ"
"55","καὶ","CCONJ"
"56","πολύκτηνον","ADJ"
"57","·","PUNCT"
"58","κτήσασθαι","VERB"
"59","γὰρ","ADV"
"60","αὐτὸν","PRON"
"61","πρόβατα","NOUN"
"62","μὲν","ADV"
"63","ἑπτακισχίλια","NUM"
"64",",","PUNCT"
"65","καμήλους","NOUN"
"66","δὲ","ADV"
"67","τρισχιλίας","NUM"
"68",",","PUNCT"
"69","ζεύγη","NOUN"
"70","βοῶν","NOUN"
"71","πεντακόσια","NUM"
"72",",","PUNCT"
"73","ὄνους","NOUN"
"74","θηλείας","ADJ"
"75","νομάδας","NOUN"
"76","πεντακοσίας","NUM"
"77","·","PUNCT"
"78","εἶχε","VERB"
"79","δὲ","ADV"
"80","καὶ","ADV"
"81","γεωργίας","NOUN"
"82","ἱκανάς","ADJ"
"83",".","PUNCT"
"84","τοῦτον","DET"
"85","δὲ","ADV"
"86","τὸν","DET"
"87","Ἰὼβ","PROPN"
"88","πρότερον","ADJ"
