"ID","TOKEN","NER"
"1","εἰς","O"
"2","Ἄρτεμιν","GOD"
"3",".","O"
"4","Ἄρτεμιν","GOD"
"5","οὐ","O"
"6","γὰρ","O"
"7","ἐλαφρὸν","O"
"8","ἀειδόντεσσι","O"
"9","λαθέσθαι","O"
"10","ὑμνέομεν","O"
"11",",","O"
"12","τῆι","O"
"13","τόξα","O"
"14","λαγωβολίαι","O"
"15","τε","O"
"16","μέλονται","O"
"17","καὶ","O"
"18","χορὸς","O"
"19","ἀμφιλαφὴς","O"
"20","καὶ","O"
"21","ἐν","O"
"22","οὔρεσιν","O"
"23","ἑψιάασθαι","O"
"24",",","O"
"25","ἄρχμενοι","O"
"26",",","O"
"27","ὡς","O"
"28","ὅτε","O"
"29","πατρὸς","O"
"30","ἐφεζομένη","O"
"31","γονάτεσσι","O"
"32","παῖς","O"
"33","ἔτι","O"
"34","κουρίζουσα","O"
"35","τάδε","O"
"36","προσέειπε","O"
"37","γονῆα","O"
"38","ʼδός","O"
"39","μοι","O"
"40","παρθενίην","O"
"41","αἰώνιον","O"
"42","ἄππα","O"
"43","φυλάσσειν","O"
"44",",","O"
"45","καὶ","O"
"46","πολυωνυμίην","O"
"47",",","O"
"48","ἵνα","O"
"49","μή","O"
"50","μοι","O"
"51","Φοῖβος","GOD"
"52","ἐρίζηι","O"
"53",".","O"
"54","δὸς","O"
"55","δʼ","O"
"56","ἰοὺς","O"
"57","καὶ","O"
"58","τόξα","O"
"59","—","O"
"60","ἔα","O"
"61","πάτερ","O"
"62",",","O"
"63","οὔ","O"
"64","σε","O"
"65","φαρέτρην","O"
"66","οὐδʼ","O"
"67","αἰτέω","O"
"68","μέγα","O"
"69","τόξον","O"
"70","·","O"
"71","ἐμοὶ","O"
"72","Κύκλωπες","O"
"73","ὀιστοὺς","O"
"74","αὐτίκα","O"
"75","τεχνήσονται","O"
"76",",","O"
"77","ἐμοὶ","O"
"78","δʼ","O"
"79","εὐκαμπὲς","O"
"80","ἄεμμα","O"
"81","·","O"
"82","ἀλλὰ","O"
"83","φαεσφορίην","O"
"84","τε","O"
"85","καὶ","O"
"86","ἐς","O"
"87","γόνυ","O"
"88","μέχρι","O"
"89","χιτῶνα","O"
"90","ζώννυσθαι","O"
"91","λεγνωτόν","O"
"92",",","O"
"93","ἵνʼ","O"
"94","ἄγρια","O"
"95","θηρία","O"
"96","καίνω","O"
"97",".","O"
"98","δὸς","O"
"99","δέ","O"
"100","μοι","O"
"101","ἑξήκοντα","O"
"102","χορίτιδας","O"
"103","Ὠκεανίνας","O"
"104",",","O"
"105","πάσας","O"
"106","εἰνέτεας","O"
"107",",","O"
"108","πάσας","O"
"109","ἔτι","O"
"110","παῖδας","O"
"111","ἀμίτρους","O"
"112",".","O"
"113","δὸς","O"
"114","δέ","O"
"115","μοι","O"
"116","ἀμφιπόλους","O"
"117","Ἀμνισίδας","O"
"118","εἴκοσι","O"
"119","νύμφας","O"
