"ID","TOKEN","NER"
"1","Τὸ","O"
"2","ποίημα","O"
"3","οἱ","O"
"4","μὲν","O"
"5","ἐπιγράφουσι","O"
"6","περὶ","O"
"7","θανασίμων","O"
"8","φαρμάκων","O"
"9",",","O"
"10","οἱ","O"
"11","δ","O"
"12","ἀντιφάρμακα","O"
"13",",","O"
"14","ἄλλοι","O"
"15","δ","O"
"16","ἀλεξιφάρμακα","O"
"17","·","O"
"18","καὶ","O"
"19","γὰρ","O"
"20","αὐτός","O"
"21","φησιν","O"
"22","ὁ","O"
"23","Νίκανδρος","PERSON"
"24","ῥεῖά","O"
"25","κέ","O"
"26","τοι","O"
"27","ποσίεσσιν","O"
"28","ἀλέξια","O"
"29","φαρμακοέσσαις","O"
"30",".","O"
"31","Εἰ","O"
"32","καὶ","O"
"33","μὴ","O"
"34","σύγκληρα","O"
"35",".","O"
"36","Νίκανδρός","PERSON"
"37","ἐστίν","O"
"38","ὁ","O"
"39","λέγων","O"
"40","Κολοφώνιος","NORP"
"41","Πρωταγόρᾳ","PERSON"
"42","Κυζικηνῷ","NORP"
"43",",","O"
"44","ὁ","O"
"45","δὲ","O"
"46","νοῦς","O"
"47","·","O"
"48","εἰ","O"
"49","καὶ","O"
"50","μὴ","O"
"51","σύνεγγυς","O"
"52","ἔχομεν","O"
"53","τοὺς","O"
"54","κλήρους","O"
"55","τῶν","O"
"56","πόλεων","O"
"57","ἐπὶ","O"
"58","τῆς","O"
"59","Ἀσίας","LOC"
"60",",","O"
"61","ἀλλὰ","O"
"62","τό","O"
"63","σοι","O"
"64","προσφωνεῖν","O"
"65","οὐκ","O"
"66","ἀνοίκειον","O"
"67","ἡγοῦμαι","O"
"68",".","O"
"69","Δήμους","O"
"70","δὲ","O"
"71","λέγει","O"
"72","τὰ","O"
"73","ἀθροίσματα","O"
"74","τῶν","O"
"75","τε","O"
"76","προγόνων","O"
"77","καὶ","O"
"78","τῶν","O"
"79","κτιστῶν","O"
"80",".","O"
"81","Τύρσεις","LOC"
"82","δεῖ","O"
"83","ἀκούειν","O"
"84","τὰς","O"
"85","πόλεις","O"
"86",",","O"
"87","ἀλλ","O"
"88","οὐ","O"
"89","τὰς","O"
"90","ἐπάλξεις","O"
"91",",","O"
"92","ὅπερ","O"
"93","κυρίως","O"
"94","σημαίνουσιν","O"
"95","·","O"
"96","ἀπεμφαίνων","O"
"97",",","O"
"98","γὰρ","O"
"99","ὁ","O"
"100","λόγος","O"
"101","ἐστὶν","O"
"102",",","O"
"103","εἰ","O"
"104","χάριν","O"
"105","τῶν","O"
"106","ἐπάλξεων","O"
"107","οἱ","O"
"108","δῆμοι","O"
"109","τὰ","O"
"110","τείχη","O"
"111","ἔκτισαν","O"
"112",",","O"
"113","αλλὰ","O"
"114","μὴ","O"
"115","χάριν","O"
"116","τῶν","O"
"117","πόλεων","O"
"118",".","O"
"119","Σύγκληρα","O"
"120","δὲ","O"
"121","σύνοικα","O"
"122","τῶν","O"
"123","αὐτοκλήρων","O"
"124",".","O"
"125","Τὸ","O"
"126","δὲ","O"
"127","τέων","O"
"128","οὐκ","O"
"129","ὀρθῶς","O"
"130","κεῖται","O"
"131","·","O"
"132","σημαίνει","O"
"133","γὰρ","O"
"134","τὸ","O"
"135","τίνων","O"
"136","·","O"
"137","Ὅμηρος","PERSON"
"138","·","O"
"139","τέων","O"
"140","δ′","O"
"141","ἔξ","O"
"142","ἐσσι","O"
"143","τοκήων","O"
"144",";","O"
"145","βούλεται","O"
"146","δὲ","O"
"147","λέγειν","O"
"148","ὧν","O"
"149",".","O"
"150","Τζέτζης","PERSON"
"151","·","O"
"152","τέων","O"
"153",",","O"
"154","τῶν","O"
"155",",","O"
"156","ὧν","O"
"157","δωρικῶς","NORP"
"158","·","O"
"159","καλῶς","O"
"160","ἔχει","O"
"161",".","O"
"162","Βλάστας","O"
"163","δὲ","O"
"164","τὰ","O"
"165","βλαστήματα","O"
"166",",","O"
