"ID","TOKEN","UPOS"
"1","πρῶτον","ADJ"
"2","μὲν","ADV"
"3","θύοντα","VERB"
"4","χρὴ","VERB"
"5","αἰτεῖσθαι","VERB"
"6","θεοὺς","NOUN"
"7","ταῦτα","ADJ"
"8","διδόναι","VERB"
"9","καὶ","CCONJ"
"10","νοεῖν","VERB"
"11","καὶ","CCONJ"
"12","λέγειν","VERB"
"13","καὶ","CCONJ"
"14","πράττειν","VERB"
"15",",","PUNCT"
"16","ἀφʼ","ADP"
"17","ὧν","PRON"
"18","θεοῖς","NOUN"
"19","μὲν","ADV"
"20","κεχαρισμενώτατα","ADJ"
"21","ἄρξαις","VERB"
"22","ἄν","ADV"
"23",",","PUNCT"
"24","σαυτῷ","PRON"
"25","δὲ","ADV"
"26","καὶ","CCONJ"
"27","φίλοις","NOUN"
"28","καὶ","CCONJ"
"29","τῇ","DET"
"30","πόλει","NOUN"
"31","προσφιλέστατα","ADJ"
"32","καὶ","CCONJ"
"33","εὐκλεέστατα","ADV"
"34","καὶ","CCONJ"
"35","πολυωφελέστατα","ADJ"
"36",".","PUNCT"
"37","θεῶν","NOUN"
"38","δὲ","ADV"
"39","ἵλεων","ADJ"
"40","ὄντων","AUX"
"41","ἀναβιβαστέον","VERB"
"42","μέν","ADV"
"43","σοι","PRON"
"44","ἱππέας","NOUN"
"45",",","PUNCT"
"46","καὶ","CCONJ"
"47","ὅπως","SCONJ"
"48","ἀναπληρῶται","VERB"
"49","ὁ","DET"
"50","κατὰ","ADP"
"51","τὸν","DET"
"52","νόμον","NOUN"
"53","ἀριθμὸς","NOUN"
"54","καὶ","CCONJ"
"55","ὅπως","SCONJ"
"56","τὸ","DET"
"57","ὂν","AUX"
"58","ἱππικὸν","ADJ"
"59","μὴ","ADV"
"60","μειῶται","VERB"
"61",".","PUNCT"
"62","εἰ","SCONJ"
"63","δὲ","ADV"
"64","μὴ","ADV"
"65","προσαναβήσονται","VERB"
"66","ἱππεῖς","NOUN"
"67",",","PUNCT"
"68","μείονες","ADJ"
"69","ἀεὶ","ADV"
"70","ἔσονται","AUX"
"71",".","PUNCT"
"72","ἀνάγκη","NOUN"
"73","γὰρ","ADV"
"74","τοὺς","PRON"
"75","μὲν","ADV"
"76","γήρᾳ","NOUN"
"77","ἀπαγορεύειν","VERB"
"78",",","PUNCT"
"79","τοὺς","PRON"
"80","δὲ","ADV"
"81","καὶ","ADV"
"82","ἄλλως","ADV"
"83","ἐκλείπειν","VERB"
"84",".","PUNCT"
"85","πληρουμένου","VERB"
"86","γε","ADV"
"87","μὴν","ADV"
"88","τοῦ","DET"
"89","ἱππικοῦ","ADJ"
"90","ἐπιμελητέον","VERB"
"91","μὲν","ADV"
"92","ὅπως","SCONJ"
"93","τρέφωνται","VERB"
"94","οἱ","DET"
"95","ἵπποι","NOUN"
"96","ὡς","ADV"
"97","ἂν","ADV"
"98","δύνωνται","VERB"
"99","πόνους","NOUN"
"100","ὑποφέρειν","VERB"
"101","·","PUNCT"
"102","οἱ","DET"
"103","γὰρ","ADV"
"104","ἥττους","ADJ"
"105","τῶν","DET"
"106","πόνων","NOUN"
"107","οὔτε","CCONJ"
"108","αἱρεῖν","VERB"
"109","οὔτε","CCONJ"
"110","ἀποφεύγειν","VERB"
"111","δύναιντʼ","VERB"
"112","ἄν","ADV"
"113",".","PUNCT"
"114","ἐπιμελητέον","VERB"
"115","δὲ","ADV"
"116","ὅπως","SCONJ"
"117","εὔχρηστοι","ADJ"
"118","ὦσιν","AUX"
"119","·","PUNCT"
"120","οἱ","DET"
"121","γὰρ","ADV"
"122","αὖ","ADV"
"123","ἀπειθεῖς","ADJ"
"124","τοῖς","DET"
"125","πολεμίοις","ADJ"
"126","μᾶλλον","ADV"
"127","ἢ","ADV"
"128","τοῖς","DET"
"129","φίλοις","ADJ"
"130","συμμαχοῦσι","VERB"
"131",".","PUNCT"
"132","καὶ","CCONJ"
"133","οἱ","DET"
"134","λακτίζοντες","VERB"
"135","δὲ","ADV"
"136","ἀναβεβαμένοι","VERB"
