"ID","TOKEN","UPOS"
"1","ΑΠΟΚΑΛΥΨΙΣ","NOUN"
"2","ΙΩΑΝΟΥ","PROPN"
"3","ΑΠΟΚΑΛΥΨΙΣ","NOUN"
"4","ΙΗΣΟΥ","PROPN"
"5","ΧΡΙΣΤΟΥ","PROPN"
"6",",","PUNCT"
"7","ἥν","PRON"
"8","ἔδωκεν","VERB"
"9","αὐτῷ","PRON"
"10","ὁ","DET"
"11","θεὸς","NOUN"
"12","δεῖξαι","VERB"
"13","τοῖς","DET"
"14","δούλοις","NOUN"
"15","αὐτοῦ","PRON"
"16",",","PUNCT"
"17","ἃ","PRON"
"18","δεῖ","VERB"
"19","γενέσθαι","VERB"
"20","ἐν","ADP"
"21","τάχει","NOUN"
"22",",","PUNCT"
"23","καὶ","CCONJ"
"24","ἐσήμανεν","VERB"
"25","ἀποστείλας","VERB"
"26","διὰ","ADP"
"27","τοῦ","DET"
"28","ἀγγέλου","NOUN"
"29","αὐτοῦ","PRON"
"30","τῷ","DET"
"31","δούλῳ","NOUN"
"32","αὐτοῦ","PRON"
"33","Ἰωάνει","PROPN"
"34",",","PUNCT"
"35","ὃς","PRON"
"36","ἐμαρτύρησεν","VERB"
"37","τὸν","DET"
"38","λόγον","NOUN"
"39","τοῦ","DET"
"40","θεοῦ","NOUN"
"41","καὶ","CCONJ"
"42","τὴν","DET"
"43","μαρτυρίαν","NOUN"
"44","Ἰησοῦ","PROPN"
"45","Χριστοῦ","PROPN"
"46",",","PUNCT"
"47","ὅσα","PRON"
"48","εἶδεν","VERB"
"49",".","PUNCT"
"50","μακάριος","ADJ"
"51","ὁ","DET"
"52","ἀναγινώσκων","VERB"
"53","καὶ","CCONJ"
"54","οἱ","DET"
"55","ἀκούοντες","VERB"
"56","τοὺς","DET"
"57","λόγους","NOUN"
"58","τῆς","DET"
"59","προφητείας","NOUN"
"60","καὶ","CCONJ"
"61","τηροῦντες","VERB"
"62","τὰ","DET"
"63","ἐν","ADP"
"64","αὐτῇ","PRON"
"65","γεγραμμένα","VERB"
"66",",","PUNCT"
"67","ὁ","DET"
"68","γὰρ","ADV"
"69","καιρὸς","NOUN"
"70","ἐγγύς","ADV"
"71",".","PUNCT"
"72","ΙΩΑΝΗΣ","PROPN"
"73","ταῖς","DET"
"74","ἑπτὰ","NUM"
"75","ἐκκλησίαις","NOUN"
"76","ταῖς","DET"
"77","ἐν","ADP"
"78","τῇ","DET"
"79","Ἀσίᾳ","PROPN"
"80","·","PUNCT"
"81","χάρις","NOUN"
"82","ὑμῖν","PRON"
"83","καὶ","CCONJ"
"84","εἰρήνη","NOUN"
"85","ἀπὸ","ADP"
"86","ὁ","DET"
"87","ὢν","AUX"
"88","καὶ","CCONJ"
"89","ὁ","DET"
"90","ἦν","AUX"
"91","καὶ","CCONJ"
"92","ὁ","DET"
"93","ἐρχόμενος","VERB"
"94",",","PUNCT"
"95","καὶ","CCONJ"
"96","ἀπὸ","ADP"
"97","τῶν","DET"
"98","ἑπτὰ","NUM"
"99","πνευμάτων","NOUN"
"100","ἃ","PRON"
"101","ἐνώπιον","ADP"
"102","τοῦ","DET"
"103","θρόνου","NOUN"
"104","αὐτοῦ","PRON"
"105",",","PUNCT"
"106","καὶ","CCONJ"
"107","ἀπὸ","ADP"
"108","Ἰησοῦ","PROPN"
"109","Χριστοῦ","PROPN"
"110",",","PUNCT"
"111","ὁ","DET"
"112","μάρτυς","NOUN"
"113","ὁ","DET"
"114","πιστός","ADJ"
"115",",","PUNCT"
"116","ὁ","DET"
"117","πρωτότοκος","ADJ"
"118","τῶν","DET"
"119","νεκρῶν","ADJ"
"120","καὶ","CCONJ"
"121","ὁ","DET"
"122","ἄρχων","NOUN"
"123","τῶν","DET"
"124","βασιλέων","NOUN"
"125","τῆς","DET"
"126","γῆς","NOUN"
"127",".","PUNCT"
"128","Τῷ","DET"
"129","ἀγαπῶντι","VERB"
"130","ἡμᾶς","PRON"
"131","καὶ","CCONJ"
"132","λύσαντι","VERB"
"133","ἡμᾶς","PRON"
"134","ἐκ","ADP"
"135","τῶν","DET"
"136","αμαρτιῶν","NOUN"
"137","ἡμῶν","PRON"
"138","ἐν","ADP"
"139","τῷ","DET"
"140","αἵματι","NOUN"
"141","αὐτοῦ","PRON"
"142",",","PUNCT"
"143","—","SCONJ"
"144","καὶ","CCONJ"
"145","ἐποίησεν","VERB"
"146","ἡμᾶς","PRON"
"147","βασιλείαν","NOUN"
"148",",","PUNCT"
"149","ἱερεῖς","NOUN"
"150","τῷ","DET"
"151","θεῷ","NOUN"
"152","καὶ","CCONJ"
"153","πατρὶ","NOUN"
"154","αὐτοῦ","PRON"
"155",",","PUNCT"
"156","—","CCONJ"
"157","αὐτῷ","PRON"
"158","ἡ","DET"
"159","δόξα","NOUN"
"160","καὶ","CCONJ"
"161","τὸ","DET"
"162","κράτος","NOUN"
"163","εἰς","ADP"
"164","τοὺς","DET"
"165","αἰῶνας","NOUN"
"166","·","PUNCT"
"167","ἀμήν","INTJ"
"168",".","PUNCT"
"169","Ἰδοὺ","INTJ"
"170","ἔρχεται","VERB"
"171","μετὰ","ADP"
"172","τῶν","DET"
"173","νεφελῶν","NOUN"
"174",",","PUNCT"
"175","καὶ","CCONJ"
"176","ὄψεται","VERB"
"177","αὐτὸν","PRON"
"178","πᾶς","DET"
"179","ὀφθαλμὸς","NOUN"
"180","καὶ","CCONJ"
"181","οἵτινες","PRON"
"182","αὐτὸν","PRON"
"183","ἐξεκέντησαν","VERB"
"184",",","PUNCT"
"185","καὶ","CCONJ"
"186","κόψονται","VERB"
"187","ἐπʼ","ADP"
"188","αὐτὸν","PRON"
"189","πᾶσαι","DET"
"190","αἱ","DET"
"191","φυλαὶ","NOUN"
"192","τῆς","DET"
"193","γῆς","NOUN"
"194",".","PUNCT"
"195","ναί","INTJ"
"196",",","PUNCT"
"197","ἀμήν","INTJ"
"198",".","PUNCT"
"199","Ἐγώ","PRON"
"200","εἰμι","AUX"
"201","τὸ","DET"
"202","Ἄλφα","NOUN"
"203","καὶ","CCONJ"
"204","τὸ","DET"
"205","Ὦ","NOUN"
"206",",","PUNCT"
"207","λέγει","VERB"
"208","Κύριος","NOUN"
"209",",","PUNCT"
"210","ὁ","DET"
"211","θεός","NOUN"
"212",",","PUNCT"
"213","ὁ","DET"
"214","ὢν","AUX"
"215","καὶ","CCONJ"
"216","ὁ","DET"
"217","ἦν","AUX"
"218","καὶ","CCONJ"
"219","ὁ","DET"
"220","ἐρχόμενος","VERB"
"221",",","PUNCT"
"222","ὁ","DET"
"223","παντοκράτωρ","NOUN"
"224",".","PUNCT"
"225","Ἐγὼ","PRON"
"226","Ἰωάνης","PROPN"
"227",",","PUNCT"
"228","ὁ","DET"
"229","ἀδελφὸς","NOUN"
"230","ὑμῶν","PRON"
"231","καὶ","CCONJ"
"232","συγκοινωνὸς","ADJ"
"233","ἐν","ADP"
"234","τῇ","DET"
"235","θλίψει","NOUN"
"236","καὶ","CCONJ"
"237","βασιλείᾳ","NOUN"
"238","καὶ","CCONJ"
"239","ὑπομονῇ","NOUN"
"240","ἐν","ADP"
"241","Ἰησοῦ","PROPN"
"242",",","PUNCT"
"243","ἐγενόμην","VERB"
"244","ἐν","ADP"
"245","τῇ","DET"
"246","νήσῳ","NOUN"
"247","τῇ","DET"
"248","καλουμένῃ","VERB"
"249","Πάτμῳ","PROPN"
"250","διὰ","ADP"
"251","τὸν","DET"
"252","λόγον","NOUN"
"253","τοῦ","DET"
"254","θεοῦ","NOUN"
"255","καὶ","CCONJ"
"256","τὴν","DET"
"257","μαρτυρίαν","NOUN"
"258","Ἰησοῦ","PROPN"
"259",".","PUNCT"
"260","ἐγενόμην","VERB"
"261","ἐν","ADP"
"262","πνεύματι","NOUN"
"263","ἐν","ADP"
"264","τῇ","DET"
"265","κυριακῇ","ADJ"
"266","ἡμέρᾳ","NOUN"
"267",",","PUNCT"
"268","καὶ","CCONJ"
"269","ἤκουσα","VERB"
"270","ὀπίσω","ADP"
"271","μου","PRON"
"272","φωνὴν","NOUN"
"273","μεγάλην","ADJ"
"274","ὡς","ADV"
"275","σάλπιγγος","NOUN"
"276","λεγούσης","VERB"
"277","Ὃ","PRON"
"278","βλέπεις","VERB"
"279","γράψον","VERB"
"280","εἰς","ADP"
"281","βιβλίον","NOUN"
"282","καὶ","CCONJ"
"283","πέμψον","VERB"
"284","ταῖς","DET"
"285","ἑπτὰ","NUM"
"286","ἐκκλησίαις","NOUN"
"287",",","PUNCT"
"288","εἰς","ADP"
"289","Ἔφεσον","PROPN"
"290","καὶ","CCONJ"
"291","εἰς","ADP"
"292","Σμύρναν","PROPN"
"293","καὶ","CCONJ"
"294","εἰς","ADP"
"295","Πέργαμον","PROPN"
"296","καὶ","CCONJ"
"297","εἰς","ADP"
"298","Θυάτειρα","PROPN"
"299","καὶ","CCONJ"
"300","εἰς","ADP"
"301","Σάρδεις","PROPN"
"302","καὶ","CCONJ"
"303","εἰς","ADP"
"304","Φιλαδελφίαν","PROPN"
"305","καὶ","CCONJ"
"306","εἰς","ADP"
"307","Λαοδικίαν","PROPN"
"308",".","PUNCT"
"309","Καὶ","CCONJ"
"310","ἐπέστρεψα","VERB"
"311","βλέπειν","VERB"
"312","τὴν","DET"
"313","φωνὴν","NOUN"
"314","ἥτις","PRON"
"315","ἐλάλει","VERB"
"316","μετʼ","ADP"
"317","ἐμοῦ","PRON"
"318","·","PUNCT"
"319","καὶ","CCONJ"
"320","ἐπιστρέψας","VERB"
"321","εἶδον","VERB"
"322","ἑπτὰ","NUM"
"323","λυχνίας","NOUN"
"324","χρυσᾶς","ADJ"
"325",",","PUNCT"
"326","καὶ","CCONJ"
"327","ἐν","ADP"
"328","μέσῳ","ADJ"
"329","τῶν","DET"
"330","λυχνιῶν","NOUN"
"331","ὅμοιον","ADJ"
"332","υἱὸν","NOUN"
"333","ἀνθρώπου","NOUN"
"334",",","PUNCT"
"335","ἐνδεδυμένον","VERB"
"336","ποδήρη","NOUN"
"337","καὶ","CCONJ"
"338","περιεζωσμένον","VERB"
"339","πρὸς","ADP"
"340","τοῖς","DET"
"341","μαστοῖς","NOUN"
"342","ζώνην","NOUN"
"343","χρυσᾶν","ADJ"
"344","·","PUNCT"
"345","ἡ","DET"
"346","δὲ","ADV"
"347","κεφαλὴ","NOUN"
"348","αὐτοῦ","PRON"
"349","καὶ","CCONJ"
"350","αἱ","DET"
"351","τρίχες","NOUN"
"352","λευκαὶ","ADJ"
"353","ὡς","ADV"
"354","ἔριον","NOUN"
"355","λευκόν","ADJ"
"356",",","PUNCT"
"357","ὡς","ADV"
"358","χιών","NOUN"
"359",",","PUNCT"
"360","καὶ","CCONJ"
"361","οἱ","DET"
"362","ὀφθαλμοὶ","NOUN"
"363","αὐτοῦ","PRON"
"364","ὡς","ADV"
"365","φλὸξ","NOUN"
"366","πυρός","NOUN"
"367",",","PUNCT"
"368","καὶ","CCONJ"
"369","οἱ","DET"
"370","πόδες","NOUN"
"371","αὐτοῦ","PRON"
"372","ὅμοιοι","ADJ"
"373","χαλκολιβάνῳ","ADJ"
"374",",","PUNCT"
"375","ὡς","ADV"
"376","ἐν","ADP"
"377","καμίνῳ","NOUN"
"378","πεπυρωμένης","VERB"
"379",",","PUNCT"
"380","καὶ","CCONJ"
"381","ἡ","DET"
"382","φωνὴ","NOUN"
"383","αὐτοῦ","PRON"
"384","ὡς","ADV"
"385","φωνὴ","NOUN"
"386","ὑδάτων","NOUN"
"387","πολλῶν","ADJ"
"388",",","PUNCT"
"389","καὶ","CCONJ"
"390","ἔχων","VERB"
"391","ἐν","ADP"
"392","τῇ","DET"
"393","δεξιᾷ","ADJ"
